data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2024-08-07,12:00:00,19.0,62.7,203.5
2024-08-07,15:00:00,19.25,70.6,121.5
2024-08-07,18:00:00,17.35,65.6,187.1
2024-08-07,21:00:00,10.97,79.6,167.2
2024-08-08,00:00:00,18.85,85.2,165.2
2024-08-08,03:00:00,12.31,90.3,185.4
2024-08-08,06:00:00,13.94,76.2,202.8
2024-08-08,09:00:00,19.2,73.4,184.2
2024-08-08,12:00:00,23.63,75.3,191.3
2024-08-08,15:00:00,20.93,77.7,183.7
2024-08-08,18:00:00,18.08,76.9,209.1
2024-08-08,21:00:00,16.94,82.2,193.4
2024-08-09,00:00:00,12.02,77.8,166.6
2024-08-09,03:00:00,12.41,86.9,213.4
2024-08-09,06:00:00,19.82,81.4,214.9
2024-08-09,09:00:00,16.04,76.3,200.4
2024-08-09,12:00:00,19.12,67.7,185.2
2024-08-09,15:00:00,13.57,77.8,187.3
2024-08-09,18:00:00,14.64,90.1,227.2
2024-08-09,21:00:00,15.2,91.1,160.5
2024-08-10,00:00:00,10.81,84.9,160.4
2024-08-10,03:00:00,15.18,84.8,164.6
2024-08-10,06:00:00,19.0,72.0,231.3
2024-08-10,09:00:00,14.58,76.6,133.4
2024-08-10,12:00:00,14.7,64.5,182.6
2024-08-10,15:00:00,19.8,67.8,170.8
2024-08-10,18:00:00,18.29,88.7,161.7
2024-08-10,21:00:00,15.48,87.2,200.4
2024-08-11,00:00:00,16.48,80.6,144.9
2024-08-11,03:00:00,19.88,81.2,178.9
2024-08-11,06:00:00,12.77,74.6,190.8
2024-08-11,09:00:00,22.46,85.0,155.1
2024-08-11,12:00:00,18.33,72.2,167.9
2024-08-11,15:00:00,15.21,74.1,207.3
2024-08-11,18:00:00,17.61,84.1,164.0
2024-08-11,21:00:00,12.99,73.6,197.0
2024-08-12,00:00:00,13.77,86.8,193.0
2024-08-12,03:00:00,15.57,74.3,161.1
2024-08-12,06:00:00,23.53,78.9,208.0
2024-08-12,09:00:00,18.12,84.5,197.1
2024-08-12,12:00:00,21.03,70.1,177.4
2024-08-12,15:00:00,21.45,75.6,202.9
2024-08-12,18:00:00,13.17,82.1,154.2
2024-08-12,21:00:00,12.92,80.2,180.1
2024-08-13,00:00:00,13.68,80.6,171.1
2024-08-13,03:00:00,10.72,76.1,216.2
2024-08-13,06:00:00,19.6,73.7,185.2
2024-08-13,09:00:00,15.03,69.3,186.8
2024-08-13,12:00:00,20.16,76.5,169.2
2024-08-13,15:00:00,17.14,77.8,165.4
2024-08-13,18:00:00,16.4,81.6,240.9
2024-08-13,21:00:00,10.43,75.6,136.9
2024-08-14,00:00:00,14.53,89.0,196.9
2024-08-14,03:00:00,12.51,92.1,164.7
2024-08-14,06:00:00,14.13,69.7,200.0
2024-08-14,09:00:00,17.56,64.2,188.3
2024-08-14,12:00:00,16.81,82.2,190.0
2024-08-14,15:00:00,17.39,72.2,144.5
2024-08-14,18:00:00,15.62,71.2,180.8
2024-08-14,21:00:00,13.63,86.1,192.1
2024-08-15,00:00:00,12.68,88.4,208.7
2024-08-15,03:00:00,11.66,92.7,202.8
2024-08-15,06:00:00,15.66,75.0,198.6
2024-08-15,09:00:00,15.84,73.2,204.6
2024-08-15,12:00:00,21.15,76.0,167.3
2024-08-15,15:00:00,18.86,66.8,158.6
2024-08-15,18:00:00,10.33,72.2,191.1
2024-08-15,21:00:00,16.07,81.9,165.1
2024-08-16,00:00:00,13.34,82.6,167.0
2024-08-16,03:00:00,15.85,81.4,183.9
2024-08-16,06:00:00,17.92,74.4,209.1
2024-08-16,09:00:00,22.1,80.3,179.8
2024-08-16,12:00:00,17.06,74.6,141.1
2024-08-16,15:00:00,21.23,70.5,166.8
2024-08-16,18:00:00,17.66,80.8,231.9
2024-08-16,21:00:00,16.32,81.0,193.7
2024-08-17,00:00:00,14.16,94.5,186.7
2024-08-17,03:00:00,19.59,97.1,158.6
2024-08-17,06:00:00,16.76,83.3,168.8
2024-08-17,09:00:00,15.49,59.7,209.4
2024-08-17,12:00:00,20.28,75.6,157.5
2024-08-17,15:00:00,13.61,69.7,140.1
2024-08-17,18:00:00,13.09,64.2,173.8
2024-08-17,21:00:00,12.41,82.6,194.9
2024-08-18,00:00:00,15.94,72.5,208.4
2024-08-18,03:00:00,17.25,86.5,227.4
2024-08-18,06:00:00,15.22,85.5,152.7
2024-08-18,09:00:00,16.8,76.2,154.6
2024-08-18,12:00:00,15.91,69.6,169.2
2024-08-18,15:00:00,13.47,79.2,196.4
2024-08-18,18:00:00,22.91,68.6,153.9
2024-08-18,21:00:00,12.55,93.9,169.8
2024-08-19,00:00:00,10.82,89.3,176.5
2024-08-19,03:00:00,15.16,83.2,222.3
2024-08-19,06:00:00,19.77,89.4,192.7
2024-08-19,09:00:00,16.86,74.9,160.0
2024-08-19,12:00:00,19.76,69.7,187.2
2024-08-19,15:00:00,23.76,74.1,206.6
2024-08-19,18:00:00,18.37,78.6,212.4
2024-08-19,21:00:00,14.96,82.7,222.4
2024-08-20,00:00:00,13.6,80.7,202.2
2024-08-20,03:00:00,13.6,87.7,184.4
2024-08-20,06:00:00,17.15,79.7,206.7
2024-08-20,09:00:00,14.6,60.1,167.1
2024-08-20,12:00:00,21.39,69.3,209.7
2024-08-20,15:00:00,18.57,69.6,190.7
2024-08-20,18:00:00,18.17,81.9,202.6
2024-08-20,21:00:00,15.63,82.2,178.2
2024-08-21,00:00:00,19.33,76.7,221.4
2024-08-21,03:00:00,9.96,78.6,222.0
2024-08-21,06:00:00,12.52,80.6,174.2
2024-08-21,09:00:00,17.16,62.8,211.3
2024-08-21,12:00:00,18.97,78.5,179.5
2024-08-21,15:00:00,16.31,69.4,137.2
2024-08-21,18:00:00,19.44,75.5,226.7
2024-08-21,21:00:00,15.18,81.6,151.2
2024-08-22,00:00:00,11.68,80.0,182.4
2024-08-22,03:00:00,13.85,74.9,198.8
2024-08-22,06:00:00,16.4,67.1,220.8
2024-08-22,09:00:00,14.98,77.2,212.5
2024-08-22,12:00:00,15.91,82.8,157.2
2024-08-22,15:00:00,20.17,62.1,190.8
2024-08-22,18:00:00,14.14,75.9,196.3
2024-08-22,21:00:00,17.12,86.2,160.9
2024-08-23,00:00:00,12.36,92.6,204.3
2024-08-23,03:00:00,10.2,80.2,212.5
2024-08-23,06:00:00,17.28,78.3,186.7
2024-08-23,09:00:00,19.07,76.6,217.6
2024-08-23,12:00:00,15.96,75.7,193.8
2024-08-23,15:00:00,13.47,75.0,144.1
2024-08-23,18:00:00,17.62,73.2,178.1
2024-08-23,21:00:00,15.48,79.6,201.6
2024-08-24,00:00:00,14.73,96.7,204.6
2024-08-24,03:00:00,13.68,90.9,196.7
2024-08-24,06:00:00,17.83,80.4,199.9
2024-08-24,09:00:00,16.88,75.1,180.3
2024-08-24,12:00:00,23.68,76.2,190.7
2024-08-24,15:00:00,16.07,72.8,191.6
2024-08-24,18:00:00,16.88,80.9,154.2
2024-08-24,21:00:00,10.35,86.4,144.5
2024-08-25,00:00:00,10.87,80.5,189.9
2024-08-25,03:00:00,12.79,92.1,166.3
2024-08-25,06:00:00,10.85,84.4,186.7
2024-08-25,09:00:00,19.81,66.2,247.9
2024-08-25,12:00:00,18.08,77.9,172.8
2024-08-25,15:00:00,18.08,73.3,151.4
2024-08-25,18:00:00,13.07,71.9,184.1
2024-08-25,21:00:00,14.17,91.2,222.7
2024-08-26,00:00:00,9.23,87.2,207.1
2024-08-26,03:00:00,11.63,79.4,169.7
2024-08-26,06:00:00,11.45,72.5,187.0
2024-08-26,09:00:00,15.17,84.5,205.6
2024-08-26,12:00:00,20.69,77.3,193.2
2024-08-26,15:00:00,16.13,68.0,196.8
2024-08-26,18:00:00,21.3,76.6,179.1
2024-08-26,21:00:00,21.74,85.0,183.7
2024-08-27,00:00:00,5.58,90.3,196.5
2024-08-27,03:00:00,11.28,76.9,143.3
2024-08-27,06:00:00,17.04,82.2,184.1
2024-08-27,09:00:00,16.76,68.5,237.3
2024-08-27,12:00:00,19.93,66.1,180.6
2024-08-27,15:00:00,19.55,84.4,204.4
2024-08-27,18:00:00,15.44,79.1,134.1
2024-08-27,21:00:00,13.1,87.4,212.4
2024-08-28,00:00:00,11.15,94.8,152.1
2024-08-28,03:00:00,16.69,76.8,168.1
2024-08-28,06:00:00,19.66,80.6,238.8
2024-08-28,09:00:00,14.15,76.8,175.4
2024-08-28,12:00:00,19.95,74.3,154.3
2024-08-28,15:00:00,19.14,65.7,197.5
2024-08-28,18:00:00,17.01,83.1,209.1
2024-08-28,21:00:00,15.39,79.6,187.7
2024-08-29,00:00:00,15.21,82.2,230.7
2024-08-29,03:00:00,15.59,81.3,208.0
2024-08-29,06:00:00,12.41,77.1,186.5
2024-08-29,09:00:00,17.3,74.2,186.1
2024-08-29,12:00:00,23.83,71.1,203.8
2024-08-29,15:00:00,21.46,76.7,216.0
2024-08-29,18:00:00,13.55,84.4,226.3
2024-08-29,21:00:00,10.31,83.7,168.1
2024-08-30,00:00:00,11.7,81.0,230.0
2024-08-30,03:00:00,7.61,84.3,214.2
2024-08-30,06:00:00,16.09,81.2,175.6
2024-08-30,09:00:00,21.02,68.5,230.1
2024-08-30,12:00:00,18.06,73.7,169.2
2024-08-30,15:00:00,12.01,57.1,177.4
2024-08-30,18:00:00,17.48,71.6,185.8
2024-08-30,21:00:00,16.13,82.5,199.4
2024-08-31,00:00:00,19.98,78.6,179.9
2024-08-31,03:00:00,12.35,79.6,204.3
2024-08-31,06:00:00,13.95,65.1,178.2
2024-08-31,09:00:00,20.07,74.2,148.6
2024-08-31,12:00:00,17.8,69.3,154.3
2024-08-31,15:00:00,22.96,58.8,173.2
2024-08-31,18:00:00,15.16,80.8,136.2
2024-08-31,21:00:00,12.66,75.5,219.3
