data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-07-17,09:00:00,16.06,67.9,159.1
2025-07-17,12:00:00,15.15,68.9,220.8
2025-07-17,15:00:00,18.86,75.9,177.0
2025-07-17,18:00:00,17.39,79.5,200.9
2025-07-17,21:00:00,10.29,83.8,214.2
2025-07-18,00:00:00,11.9,85.2,193.1
2025-07-18,03:00:00,17.44,88.9,221.2
2025-07-18,06:00:00,17.91,84.5,164.7
2025-07-18,09:00:00,17.17,81.4,165.2
2025-07-18,12:00:00,18.06,72.4,203.4
2025-07-18,15:00:00,13.88,77.0,218.2
2025-07-18,18:00:00,15.32,82.5,165.8
2025-07-18,21:00:00,9.92,91.1,180.5
2025-07-19,00:00:00,11.43,88.6,211.0
2025-07-19,03:00:00,10.6,83.1,176.7
2025-07-19,06:00:00,9.86,79.7,220.0
2025-07-19,09:00:00,11.77,77.5,202.6
2025-07-19,12:00:00,16.49,75.6,201.2
2025-07-19,15:00:00,19.71,69.1,225.1
2025-07-19,18:00:00,17.48,80.6,192.4
2025-07-19,21:00:00,10.33,89.7,193.2
2025-07-20,00:00:00,8.29,86.8,214.8
2025-07-20,03:00:00,11.53,81.3,210.4
2025-07-20,06:00:00,16.53,85.3,220.6
2025-07-20,09:00:00,15.99,77.4,217.9
2025-07-20,12:00:00,22.18,68.9,245.3
2025-07-20,15:00:00,17.33,79.9,167.3
2025-07-20,18:00:00,16.68,80.0,177.6
2025-07-20,21:00:00,13.55,88.1,204.3
2025-07-21,00:00:00,13.38,79.8,213.2
2025-07-21,03:00:00,10.35,84.1,209.8
2025-07-21,06:00:00,9.9,80.8,233.3
2025-07-21,09:00:00,15.22,82.6,215.6
2025-07-21,12:00:00,15.75,69.3,151.6
2025-07-21,15:00:00,18.19,76.8,218.7
2025-07-21,18:00:00,10.91,74.0,205.8
2025-07-21,21:00:00,16.44,83.3,247.6
2025-07-22,00:00:00,14.84,85.4,175.9
2025-07-22,03:00:00,10.9,95.7,207.9
2025-07-22,06:00:00,13.76,90.8,215.7
2025-07-22,09:00:00,13.54,67.4,202.9
2025-07-22,12:00:00,14.96,76.4,202.5
2025-07-22,15:00:00,18.08,78.1,198.7
2025-07-22,18:00:00,12.25,66.0,156.7
2025-07-22,21:00:00,15.63,89.6,189.6
2025-07-23,00:00:00,13.17,91.0,167.7
2025-07-23,03:00:00,12.25,86.4,234.9
2025-07-23,06:00:00,14.62,76.5,193.6
2025-07-23,09:00:00,18.4,75.4,176.4
2025-07-23,12:00:00,14.87,60.4,179.0
2025-07-23,15:00:00,14.51,77.8,169.3
2025-07-23,18:00:00,11.35,73.0,188.2
2025-07-23,21:00:00,10.23,76.3,220.9
2025-07-24,00:00:00,12.53,81.9,187.2
2025-07-24,03:00:00,15.9,86.7,202.5
2025-07-24,06:00:00,12.84,70.9,200.8
2025-07-24,09:00:00,15.5,80.8,201.6
2025-07-24,12:00:00,17.24,70.6,153.1
2025-07-24,15:00:00,15.54,74.4,283.2
2025-07-24,18:00:00,14.25,81.0,199.2
2025-07-24,21:00:00,10.65,85.0,224.6
2025-07-25,00:00:00,11.72,77.3,192.7
2025-07-25,03:00:00,12.11,84.2,205.5
2025-07-25,06:00:00,15.02,81.6,211.9
2025-07-25,09:00:00,20.99,73.5,172.9
2025-07-25,12:00:00,14.59,71.5,212.9
2025-07-25,15:00:00,18.07,85.2,216.9
2025-07-25,18:00:00,13.49,80.0,180.3
2025-07-25,21:00:00,9.88,78.7,180.2
2025-07-26,00:00:00,14.6,83.7,234.4
2025-07-26,03:00:00,16.19,86.1,218.1
2025-07-26,06:00:00,12.31,77.4,226.2
2025-07-26,09:00:00,16.4,72.0,220.3
2025-07-26,12:00:00,15.59,75.8,198.8
2025-07-26,15:00:00,12.57,70.1,200.9
2025-07-26,18:00:00,15.13,77.4,248.6
2025-07-26,21:00:00,15.77,86.8,219.0
2025-07-27,00:00:00,10.34,77.4,211.5
2025-07-27,03:00:00,10.28,79.1,246.3
2025-07-27,06:00:00,14.78,80.8,217.1
2025-07-27,09:00:00,19.27,82.2,165.7
2025-07-27,12:00:00,17.42,73.7,171.6
2025-07-27,15:00:00,14.0,77.1,202.5
2025-07-27,18:00:00,14.97,82.4,191.5
2025-07-27,21:00:00,13.51,92.6,157.0
2025-07-28,00:00:00,8.48,78.0,150.2
2025-07-28,03:00:00,8.92,85.5,256.3
2025-07-28,06:00:00,16.63,95.7,173.6
2025-07-28,09:00:00,18.93,79.0,181.2
2025-07-28,12:00:00,13.28,67.7,233.4
2025-07-28,15:00:00,16.21,78.8,203.8
2025-07-28,18:00:00,12.78,73.6,212.8
2025-07-28,21:00:00,12.71,79.3,237.9
2025-07-29,00:00:00,14.34,84.5,187.0
2025-07-29,03:00:00,10.45,84.5,200.2
2025-07-29,06:00:00,15.02,75.5,197.1
2025-07-29,09:00:00,11.67,82.7,191.0
2025-07-29,12:00:00,18.04,79.5,200.8
2025-07-29,15:00:00,17.34,73.8,203.9
2025-07-29,18:00:00,13.31,72.2,199.1
2025-07-29,21:00:00,11.94,82.9,222.6
2025-07-30,00:00:00,13.93,82.9,171.8
2025-07-30,03:00:00,10.15,81.5,180.6
2025-07-30,06:00:00,10.23,80.5,173.4
2025-07-30,09:00:00,17.1,71.7,236.3
2025-07-30,12:00:00,19.17,73.9,214.5
2025-07-30,15:00:00,15.9,64.8,200.8
2025-07-30,18:00:00,16.85,90.1,182.7
2025-07-30,21:00:00,10.94,84.8,207.6
2025-07-31,00:00:00,7.5,85.1,235.5
2025-07-31,03:00:00,12.5,74.2,167.7
2025-07-31,06:00:00,14.61,78.0,183.9
2025-07-31,09:00:00,14.76,83.2,220.6
2025-07-31,12:00:00,16.48,77.2,208.2
2025-07-31,15:00:00,15.18,69.0,207.4
2025-07-31,18:00:00,19.85,72.1,203.3
2025-07-31,21:00:00,10.16,77.6,223.5
