data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2024-06-14,06:00:00,19.95,2.35,182.3
2024-06-14,09:00:00,17.1,3.64,200.2
2024-06-14,12:00:00,22.18,4.49,232.3
2024-06-14,15:00:00,15.09,3.27,160.0
2024-06-14,18:00:00,17.78,3.91,202.3
2024-06-14,21:00:00,14.19,1.97,157.4
2024-06-15,00:00:00,18.23,4.33,185.3
2024-06-15,03:00:00,17.99,1.58,222.7
2024-06-15,06:00:00,15.83,1.08,188.8
2024-06-15,09:00:00,15.75,3.87,171.7
2024-06-15,12:00:00,17.54,3.21,205.1
2024-06-15,15:00:00,19.6,3.08,224.2
2024-06-15,18:00:00,20.37,4.22,191.5
2024-06-15,21:00:00,17.95,5.48,174.3
2024-06-16,00:00:00,12.86,3.98,206.4
2024-06-16,03:00:00,15.85,3.14,197.7
2024-06-16,06:00:00,17.12,2.91,206.8
2024-06-16,09:00:00,22.56,4.7,233.1
2024-06-16,12:00:00,22.3,3.63,182.6
2024-06-16,15:00:00,19.86,2.43,242.6
2024-06-16,18:00:00,17.78,4.3,176.6
2024-06-16,21:00:00,16.51,2.18,213.3
2024-06-17,00:00:00,13.66,3.09,168.3
2024-06-17,03:00:00,15.47,3.88,182.1
2024-06-17,06:00:00,18.7,4.31,208.7
2024-06-17,09:00:00,17.19,2.57,224.9
2024-06-17,12:00:00,21.42,3.95,226.3
2024-06-17,15:00:00,18.32,3.19,189.7
2024-06-17,18:00:00,22.16,5.2,236.7
2024-06-17,21:00:00,17.34,4.68,223.1
2024-06-18,00:00:00,13.66,3.64,126.4
2024-06-18,03:00:00,19.13,1.91,178.2
2024-06-18,06:00:00,22.07,3.54,167.4
2024-06-18,09:00:00,19.65,2.78,208.2
2024-06-18,12:00:00,20.03,5.53,242.0
2024-06-18,15:00:00,19.2,5.05,198.9
2024-06-18,18:00:00,16.93,4.97,206.1
2024-06-18,21:00:00,16.0,4.86,213.0
2024-06-19,00:00:00,16.97,2.63,166.9
2024-06-19,03:00:00,15.6,5.17,214.4
2024-06-19,06:00:00,17.76,3.28,228.4
2024-06-19,09:00:00,17.91,3.11,199.7
2024-06-19,12:00:00,17.81,2.23,212.8
2024-06-19,15:00:00,18.32,3.16,261.4
2024-06-19,18:00:00,19.66,3.48,192.0
2024-06-19,21:00:00,14.57,4.2,134.6
2024-06-20,00:00:00,15.64,4.54,215.2
2024-06-20,03:00:00,15.22,3.91,168.1
2024-06-20,06:00:00,17.84,2.21,244.8
2024-06-20,09:00:00,18.5,2.96,185.0
2024-06-20,12:00:00,25.55,1.8,190.4
2024-06-20,15:00:00,19.14,2.28,224.0
2024-06-20,18:00:00,21.0,1.5,173.9
2024-06-20,21:00:00,15.52,2.34,157.0
2024-06-21,00:00:00,13.46,2.05,165.4
2024-06-21,03:00:00,18.01,3.22,220.0
2024-06-21,06:00:00,19.43,4.75,248.9
2024-06-21,09:00:00,20.17,2.42,239.7
2024-06-21,12:00:00,19.28,3.34,230.5
2024-06-21,15:00:00,18.08,1.65,167.0
2024-06-21,18:00:00,19.41,2.86,164.5
2024-06-21,21:00:00,15.83,3.82,209.9
2024-06-22,00:00:00,12.65,5.65,245.9
2024-06-22,03:00:00,13.31,5.24,191.4
2024-06-22,06:00:00,18.82,4.62,180.9
2024-06-22,09:00:00,17.75,2.02,202.9
2024-06-22,12:00:00,19.34,3.12,195.0
2024-06-22,15:00:00,19.66,3.79,177.2
2024-06-22,18:00:00,17.69,2.78,195.8
2024-06-22,21:00:00,16.0,3.67,175.7
2024-06-23,00:00:00,15.5,5.39,186.9
2024-06-23,03:00:00,14.79,2.92,259.4
2024-06-23,06:00:00,20.01,5.72,158.0
2024-06-23,09:00:00,16.86,4.76,160.5
2024-06-23,12:00:00,18.54,5.92,222.7
2024-06-23,15:00:00,22.72,4.53,173.8
2024-06-23,18:00:00,16.35,5.44,186.2
2024-06-23,21:00:00,17.6,3.19,163.3
2024-06-24,00:00:00,10.7,3.78,228.7
2024-06-24,03:00:00,18.2,2.52,183.7
2024-06-24,06:00:00,18.61,3.91,198.8
2024-06-24,09:00:00,19.56,5.13,180.0
2024-06-24,12:00:00,18.62,2.72,185.5
2024-06-24,15:00:00,19.75,2.83,176.4
2024-06-24,18:00:00,16.33,2.83,207.5
2024-06-24,21:00:00,17.06,3.2,191.9
2024-06-25,00:00:00,16.06,4.44,121.9
2024-06-25,03:00:00,14.63,2.79,168.7
2024-06-25,06:00:00,16.51,2.18,218.7
2024-06-25,09:00:00,23.12,3.99,190.1
2024-06-25,12:00:00,19.05,5.27,135.7
2024-06-25,15:00:00,19.33,1.55,193.0
2024-06-25,18:00:00,18.36,4.05,227.3
2024-06-25,21:00:00,17.32,4.68,232.9
2024-06-26,00:00:00,12.58,2.83,155.6
2024-06-26,03:00:00,15.2,4.1,207.0
2024-06-26,06:00:00,13.62,5.39,175.5
2024-06-26,09:00:00,16.75,3.98,207.4
2024-06-26,12:00:00,15.95,3.11,191.9
2024-06-26,15:00:00,18.48,3.59,192.5
2024-06-26,18:00:00,17.4,6.18,171.5
2024-06-26,21:00:00,15.17,1.52,244.4
2024-06-27,00:00:00,13.14,3.6,209.6
2024-06-27,03:00:00,16.32,2.94,187.2
2024-06-27,06:00:00,16.95,4.5,209.0
2024-06-27,09:00:00,18.56,5.99,180.3
2024-06-27,12:00:00,19.86,2.85,169.3
2024-06-27,15:00:00,19.02,2.22,210.8
2024-06-27,18:00:00,14.26,4.33,182.4
2024-06-27,21:00:00,13.34,2.89,215.9
2024-06-28,00:00:00,13.82,3.32,177.9
2024-06-28,03:00:00,16.24,3.42,232.2
2024-06-28,06:00:00,15.75,4.43,172.5
2024-06-28,09:00:00,21.88,4.09,179.4
2024-06-28,12:00:00,17.92,1.91,244.7
2024-06-28,15:00:00,17.46,5.02,230.6
2024-06-28,18:00:00,17.6,3.59,182.3
2024-06-28,21:00:00,15.57,5.09,209.7
2024-06-29,00:00:00,16.24,2.8,190.5
2024-06-29,03:00:00,13.9,2.76,240.2
2024-06-29,06:00:00,18.61,2.58,226.3
2024-06-29,09:00:00,21.4,4.32,176.9
2024-06-29,12:00:00,22.77,2.24,208.5
2024-06-29,15:00:00,21.03,3.21,186.9
2024-06-29,18:00:00,13.14,4.81,204.8
2024-06-29,21:00:00,16.4,5.74,189.0
2024-06-30,00:00:00,14.51,4.18,190.3
2024-06-30,03:00:00,17.74,3.14,196.4
2024-06-30,06:00:00,17.25,3.79,179.3
2024-06-30,09:00:00,18.64,2.34,195.8
2024-06-30,12:00:00,19.47,5.76,148.0
2024-06-30,15:00:00,20.33,4.09,197.3
2024-06-30,18:00:00,14.57,0.96,205.5
2024-06-30,21:00:00,11.56,2.32,236.9
