data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2026-11-11,09:00:00,27.42,2.36,136.7
2026-11-11,12:00:00,22.18,2.74,123.3
2026-11-11,15:00:00,20.93,4.77,100.4
2026-11-11,18:00:00,24.54,2.24,110.7
2026-11-11,21:00:00,23.91,4.52,138.6
2026-11-12,00:00:00,18.55,3.48,126.0
2026-11-12,03:00:00,22.73,5.9,128.4
2026-11-12,06:00:00,27.46,4.54,125.3
2026-11-12,09:00:00,25.64,4.87,135.9
2026-11-12,12:00:00,24.36,4.63,134.7
2026-11-12,15:00:00,28.39,3.64,147.4
2026-11-12,18:00:00,21.48,4.05,145.8
2026-11-12,21:00:00,24.48,3.28,94.9
2026-11-13,00:00:00,21.19,3.03,109.3
2026-11-13,03:00:00,27.17,5.11,135.1
2026-11-13,06:00:00,25.1,2.46,106.3
2026-11-13,09:00:00,25.71,4.5,128.4
2026-11-13,12:00:00,26.66,2.27,150.0
2026-11-13,15:00:00,26.39,1.13,110.5
2026-11-13,18:00:00,24.1,5.23,108.8
2026-11-13,21:00:00,22.19,2.68,125.5
2026-11-14,00:00:00,22.51,2.35,87.6
2026-11-14,03:00:00,24.48,2.34,117.1
2026-11-14,06:00:00,21.54,2.67,73.3
2026-11-14,09:00:00,26.97,4.19,116.5
2026-11-14,12:00:00,30.6,3.4,97.8
2026-11-14,15:00:00,30.44,5.03,118.6
2026-11-14,18:00:00,27.88,2.54,77.9
2026-11-14,21:00:00,24.37,1.82,92.5
2026-11-15,00:00:00,23.66,3.99,104.9
2026-11-15,03:00:00,26.64,3.41,174.2
2026-11-15,06:00:00,29.0,3.63,130.1
2026-11-15,09:00:00,20.83,5.59,109.7
2026-11-15,12:00:00,26.67,3.59,121.2
2026-11-15,15:00:00,30.0,3.46,137.7
2026-11-15,18:00:00,22.76,1.77,167.8
2026-11-15,21:00:00,18.56,4.12,146.3
2026-11-16,00:00:00,16.45,3.41,85.0
2026-11-16,03:00:00,19.3,2.98,133.7
2026-11-16,06:00:00,24.62,5.63,103.8
2026-11-16,09:00:00,19.18,4.56,111.7
2026-11-16,12:00:00,28.05,3.11,142.0
2026-11-16,15:00:00,22.39,2.35,141.2
2026-11-16,18:00:00,21.3,3.72,128.1
2026-11-16,21:00:00,22.79,0.94,108.4
2026-11-17,00:00:00,27.62,5.39,97.6
2026-11-17,03:00:00,15.89,4.09,122.5
2026-11-17,06:00:00,26.95,3.0,120.5
2026-11-17,09:00:00,22.65,3.16,73.0
2026-11-17,12:00:00,25.54,4.79,104.8
2026-11-17,15:00:00,27.94,4.0,93.8
2026-11-17,18:00:00,18.65,2.76,89.1
2026-11-17,21:00:00,19.07,5.04,152.7
2026-11-18,00:00:00,22.52,3.55,133.1
2026-11-18,03:00:00,25.43,3.75,105.2
2026-11-18,06:00:00,26.85,3.31,118.8
2026-11-18,09:00:00,25.06,2.64,83.7
2026-11-18,12:00:00,22.76,3.95,109.3
2026-11-18,15:00:00,23.88,3.03,87.5
2026-11-18,18:00:00,23.96,6.21,70.1
2026-11-18,21:00:00,23.6,3.34,63.1
2026-11-19,00:00:00,24.53,2.13,102.9
2026-11-19,03:00:00,13.62,4.66,114.1
2026-11-19,06:00:00,24.44,5.3,153.2
2026-11-19,09:00:00,27.44,4.8,100.9
2026-11-19,12:00:00,28.01,5.63,103.5
2026-11-19,15:00:00,29.97,3.5,145.8
2026-11-19,18:00:00,22.42,2.55,127.2
2026-11-19,21:00:00,18.27,1.84,129.3
2026-11-20,00:00:00,16.22,4.31,95.7
2026-11-20,03:00:00,19.14,2.52,116.7
2026-11-20,06:00:00,19.69,3.97,135.1
2026-11-20,09:00:00,25.73,6.02,111.7
2026-11-20,12:00:00,29.61,4.25,113.0
2026-11-20,15:00:00,26.08,3.38,135.2
2026-11-20,18:00:00,26.73,3.88,106.6
2026-11-20,21:00:00,26.38,4.08,118.5
2026-11-21,00:00:00,14.89,2.57,115.4
2026-11-21,03:00:00,20.98,3.06,95.9
2026-11-21,06:00:00,21.53,4.18,122.0
2026-11-21,09:00:00,23.57,2.12,124.6
2026-11-21,12:00:00,30.58,6.36,83.5
2026-11-21,15:00:00,24.67,7.35,172.5
2026-11-21,18:00:00,22.94,3.49,25.7
2026-11-21,21:00:00,22.54,4.77,91.2
2026-11-22,00:00:00,21.99,6.04,112.8
2026-11-22,03:00:00,22.69,4.89,66.2
2026-11-22,06:00:00,19.27,4.09,103.9
2026-11-22,09:00:00,26.68,3.67,121.2
2026-11-22,12:00:00,29.16,5.09,129.4
2026-11-22,15:00:00,29.21,3.77,94.7
2026-11-22,18:00:00,25.4,3.42,126.0
2026-11-22,21:00:00,24.03,4.93,113.4
2026-11-23,00:00:00,21.67,4.52,86.3
2026-11-23,03:00:00,18.81,5.73,82.8
2026-11-23,06:00:00,21.02,5.24,149.3
2026-11-23,09:00:00,26.7,3.18,164.5
2026-11-23,12:00:00,24.14,3.44,131.5
2026-11-23,15:00:00,22.46,3.76,89.0
2026-11-23,18:00:00,23.48,2.6,128.9
2026-11-23,21:00:00,21.06,4.8,96.9
2026-11-24,00:00:00,19.36,4.29,127.0
2026-11-24,03:00:00,21.08,4.25,150.4
2026-11-24,06:00:00,24.04,2.48,126.7
2026-11-24,09:00:00,23.55,2.8,57.9
2026-11-24,12:00:00,23.34,4.08,102.4
2026-11-24,15:00:00,26.61,4.11,115.1
2026-11-24,18:00:00,22.96,3.16,135.2
2026-11-24,21:00:00,23.86,2.31,106.7
2026-11-25,00:00:00,21.52,2.24,148.5
2026-11-25,03:00:00,23.01,4.3,91.2
2026-11-25,06:00:00,23.59,3.19,152.5
2026-11-25,09:00:00,28.44,3.64,81.8
2026-11-25,12:00:00,29.12,3.92,91.5
2026-11-25,15:00:00,27.38,4.23,89.4
2026-11-25,18:00:00,22.7,3.56,111.6
2026-11-25,21:00:00,18.56,2.56,108.1
2026-11-26,00:00:00,23.56,2.52,61.6
2026-11-26,03:00:00,21.88,5.11,135.6
2026-11-26,06:00:00,22.55,3.17,133.0
2026-11-26,09:00:00,25.7,4.12,133.8
2026-11-26,12:00:00,19.71,4.03,108.6
2026-11-26,15:00:00,27.45,3.32,98.9
2026-11-26,18:00:00,23.15,3.26,75.3
2026-11-26,21:00:00,25.96,1.9,130.9
2026-11-27,00:00:00,16.88,2.89,125.2
2026-11-27,03:00:00,19.47,5.7,117.0
2026-11-27,06:00:00,26.21,4.44,96.4
2026-11-27,09:00:00,28.92,3.54,132.3
2026-11-27,12:00:00,30.52,4.31,86.5
2026-11-27,15:00:00,28.4,1.88,107.8
2026-11-27,18:00:00,20.27,1.4,145.7
2026-11-27,21:00:00,26.01,6.31,109.0
2026-11-28,00:00:00,22.31,4.72,141.1
2026-11-28,03:00:00,22.56,4.63,117.0
2026-11-28,06:00:00,28.12,1.26,136.1
2026-11-28,09:00:00,25.74,3.74,92.5
2026-11-28,12:00:00,28.62,4.34,135.3
2026-11-28,15:00:00,25.39,5.03,159.3
2026-11-28,18:00:00,21.23,4.22,115.2
2026-11-28,21:00:00,24.24,4.55,115.3
2026-11-29,00:00:00,24.4,2.33,84.5
2026-11-29,03:00:00,21.31,5.99,122.8
2026-11-29,06:00:00,24.34,2.23,151.2
2026-11-29,09:00:00,25.54,4.3,110.8
2026-11-29,12:00:00,23.63,2.67,108.8
2026-11-29,15:00:00,23.37,2.8,135.1
2026-11-29,18:00:00,25.82,5.0,115.5
2026-11-29,21:00:00,17.28,2.79,104.3
2026-11-30,00:00:00,27.18,0.28,113.0
2026-11-30,03:00:00,23.9,3.71,135.3
2026-11-30,06:00:00,28.06,3.48,100.7
2026-11-30,09:00:00,27.48,2.35,96.7
2026-11-30,12:00:00,26.96,4.68,118.9
2026-11-30,15:00:00,23.44,4.47,129.8
2026-11-30,18:00:00,21.64,4.38,102.1
2026-11-30,21:00:00,24.29,4.41,116.9
