data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-12-21,00:00:00,24.96,93.5,131.5
2025-12-21,03:00:00,21.83,85.3,86.1
2025-12-21,06:00:00,27.29,86.3,73.6
2025-12-21,09:00:00,29.59,77.9,117.8
2025-12-21,12:00:00,28.38,77.5,141.4
2025-12-21,15:00:00,25.11,77.9,103.0
2025-12-21,18:00:00,25.26,84.8,80.9
2025-12-21,21:00:00,22.24,88.7,91.8
2025-12-22,00:00:00,24.7,78.6,80.8
2025-12-22,03:00:00,22.2,80.4,118.8
2025-12-22,06:00:00,33.93,83.7,111.8
2025-12-22,09:00:00,26.54,75.8,58.8
2025-12-22,12:00:00,27.84,63.5,125.2
2025-12-22,15:00:00,28.78,77.9,115.3
2025-12-22,18:00:00,28.15,79.3,110.6
2025-12-22,21:00:00,25.52,85.1,107.9
2025-12-23,00:00:00,25.84,79.5,94.1
2025-12-23,03:00:00,22.77,71.8,100.9
2025-12-23,06:00:00,26.34,73.6,92.9
2025-12-23,09:00:00,29.81,79.0,95.6
2025-12-23,12:00:00,27.98,73.7,164.6
2025-12-23,15:00:00,28.84,71.9,86.6
2025-12-23,18:00:00,24.96,87.7,77.9
2025-12-23,21:00:00,28.24,78.8,85.1
2025-12-24,00:00:00,19.63,78.5,104.4
2025-12-24,03:00:00,19.59,88.6,99.8
2025-12-24,06:00:00,25.38,80.9,79.0
2025-12-24,09:00:00,28.2,80.7,139.4
2025-12-24,12:00:00,27.42,77.0,143.2
2025-12-24,15:00:00,29.82,72.4,102.5
2025-12-24,18:00:00,30.28,89.0,128.0
2025-12-24,21:00:00,22.01,77.3,92.1
2025-12-25,00:00:00,25.94,91.5,76.6
2025-12-25,03:00:00,22.63,78.5,90.2
2025-12-25,06:00:00,24.54,98.0,141.0
2025-12-25,09:00:00,33.43,77.5,114.5
2025-12-25,12:00:00,28.43,73.4,91.9
2025-12-25,15:00:00,32.68,75.8,61.9
2025-12-25,18:00:00,26.6,76.7,98.2
2025-12-25,21:00:00,23.54,92.2,106.7
2025-12-26,00:00:00,22.61,80.3,162.4
2025-12-26,03:00:00,24.78,75.2,85.5
2025-12-26,06:00:00,18.11,78.7,162.2
2025-12-26,09:00:00,27.53,75.5,96.6
2025-12-26,12:00:00,22.25,74.7,127.8
2025-12-26,15:00:00,29.66,79.8,103.9
2025-12-26,18:00:00,28.83,85.5,85.8
2025-12-26,21:00:00,21.98,92.7,89.2
2025-12-27,00:00:00,21.62,85.0,137.4
2025-12-27,03:00:00,29.83,91.2,62.5
2025-12-27,06:00:00,27.18,80.9,126.8
2025-12-27,09:00:00,30.5,88.5,122.0
2025-12-27,12:00:00,32.34,78.7,80.0
2025-12-27,15:00:00,28.4,68.7,99.2
2025-12-27,18:00:00,22.58,78.5,179.2
2025-12-27,21:00:00,19.7,88.8,107.5
2025-12-28,00:00:00,23.39,92.9,143.2
2025-12-28,03:00:00,22.75,87.6,71.5
2025-12-28,06:00:00,29.54,75.9,146.1
2025-12-28,09:00:00,30.83,82.7,112.8
2025-12-28,12:00:00,27.47,73.8,107.5
2025-12-28,15:00:00,25.45,56.5,118.5
2025-12-28,18:00:00,27.57,79.1,83.3
2025-12-28,21:00:00,23.76,90.1,66.7
2025-12-29,00:00:00,16.19,83.8,93.6
2025-12-29,03:00:00,28.98,84.8,127.3
2025-12-29,06:00:00,25.44,78.6,121.2
2025-12-29,09:00:00,28.19,79.2,86.3
2025-12-29,12:00:00,28.04,81.7,126.0
2025-12-29,15:00:00,24.24,70.0,80.9
2025-12-29,18:00:00,25.87,77.6,100.4
2025-12-29,21:00:00,30.44,83.1,95.2
2025-12-30,00:00:00,26.33,80.8,73.9
2025-12-30,03:00:00,22.85,97.1,89.5
2025-12-30,06:00:00,31.62,79.0,111.5
2025-12-30,09:00:00,29.13,66.4,79.1
2025-12-30,12:00:00,32.29,76.0,114.4
2025-12-30,15:00:00,26.59,90.1,82.9
2025-12-30,18:00:00,24.11,89.0,63.3
2025-12-30,21:00:00,26.77,99,89.3
2025-12-31,00:00:00,28.13,80.3,101.1
2025-12-31,03:00:00,25.01,89.7,76.3
2025-12-31,06:00:00,21.76,74.2,115.4
2025-12-31,09:00:00,23.18,78.3,119.2
2025-12-31,12:00:00,24.37,78.3,64.2
2025-12-31,15:00:00,27.79,76.3,133.4
2025-12-31,18:00:00,26.35,81.9,102.5
2025-12-31,21:00:00,25.52,76.3,121.3
