data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2024-08-05,09:00:00,19.18,66.52,292.33,5.93,21.35,13.27,184.6,3.221878
2024-08-05,12:00:00,17.38,63.28,290.53,4.34,15.62,9.71,170.3,2.972296
2024-08-05,15:00:00,19.52,67.14,292.67,2.03,7.31,4.54,184.7,3.223623
2024-08-05,18:00:00,22.9,73.22,296.05,5.46,19.66,12.21,176.2,3.07527
2024-08-05,21:00:00,15.15,59.27,288.3,5.27,18.97,11.79,191.6,3.344051
2024-08-06,00:00:00,13.57,56.43,286.72,2.57,9.25,5.75,204.7,3.572689
2024-08-06,03:00:00,19.01,66.22,292.16,3.18,11.45,7.11,175.2,3.057817
2024-08-06,06:00:00,14.98,58.96,288.13,3.96,14.26,8.86,178.5,3.115413
2024-08-06,09:00:00,19.06,66.31,292.21,5.96,21.46,13.33,197.4,3.44528
2024-08-06,12:00:00,24.19,75.54,297.34,3.86,13.9,8.63,198.9,3.47146
2024-08-06,15:00:00,18.72,65.7,291.87,5.1,18.36,11.41,211.2,3.686135
2024-08-06,18:00:00,17.65,63.77,290.8,6.73,24.23,15.05,179.8,3.138102
2024-08-06,21:00:00,15.93,60.67,289.08,3.07,11.05,6.87,221.1,3.858923
2024-08-07,00:00:00,17.67,63.81,290.82,4.34,15.62,9.71,217.4,3.794346
2024-08-07,03:00:00,17.61,63.7,290.76,6.15,22.14,13.76,171.6,2.994985
2024-08-07,06:00:00,19.79,67.62,292.94,3.42,12.31,7.65,208.2,3.633776
2024-08-07,09:00:00,12.98,55.36,286.13,4.43,15.95,9.91,164.0,2.86234
2024-08-07,12:00:00,19.26,66.67,292.41,7.18,25.85,16.06,171.0,2.984513
2024-08-07,15:00:00,17.86,64.15,291.01,3.97,14.29,8.88,187.1,3.265511
2024-08-07,18:00:00,19.05,66.29,292.2,2.14,7.7,4.79,188.3,3.286455
2024-08-07,21:00:00,17.75,63.95,290.9,7.11,25.6,15.9,176.6,3.082251
2024-08-08,00:00:00,17.52,63.54,290.67,4.04,14.54,9.04,199.7,3.485423
2024-08-08,03:00:00,14.85,58.73,288.0,5.02,18.07,11.23,157.6,2.750639
2024-08-08,06:00:00,13.96,57.13,287.11,6.41,23.08,14.34,157.5,2.748894
2024-08-08,09:00:00,25.77,78.39,298.92,4.12,14.83,9.22,167.0,2.9147
2024-08-08,12:00:00,26.61,79.9,299.76,2.54,9.14,5.68,202.4,3.532546
2024-08-08,15:00:00,22.41,72.34,295.56,2.93,10.55,6.55,181.2,3.162537
2024-08-08,18:00:00,18.02,64.44,291.17,0.83,2.99,1.86,213.0,3.717551
2024-08-08,21:00:00,13.59,56.46,286.74,2.27,8.17,5.08,198.6,3.466224
2024-08-09,00:00:00,17.39,63.3,290.54,3.03,10.91,6.78,180.8,3.155555
2024-08-09,03:00:00,14.07,57.33,287.22,5.08,18.29,11.36,166.9,2.912955
2024-08-09,06:00:00,15.88,60.58,289.03,3.56,12.82,7.96,197.7,3.450516
2024-08-09,09:00:00,22.56,72.61,295.71,3.82,13.75,8.55,145.1,2.532473
2024-08-09,12:00:00,25.11,77.2,298.26,3.07,11.05,6.87,201.1,3.509857
2024-08-09,15:00:00,22.31,72.16,295.46,3.75,13.5,8.39,181.5,3.167773
2024-08-09,18:00:00,21.86,71.35,295.01,3.31,11.92,7.4,165.2,2.883284
2024-08-09,21:00:00,19.9,67.82,293.05,2.73,9.83,6.11,143.6,2.506293
2024-08-10,00:00:00,18.49,65.28,291.64,2.82,10.15,6.31,147.7,2.577851
2024-08-10,03:00:00,16.38,61.48,289.53,4.05,14.58,9.06,186.1,3.248058
2024-08-10,06:00:00,18.25,64.85,291.4,1.76,6.34,3.94,200.0,3.490659
2024-08-10,09:00:00,21.47,70.65,294.62,4.08,14.69,9.13,192.2,3.354523
2024-08-10,12:00:00,20.17,68.31,293.32,2.66,9.58,5.95,163.3,2.850123
2024-08-10,15:00:00,24.0,75.2,297.15,4.36,15.7,9.75,160.9,2.808235
2024-08-10,18:00:00,16.7,62.06,289.85,3.57,12.85,7.99,178.9,3.122394
2024-08-10,21:00:00,18.69,65.64,291.84,3.74,13.46,8.37,195.3,3.408628
2024-08-11,00:00:00,21.28,70.3,294.43,4.54,16.34,10.16,159.8,2.789036
2024-08-11,03:00:00,16.78,62.2,289.93,0.76,2.74,1.7,180.0,3.141593
2024-08-11,06:00:00,22.53,72.55,295.68,5.64,20.3,12.62,178.3,3.111922
2024-08-11,09:00:00,20.76,69.37,293.91,5.11,18.4,11.43,176.8,3.085742
2024-08-11,12:00:00,21.96,71.53,295.11,3.74,13.46,8.37,205.6,3.588397
2024-08-11,15:00:00,23.04,73.47,296.19,5.25,18.9,11.74,217.6,3.797836
2024-08-11,18:00:00,12.94,55.29,286.09,5.62,20.23,12.57,147.5,2.574361
2024-08-11,21:00:00,18.42,65.16,291.57,3.45,12.42,7.72,201.0,3.508112
2024-08-12,00:00:00,14.0,57.2,287.15,3.7,13.32,8.28,160.7,2.804744
2024-08-12,03:00:00,15.63,60.13,288.78,3.22,11.59,7.2,176.5,3.080506
2024-08-12,06:00:00,17.6,63.68,290.75,5.16,18.58,11.54,102.3,1.785472
2024-08-12,09:00:00,21.39,70.5,294.54,5.56,20.02,12.44,176.4,3.078761
2024-08-12,12:00:00,18.93,66.07,292.08,1.74,6.26,3.89,201.6,3.518584
2024-08-12,15:00:00,17.58,63.64,290.73,4.94,17.78,11.05,212.1,3.701843
2024-08-12,18:00:00,17.42,63.36,290.57,4.47,16.09,10.0,202.3,3.530801
2024-08-12,21:00:00,20.1,68.18,293.25,4.0,14.4,8.95,200.5,3.499385
2024-08-13,00:00:00,14.21,57.58,287.36,4.68,16.85,10.47,162.5,2.83616
2024-08-13,03:00:00,16.39,61.5,289.54,4.96,17.86,11.1,213.4,3.724533
2024-08-13,06:00:00,22.96,73.33,296.11,5.32,19.15,11.9,191.9,3.349287
2024-08-13,09:00:00,19.92,67.86,293.07,1.93,6.95,4.32,148.8,2.59705
2024-08-13,12:00:00,22.86,73.15,296.01,7.37,26.53,16.49,174.7,3.04909
2024-08-13,15:00:00,20.92,69.66,294.07,5.11,18.4,11.43,186.6,3.256784
2024-08-13,18:00:00,17.58,63.64,290.73,5.99,21.56,13.4,138.4,2.415536
2024-08-13,21:00:00,14.92,58.86,288.07,3.0,10.8,6.71,165.9,2.895501
2024-08-14,00:00:00,20.5,68.9,293.65,5.11,18.4,11.43,159.8,2.789036
2024-08-14,03:00:00,21.57,70.83,294.72,4.96,17.86,11.1,187.2,3.267256
2024-08-14,06:00:00,22.01,71.62,295.16,2.6,9.36,5.82,212.9,3.715806
2024-08-14,09:00:00,22.4,72.32,295.55,5.01,18.04,11.21,145.2,2.534218
2024-08-14,12:00:00,20.81,69.46,293.96,2.95,10.62,6.6,137.0,2.391101
2024-08-14,15:00:00,21.61,70.9,294.76,3.83,13.79,8.57,175.3,3.059562
2024-08-14,18:00:00,19.29,66.72,292.44,5.12,18.43,11.45,193.5,3.377212
2024-08-14,21:00:00,18.47,65.25,291.62,5.87,21.13,13.13,221.9,3.872886
2024-08-15,00:00:00,14.95,58.91,288.1,7.87,28.33,17.6,189.4,3.305654
2024-08-15,03:00:00,14.8,58.64,287.95,4.81,17.32,10.76,229.9,4.012512
2024-08-15,06:00:00,15.89,60.6,289.04,5.59,20.12,12.5,176.8,3.085742
2024-08-15,09:00:00,17.26,63.07,290.41,3.35,12.06,7.49,146.2,2.551671
2024-08-15,12:00:00,19.62,67.32,292.77,3.63,13.07,8.12,199.0,3.473205
2024-08-15,15:00:00,16.71,62.08,289.86,5.29,19.04,11.83,193.4,3.375467
2024-08-15,18:00:00,19.18,66.52,292.33,5.63,20.27,12.59,170.9,2.982768
2024-08-15,21:00:00,18.47,65.25,291.62,5.19,18.68,11.61,215.9,3.768166
2024-08-16,00:00:00,15.5,59.9,288.65,4.22,15.19,9.44,114.3,1.994911
2024-08-16,03:00:00,13.85,56.93,287.0,1.22,4.39,2.73,210.3,3.670427
2024-08-16,06:00:00,15.91,60.64,289.06,2.23,8.03,4.99,181.5,3.167773
2024-08-16,09:00:00,21.4,70.52,294.55,3.58,12.89,8.01,163.6,2.855359
2024-08-16,12:00:00,20.81,69.46,293.96,3.91,14.08,8.75,202.6,3.536037
2024-08-16,15:00:00,19.01,66.22,292.16,6.44,23.18,14.41,163.4,2.851868
2024-08-16,18:00:00,22.38,72.28,295.53,1.47,5.29,3.29,216.9,3.785619
2024-08-16,21:00:00,18.38,65.08,291.53,4.8,17.28,10.74,242.0,4.223697
2024-08-17,00:00:00,18.22,64.8,291.37,3.11,11.2,6.96,165.8,2.893756
2024-08-17,03:00:00,15.5,59.9,288.65,3.71,13.36,8.3,202.7,3.537782
2024-08-17,06:00:00,17.06,62.71,290.21,5.99,21.56,13.4,216.2,3.773402
2024-08-17,09:00:00,18.93,66.07,292.08,6.33,22.79,14.16,181.9,3.174754
2024-08-17,12:00:00,19.38,66.88,292.53,4.8,17.28,10.74,184.3,3.216642
2024-08-17,15:00:00,21.83,71.29,294.98,5.54,19.94,12.39,172.2,3.005457
2024-08-17,18:00:00,18.62,65.52,291.77,3.71,13.36,8.3,195.7,3.415609
2024-08-17,21:00:00,13.35,56.03,286.5,5.62,20.23,12.57,157.9,2.755875
2024-08-18,00:00:00,17.19,62.94,290.34,2.98,10.73,6.67,212.2,3.703589
2024-08-18,03:00:00,9.49,49.08,282.64,3.33,11.99,7.45,205.1,3.57967
2024-08-18,06:00:00,18.66,65.59,291.81,0.78,2.81,1.74,181.0,3.159046
2024-08-18,09:00:00,18.94,66.09,292.09,5.52,19.87,12.35,183.9,3.20966
2024-08-18,12:00:00,17.23,63.01,290.38,4.98,17.93,11.14,147.9,2.581342
2024-08-18,15:00:00,19.77,67.59,292.92,3.77,13.57,8.43,189.0,3.298672
2024-08-18,18:00:00,16.61,61.9,289.76,5.24,18.86,11.72,139.5,2.434734
2024-08-18,21:00:00,15.11,59.2,288.26,2.18,7.85,4.88,151.9,2.651155
2024-08-19,00:00:00,12.84,55.11,285.99,4.81,17.32,10.76,161.1,2.811725
2024-08-19,03:00:00,20.0,68.0,293.15,4.25,15.3,9.51,162.5,2.83616
2024-08-19,06:00:00,16.03,60.85,289.18,3.53,12.71,7.9,173.7,3.031637
2024-08-19,09:00:00,18.72,65.7,291.87,3.31,11.92,7.4,170.5,2.975786
2024-08-19,12:00:00,22.1,71.78,295.25,3.5,12.6,7.83,155.9,2.720968
2024-08-19,15:00:00,22.51,72.52,295.66,3.9,14.04,8.72,126.0,2.199115
2024-08-19,18:00:00,19.71,67.48,292.86,4.38,15.77,9.8,133.9,2.336996
2024-08-19,21:00:00,15.99,60.78,289.14,7.18,25.85,16.06,178.2,3.110177
2024-08-20,00:00:00,10.07,50.13,283.22,3.28,11.81,7.34,170.1,2.968805
2024-08-20,03:00:00,11.77,53.19,284.92,4.22,15.19,9.44,132.2,2.307325
2024-08-20,06:00:00,15.35,59.63,288.5,3.95,14.22,8.84,190.7,3.328343
2024-08-20,09:00:00,28.22,82.8,301.37,4.09,14.72,9.15,179.9,3.139847
2024-08-20,12:00:00,22.61,72.7,295.76,0.73,2.63,1.63,179.7,3.136357
2024-08-20,15:00:00,14.45,58.01,287.6,5.66,20.38,12.66,158.0,2.75762
2024-08-20,18:00:00,23.28,73.9,296.43,4.1,14.76,9.17,210.0,3.665191
2024-08-20,21:00:00,18.12,64.62,291.27,7.44,26.78,16.64,193.6,3.378957
2024-08-21,00:00:00,11.44,52.59,284.59,5.25,18.9,11.74,189.7,3.31089
2024-08-21,03:00:00,15.3,59.54,288.45,3.98,14.33,8.9,117.8,2.055998
2024-08-21,06:00:00,18.09,64.56,291.24,2.27,8.17,5.08,198.9,3.47146
2024-08-21,09:00:00,20.56,69.01,293.71,5.11,18.4,11.43,146.5,2.556907
2024-08-21,12:00:00,20.39,68.7,293.54,4.39,15.8,9.82,157.3,2.745403
2024-08-21,15:00:00,19.55,67.19,292.7,3.6,12.96,8.05,193.3,3.373721
2024-08-21,18:00:00,19.78,67.6,292.93,3.49,12.56,7.81,165.3,2.885029
2024-08-21,21:00:00,21.1,69.98,294.25,4.41,15.88,9.86,146.0,2.548181
2024-08-22,00:00:00,12.13,53.83,285.28,3.85,13.86,8.61,181.6,3.169518
2024-08-22,03:00:00,16.37,61.47,289.52,4.94,17.78,11.05,129.3,2.256711
2024-08-22,06:00:00,15.42,59.76,288.57,5.78,20.81,12.93,135.2,2.359685
2024-08-22,09:00:00,15.07,59.13,288.22,6.4,23.04,14.32,164.9,2.878048
2024-08-22,12:00:00,18.65,65.57,291.8,3.08,11.09,6.89,194.3,3.391175
2024-08-22,15:00:00,16.97,62.55,290.12,4.69,16.88,10.49,163.8,2.858849
2024-08-22,18:00:00,19.2,66.56,292.35,3.72,13.39,8.32,177.7,3.10145
2024-08-22,21:00:00,15.17,59.31,288.32,1.86,6.7,4.16,165.0,2.879793
2024-08-23,00:00:00,15.96,60.73,289.11,4.39,15.8,9.82,176.0,3.071779
2024-08-23,03:00:00,14.91,58.84,288.06,4.38,15.77,9.8,183.3,3.199189
2024-08-23,06:00:00,15.63,60.13,288.78,2.96,10.66,6.62,204.4,3.567453
2024-08-23,09:00:00,20.04,68.07,293.19,5.01,18.04,11.21,158.9,2.773328
2024-08-23,12:00:00,22.63,72.73,295.78,5.46,19.66,12.21,172.8,3.015929
2024-08-23,15:00:00,21.01,69.82,294.16,5.26,18.94,11.77,172.3,3.007202
2024-08-23,18:00:00,18.42,65.16,291.57,8.02,28.87,17.94,190.2,3.319616
2024-08-23,21:00:00,11.69,53.04,284.84,4.84,17.42,10.83,211.5,3.691371
2024-08-24,00:00:00,12.39,54.3,285.54,4.32,15.55,9.66,179.6,3.134611
2024-08-24,03:00:00,14.49,58.08,287.64,4.44,15.98,9.93,177.8,3.103195
2024-08-24,06:00:00,14.46,58.03,287.61,6.2,22.32,13.87,154.8,2.70177
2024-08-24,09:00:00,18.9,66.02,292.05,2.13,7.67,4.76,184.5,3.220132
2024-08-24,12:00:00,25.0,77.0,298.15,4.21,15.16,9.42,164.1,2.864085
2024-08-24,15:00:00,21.47,70.65,294.62,3.34,12.02,7.47,186.2,3.249803
2024-08-24,18:00:00,21.86,71.35,295.01,3.09,11.12,6.91,179.9,3.139847
2024-08-24,21:00:00,17.29,63.12,290.44,2.14,7.7,4.79,147.6,2.576106
2024-08-25,00:00:00,18.44,65.19,291.59,5.26,18.94,11.77,190.7,3.328343
2024-08-25,03:00:00,15.45,59.81,288.6,2.5,9.0,5.59,167.1,2.916445
2024-08-25,06:00:00,21.62,70.92,294.77,5.22,18.79,11.68,190.5,3.324852
2024-08-25,09:00:00,25.07,77.13,298.22,3.86,13.9,8.63,199.0,3.473205
2024-08-25,12:00:00,18.55,65.39,291.7,2.97,10.69,6.64,190.3,3.321362
2024-08-25,15:00:00,18.49,65.28,291.64,3.61,13.0,8.08,184.8,3.225368
2024-08-25,18:00:00,14.02,57.24,287.17,3.75,13.5,8.39,147.6,2.576106
2024-08-25,21:00:00,16.99,62.58,290.14,5.26,18.94,11.77,166.2,2.900737
2024-08-26,00:00:00,17.19,62.94,290.34,5.38,19.37,12.03,176.7,3.083997
2024-08-26,03:00:00,17.11,62.8,290.26,4.0,14.4,8.95,177.0,3.089233
2024-08-26,06:00:00,18.11,64.6,291.26,6.63,23.87,14.83,188.4,3.2882
2024-08-26,09:00:00,19.34,66.81,292.49,3.15,11.34,7.05,183.2,3.197443
2024-08-26,12:00:00,23.66,74.59,296.81,1.19,4.28,2.66,163.0,2.844887
2024-08-26,15:00:00,20.78,69.4,293.93,2.72,9.79,6.08,202.3,3.530801
2024-08-26,18:00:00,19.38,66.88,292.53,4.0,14.4,8.95,244.4,4.265585
2024-08-26,21:00:00,14.6,58.28,287.75,3.62,13.03,8.1,172.9,3.017674
2024-08-27,00:00:00,13.06,55.51,286.21,5.51,19.84,12.33,209.3,3.652974
2024-08-27,03:00:00,18.43,65.17,291.58,3.7,13.32,8.28,177.0,3.089233
2024-08-27,06:00:00,15.83,60.49,288.98,2.38,8.57,5.32,186.8,3.260275
2024-08-27,09:00:00,21.65,70.97,294.8,3.94,14.18,8.81,184.1,3.213151
2024-08-27,12:00:00,19.67,67.41,292.82,5.12,18.43,11.45,200.5,3.499385
2024-08-27,15:00:00,23.28,73.9,296.43,4.25,15.3,9.51,158.7,2.769838
2024-08-27,18:00:00,18.29,64.92,291.44,3.09,11.12,6.91,231.9,4.047419
2024-08-27,21:00:00,16.25,61.25,289.4,5.33,19.19,11.92,187.6,3.274238
2024-08-28,00:00:00,13.7,56.66,286.85,2.07,7.45,4.63,181.4,3.166027
2024-08-28,03:00:00,14.84,58.71,287.99,5.78,20.81,12.93,161.6,2.820452
2024-08-28,06:00:00,16.65,61.97,289.8,1.92,6.91,4.29,216.4,3.776893
2024-08-28,09:00:00,18.01,64.42,291.16,2.9,10.44,6.49,159.0,2.775074
2024-08-28,12:00:00,21.79,71.22,294.94,4.14,14.9,9.26,178.9,3.122394
2024-08-28,15:00:00,16.51,61.72,289.66,5.33,19.19,11.92,187.9,3.279474
2024-08-28,18:00:00,22.62,72.72,295.77,2.36,8.5,5.28,163.3,2.850123
2024-08-28,21:00:00,24.9,76.82,298.05,2.82,10.15,6.31,192.1,3.352777
2024-08-29,00:00:00,13.14,55.65,286.29,4.12,14.83,9.22,162.0,2.827433
2024-08-29,03:00:00,18.94,66.09,292.09,3.62,13.03,8.1,160.5,2.801253
2024-08-29,06:00:00,12.55,54.59,285.7,2.06,7.42,4.61,166.9,2.912955
2024-08-29,09:00:00,14.92,58.86,288.07,5.12,18.43,11.45,188.6,3.291691
2024-08-29,12:00:00,18.46,65.23,291.61,4.52,16.27,10.11,186.4,3.253294
2024-08-29,15:00:00,21.23,70.21,294.38,4.62,16.63,10.33,219.0,3.822271
2024-08-29,18:00:00,19.54,67.17,292.69,2.35,8.46,5.26,157.1,2.741912
2024-08-29,21:00:00,18.7,65.66,291.85,1.28,4.61,2.86,183.4,3.200934
2024-08-30,00:00:00,13.86,56.95,287.01,5.08,18.29,11.36,181.1,3.160791
2024-08-30,03:00:00,16.81,62.26,289.96,1.77,6.37,3.96,176.7,3.083997
2024-08-30,06:00:00,18.62,65.52,291.77,5.88,21.17,13.15,198.1,3.457497
2024-08-30,09:00:00,18.08,64.54,291.23,5.31,19.12,11.88,215.5,3.761185
2024-08-30,12:00:00,26.23,79.21,299.38,6.19,22.28,13.85,211.2,3.686135
2024-08-30,15:00:00,19.03,66.25,292.18,2.19,7.88,4.9,178.1,3.108431
2024-08-30,18:00:00,16.75,62.15,289.9,4.79,17.24,10.71,137.5,2.399828
2024-08-30,21:00:00,18.38,65.08,291.53,2.85,10.26,6.38,147.4,2.572615
2024-08-31,00:00:00,13.18,55.72,286.33,1.17,4.21,2.62,206.4,3.60236
2024-08-31,03:00:00,17.96,64.33,291.11,3.83,13.79,8.57,186.8,3.260275
2024-08-31,06:00:00,17.25,63.05,290.4,3.5,12.6,7.83,177.2,3.092723
2024-08-31,09:00:00,16.44,61.59,289.59,2.43,8.75,5.44,222.0,3.874631
2024-08-31,12:00:00,19.38,66.88,292.53,2.88,10.37,6.44,156.4,2.729695
2024-08-31,15:00:00,20.35,68.63,293.5,1.98,7.13,4.43,182.0,3.176499
2024-08-31,18:00:00,16.61,61.9,289.76,4.83,17.39,10.8,170.4,2.974041
2024-08-31,21:00:00,17.95,64.31,291.1,3.86,13.9,8.63,147.1,2.567379
