data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2026-02-17,03:00:00,24.35,75.83,297.5,3.55,12.78,7.94,90.1,1.572542
2026-02-17,06:00:00,28.41,83.14,301.56,2.34,8.42,5.23,112.6,1.965241
2026-02-17,09:00:00,28.64,83.55,301.79,4.42,15.91,9.89,132.3,2.309071
2026-02-17,12:00:00,37.46,99.43,310.61,4.32,15.55,9.66,98.2,1.713913
2026-02-17,15:00:00,27.4,81.32,300.55,1.85,6.66,4.14,161.7,2.822197
2026-02-17,18:00:00,25.26,77.47,298.41,4.85,17.46,10.85,126.2,2.202606
2026-02-17,21:00:00,25.71,78.28,298.86,4.17,15.01,9.33,130.2,2.272419
2026-02-18,00:00:00,24.65,76.37,297.8,5.41,19.48,12.1,128.3,2.239257
2026-02-18,03:00:00,25.51,77.92,298.66,1.67,6.01,3.74,103.5,1.806416
2026-02-18,06:00:00,27.91,82.24,301.06,4.5,16.2,10.07,121.2,2.115339
2026-02-18,09:00:00,28.71,83.68,301.86,4.64,16.7,10.38,67.8,1.183333
2026-02-18,12:00:00,33.93,93.07,307.08,4.19,15.08,9.37,106.3,1.855285
2026-02-18,15:00:00,32.37,90.27,305.52,4.86,17.5,10.87,146.5,2.556907
2026-02-18,18:00:00,25.92,78.66,299.07,5.45,19.62,12.19,101.9,1.778491
2026-02-18,21:00:00,23.72,74.7,296.87,5.0,18.0,11.18,142.2,2.481858
2026-02-19,00:00:00,21.19,70.14,294.34,5.25,18.9,11.74,51.7,0.902335
2026-02-19,03:00:00,24.07,75.33,297.22,2.36,8.5,5.28,131.7,2.298599
2026-02-19,06:00:00,28.29,82.92,301.44,3.79,13.64,8.48,135.5,2.364921
2026-02-19,09:00:00,26.26,79.27,299.41,1.84,6.62,4.12,100.1,1.747075
2026-02-19,12:00:00,32.39,90.3,305.54,4.95,17.82,11.07,88.2,1.53938
2026-02-19,15:00:00,21.84,71.31,294.99,4.57,16.45,10.22,115.4,2.01411
2026-02-19,18:00:00,27.55,81.59,300.7,4.17,15.01,9.33,143.1,2.497566
2026-02-19,21:00:00,28.72,83.7,301.87,3.3,11.88,7.38,140.6,2.453933
2026-02-20,00:00:00,21.0,69.8,294.15,2.59,9.32,5.79,82.0,1.43117
2026-02-20,03:00:00,26.29,79.32,299.44,2.14,7.7,4.79,133.9,2.336996
2026-02-20,06:00:00,29.54,85.17,302.69,4.41,15.88,9.86,111.8,1.951278
2026-02-20,09:00:00,26.97,80.55,300.12,2.81,10.12,6.29,124.9,2.179916
2026-02-20,12:00:00,34.16,93.49,307.31,5.74,20.66,12.84,111.6,1.947787
2026-02-20,15:00:00,29.96,85.93,303.11,4.28,15.41,9.57,102.5,1.788962
2026-02-20,18:00:00,28.6,83.48,301.75,1.9,6.84,4.25,82.5,1.439897
2026-02-20,21:00:00,24.91,76.84,298.06,2.79,10.04,6.24,40.5,0.706858
2026-02-21,00:00:00,25.26,77.47,298.41,2.68,9.65,5.99,87.2,1.521927
2026-02-21,03:00:00,17.49,63.48,290.64,3.06,11.02,6.85,162.6,2.837905
2026-02-21,06:00:00,25.67,78.21,298.82,3.48,12.53,7.78,105.9,1.848304
2026-02-21,09:00:00,27.66,81.79,300.81,3.87,13.93,8.66,154.3,2.693043
2026-02-21,12:00:00,28.32,82.98,301.47,3.17,11.41,7.09,137.0,2.391101
2026-02-21,15:00:00,25.55,77.99,298.7,4.22,15.19,9.44,122.2,2.132792
2026-02-21,18:00:00,28.94,84.09,302.09,4.31,15.52,9.64,101.6,1.773255
2026-02-21,21:00:00,29.45,85.01,302.6,6.92,24.91,15.48,100.7,1.757547
2026-02-22,00:00:00,23.97,75.15,297.12,3.33,11.99,7.45,91.1,1.589995
2026-02-22,03:00:00,23.44,74.19,296.59,3.09,11.12,6.91,93.8,1.637119
2026-02-22,06:00:00,19.7,67.46,292.85,4.11,14.8,9.19,85.5,1.492257
2026-02-22,09:00:00,32.63,90.73,305.78,4.14,14.9,9.26,79.7,1.391027
2026-02-22,12:00:00,28.94,84.09,302.09,6.37,22.93,14.25,122.4,2.136283
2026-02-22,15:00:00,28.42,83.16,301.57,4.83,17.39,10.8,105.0,1.832596
2026-02-22,18:00:00,22.87,73.17,296.02,3.37,12.13,7.54,93.2,1.626647
2026-02-22,21:00:00,23.22,73.8,296.37,5.65,20.34,12.64,147.2,2.569125
2026-02-23,00:00:00,20.22,68.4,293.37,7.88,28.37,17.63,169.7,2.961824
2026-02-23,03:00:00,24.09,75.36,297.24,4.05,14.58,9.06,114.4,1.996657
2026-02-23,06:00:00,25.99,78.78,299.14,6.85,24.66,15.32,146.7,2.560398
2026-02-23,09:00:00,28.46,83.23,301.61,3.86,13.9,8.63,148.3,2.588323
2026-02-23,12:00:00,28.61,83.5,301.76,2.83,10.19,6.33,135.1,2.35794
2026-02-23,15:00:00,26.29,79.32,299.44,3.99,14.36,8.93,84.6,1.476549
2026-02-23,18:00:00,28.62,83.52,301.77,1.77,6.37,3.96,92.6,1.616175
2026-02-23,21:00:00,22.73,72.91,295.88,5.52,19.87,12.35,84.4,1.473058
2026-02-24,00:00:00,27.61,81.7,300.76,1.56,5.62,3.49,101.6,1.773255
2026-02-24,03:00:00,23.43,74.17,296.58,2.31,8.32,5.17,88.3,1.541126
2026-02-24,06:00:00,31.29,88.32,304.44,4.35,15.66,9.73,125.2,2.185152
2026-02-24,09:00:00,31.24,88.23,304.39,4.87,17.53,10.89,112.5,1.963495
2026-02-24,12:00:00,29.72,85.5,302.87,7.15,25.74,15.99,136.9,2.389356
2026-02-24,15:00:00,29.22,84.6,302.37,2.1,7.56,4.7,86.8,1.514946
2026-02-24,18:00:00,23.52,74.34,296.67,2.9,10.44,6.49,66.9,1.167625
2026-02-24,21:00:00,25.95,78.71,299.1,2.58,9.29,5.77,146.8,2.562143
2026-02-25,00:00:00,27.57,81.63,300.72,3.1,11.16,6.93,105.7,1.844813
2026-02-25,03:00:00,22.73,72.91,295.88,4.03,14.51,9.01,93.6,1.633628
2026-02-25,06:00:00,21.95,71.51,295.1,2.71,9.76,6.06,101.7,1.775
2026-02-25,09:00:00,28.56,83.41,301.71,3.7,13.32,8.28,168.3,2.937389
2026-02-25,12:00:00,30.0,86.0,303.15,2.73,9.83,6.11,69.9,1.219985
2026-02-25,15:00:00,26.62,79.92,299.77,5.47,19.69,12.24,112.5,1.963495
2026-02-25,18:00:00,28.72,83.7,301.87,3.43,12.35,7.67,127.6,2.22704
2026-02-25,21:00:00,23.49,74.28,296.64,4.35,15.66,9.73,134.0,2.338741
2026-02-26,00:00:00,22.45,72.41,295.6,5.6,20.16,12.53,128.5,2.242748
2026-02-26,03:00:00,18.76,65.77,291.91,2.89,10.4,6.46,75.1,1.310742
2026-02-26,06:00:00,22.45,72.41,295.6,7.63,27.47,17.07,121.4,2.11883
2026-02-26,09:00:00,29.74,85.53,302.89,2.76,9.94,6.17,104.3,1.820378
2026-02-26,12:00:00,25.33,77.59,298.48,5.7,20.52,12.75,119.0,2.076942
2026-02-26,15:00:00,26.15,79.07,299.3,3.76,13.54,8.41,142.5,2.487094
2026-02-26,18:00:00,21.96,71.53,295.11,3.75,13.5,8.39,132.7,2.316052
2026-02-26,21:00:00,20.43,68.77,293.58,5.94,21.38,13.29,82.4,1.438151
2026-02-27,00:00:00,25.52,77.94,298.67,5.57,20.05,12.46,162.4,2.834415
2026-02-27,03:00:00,23.95,75.11,297.1,5.92,21.31,13.24,53.7,0.937242
2026-02-27,06:00:00,22.47,72.45,295.62,3.84,13.82,8.59,158.2,2.761111
2026-02-27,09:00:00,22.41,72.34,295.56,2.58,9.29,5.77,109.3,1.907645
2026-02-27,12:00:00,30.81,87.46,303.96,5.41,19.48,12.1,115.2,2.010619
2026-02-27,15:00:00,31.49,88.68,304.64,6.71,24.16,15.01,36.5,0.637045
2026-02-27,18:00:00,27.01,80.62,300.16,5.35,19.26,11.97,102.3,1.785472
2026-02-27,21:00:00,24.29,75.72,297.44,4.34,15.62,9.71,76.0,1.32645
2026-02-28,00:00:00,24.43,75.97,297.58,4.62,16.63,10.33,91.6,1.598722
2026-02-28,03:00:00,20.62,69.12,293.77,2.42,8.71,5.41,155.2,2.708751
2026-02-28,06:00:00,23.92,75.06,297.07,5.01,18.04,11.21,145.5,2.539454
2026-02-28,09:00:00,32.69,90.84,305.84,1.69,6.08,3.78,76.0,1.32645
2026-02-28,12:00:00,24.83,76.69,297.98,2.12,7.63,4.74,155.6,2.715732
2026-02-28,15:00:00,27.08,80.74,300.23,5.78,20.81,12.93,86.6,1.511455
2026-02-28,18:00:00,25.45,77.81,298.6,4.03,14.51,9.01,102.5,1.788962
2026-02-28,21:00:00,27.56,81.61,300.71,2.69,9.68,6.02,135.7,2.368412
