data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2025-10-21,21:00:00,14.41,3.64,195.4
2025-10-22,00:00:00,20.01,2.57,128.7
2025-10-22,03:00:00,20.32,4.51,116.5
2025-10-22,06:00:00,20.45,2.66,135.5
2025-10-22,09:00:00,19.78,3.16,182.0
2025-10-22,12:00:00,25.66,5.47,119.4
2025-10-22,15:00:00,23.88,2.96,158.9
2025-10-22,18:00:00,24.26,3.49,124.5
2025-10-22,21:00:00,19.56,1.19,144.7
2025-10-23,00:00:00,18.67,3.61,102.5
2025-10-23,03:00:00,27.94,2.85,157.1
2025-10-23,06:00:00,26.49,1.83,151.3
2025-10-23,09:00:00,24.76,4.12,176.1
2025-10-23,12:00:00,25.14,2.36,115.0
2025-10-23,15:00:00,24.42,0.1,159.8
2025-10-23,18:00:00,24.55,1.43,87.5
2025-10-23,21:00:00,21.75,1.23,98.7
2025-10-24,00:00:00,25.0,4.76,197.3
2025-10-24,03:00:00,15.57,5.07,149.1
2025-10-24,06:00:00,27.44,4.39,162.0
2025-10-24,09:00:00,20.98,2.76,141.1
2025-10-24,12:00:00,27.6,4.49,122.4
2025-10-24,15:00:00,23.47,1.95,131.6
2025-10-24,18:00:00,18.95,4.14,143.0
2025-10-24,21:00:00,22.86,2.84,109.7
2025-10-25,00:00:00,20.18,3.63,134.2
2025-10-25,03:00:00,16.52,1.83,89.9
2025-10-25,06:00:00,26.9,3.7,125.8
2025-10-25,09:00:00,23.22,2.76,118.8
2025-10-25,12:00:00,24.97,4.38,130.9
2025-10-25,15:00:00,24.87,2.97,123.7
2025-10-25,18:00:00,20.54,3.3,110.9
2025-10-25,21:00:00,16.59,5.29,186.3
2025-10-26,00:00:00,21.04,3.61,163.1
2025-10-26,03:00:00,21.74,2.86,123.7
2025-10-26,06:00:00,22.64,3.41,171.1
2025-10-26,09:00:00,25.59,2.44,128.3
2025-10-26,12:00:00,22.74,5.5,162.5
2025-10-26,15:00:00,25.69,3.83,158.3
2025-10-26,18:00:00,20.45,3.72,135.1
2025-10-26,21:00:00,20.87,0.36,143.2
2025-10-27,00:00:00,20.95,4.83,201.0
2025-10-27,03:00:00,23.73,2.98,127.3
2025-10-27,06:00:00,23.35,3.12,120.6
2025-10-27,09:00:00,24.67,0.95,164.5
2025-10-27,12:00:00,25.89,3.0,126.2
2025-10-27,15:00:00,22.97,3.42,138.9
2025-10-27,18:00:00,23.32,2.86,158.7
2025-10-27,21:00:00,23.53,2.82,142.9
2025-10-28,00:00:00,19.73,4.76,141.4
2025-10-28,03:00:00,26.19,4.76,134.6
2025-10-28,06:00:00,26.64,2.62,154.1
2025-10-28,09:00:00,25.34,3.16,170.9
2025-10-28,12:00:00,22.05,3.45,153.1
2025-10-28,15:00:00,16.05,1.57,123.5
2025-10-28,18:00:00,24.33,4.98,105.1
2025-10-28,21:00:00,21.11,2.66,98.3
2025-10-29,00:00:00,20.13,2.15,113.4
2025-10-29,03:00:00,20.88,4.07,104.7
2025-10-29,06:00:00,21.47,5.17,138.0
2025-10-29,09:00:00,22.92,0.94,161.9
2025-10-29,12:00:00,29.67,5.74,148.2
2025-10-29,15:00:00,21.3,2.65,109.6
2025-10-29,18:00:00,26.79,3.74,203.1
2025-10-29,21:00:00,20.34,0.72,168.9
2025-10-30,00:00:00,20.99,2.21,130.2
2025-10-30,03:00:00,25.95,4.6,112.7
2025-10-30,06:00:00,30.41,2.15,130.8
2025-10-30,09:00:00,25.8,2.71,160.9
2025-10-30,12:00:00,29.68,4.02,167.1
2025-10-30,15:00:00,26.65,1.67,108.1
2025-10-30,18:00:00,21.36,3.47,157.5
2025-10-30,21:00:00,19.04,3.76,123.3
2025-10-31,00:00:00,22.78,4.41,165.1
2025-10-31,03:00:00,19.44,3.34,107.7
2025-10-31,06:00:00,16.77,3.0,174.8
2025-10-31,09:00:00,24.88,4.0,139.6
2025-10-31,12:00:00,23.0,3.78,157.8
2025-10-31,15:00:00,30.21,4.64,162.1
2025-10-31,18:00:00,17.11,2.38,160.7
2025-10-31,21:00:00,23.42,4.54,139.4
