data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-08-06,03:00:00,15.74,95.0,192.3
2025-08-06,06:00:00,11.28,77.6,160.7
2025-08-06,09:00:00,12.74,74.8,208.4
2025-08-06,12:00:00,17.96,71.0,188.2
2025-08-06,15:00:00,15.36,80.9,152.6
2025-08-06,18:00:00,18.35,75.8,200.9
2025-08-06,21:00:00,12.46,83.5,180.5
2025-08-07,00:00:00,11.39,78.1,173.8
2025-08-07,03:00:00,9.5,96.0,173.7
2025-08-07,06:00:00,17.12,72.5,182.2
2025-08-07,09:00:00,11.5,88.4,200.7
2025-08-07,12:00:00,22.76,79.6,199.7
2025-08-07,15:00:00,17.88,68.4,192.9
2025-08-07,18:00:00,17.07,78.2,200.7
2025-08-07,21:00:00,16.74,86.3,198.9
2025-08-08,00:00:00,11.96,82.8,235.1
2025-08-08,03:00:00,17.54,79.9,145.1
2025-08-08,06:00:00,16.21,80.1,201.2
2025-08-08,09:00:00,20.66,65.8,175.3
2025-08-08,12:00:00,21.54,65.1,168.5
2025-08-08,15:00:00,20.54,76.2,164.8
2025-08-08,18:00:00,15.49,78.3,169.4
2025-08-08,21:00:00,15.51,84.8,167.6
2025-08-09,00:00:00,11.86,78.5,180.6
2025-08-09,03:00:00,17.5,76.5,207.5
2025-08-09,06:00:00,13.67,75.6,216.3
2025-08-09,09:00:00,18.15,76.7,172.6
2025-08-09,12:00:00,22.22,71.9,167.4
2025-08-09,15:00:00,18.9,79.8,159.0
2025-08-09,18:00:00,18.77,75.5,190.3
2025-08-09,21:00:00,12.86,76.8,209.0
2025-08-10,00:00:00,19.74,81.6,220.4
2025-08-10,03:00:00,9.45,77.6,190.0
2025-08-10,06:00:00,21.37,87.1,198.1
2025-08-10,09:00:00,21.77,80.2,162.8
2025-08-10,12:00:00,22.95,72.0,165.3
2025-08-10,15:00:00,11.5,76.2,120.5
2025-08-10,18:00:00,18.43,82.5,222.3
2025-08-10,21:00:00,13.45,87.0,213.1
2025-08-11,00:00:00,19.0,99,179.0
2025-08-11,03:00:00,20.28,90.2,211.0
2025-08-11,06:00:00,16.75,80.6,215.5
2025-08-11,09:00:00,18.95,69.1,161.2
2025-08-11,12:00:00,15.49,72.5,176.2
2025-08-11,15:00:00,14.8,74.3,205.2
2025-08-11,18:00:00,18.05,84.9,182.1
2025-08-11,21:00:00,14.0,91.4,228.7
2025-08-12,00:00:00,12.67,85.7,210.0
2025-08-12,03:00:00,11.63,78.4,194.6
2025-08-12,06:00:00,16.35,77.1,127.0
2025-08-12,09:00:00,17.3,63.6,156.7
2025-08-12,12:00:00,15.28,81.8,226.1
2025-08-12,15:00:00,19.54,70.8,157.7
2025-08-12,18:00:00,14.76,86.1,208.7
2025-08-12,21:00:00,17.56,86.7,134.7
2025-08-13,00:00:00,7.45,83.1,157.6
2025-08-13,03:00:00,14.71,79.7,206.8
2025-08-13,06:00:00,18.6,68.2,220.3
2025-08-13,09:00:00,17.14,59.3,202.9
2025-08-13,12:00:00,23.02,75.1,179.8
2025-08-13,15:00:00,16.82,87.1,209.1
2025-08-13,18:00:00,16.41,78.5,132.9
2025-08-13,21:00:00,14.73,88.4,170.1
2025-08-14,00:00:00,10.87,76.9,179.1
2025-08-14,03:00:00,18.42,87.2,237.6
2025-08-14,06:00:00,13.75,69.0,180.5
2025-08-14,09:00:00,12.42,75.2,172.4
2025-08-14,12:00:00,16.63,69.1,152.2
2025-08-14,15:00:00,15.47,76.3,132.5
2025-08-14,18:00:00,19.28,68.3,229.8
2025-08-14,21:00:00,17.56,77.0,181.8
2025-08-15,00:00:00,14.79,93.3,177.4
2025-08-15,03:00:00,10.55,74.6,175.9
2025-08-15,06:00:00,16.66,74.4,212.6
2025-08-15,09:00:00,13.72,72.8,160.3
2025-08-15,12:00:00,22.76,65.5,213.5
2025-08-15,15:00:00,18.01,66.9,143.2
2025-08-15,18:00:00,19.29,74.3,171.2
2025-08-15,21:00:00,12.73,83.1,163.9
2025-08-16,00:00:00,12.13,87.3,174.2
2025-08-16,03:00:00,19.65,86.3,177.5
2025-08-16,06:00:00,17.57,65.6,165.4
2025-08-16,09:00:00,22.5,75.4,150.9
2025-08-16,12:00:00,25.07,71.6,207.4
2025-08-16,15:00:00,20.01,72.8,211.8
2025-08-16,18:00:00,12.88,95.0,165.2
2025-08-16,21:00:00,13.83,78.8,195.9
2025-08-17,00:00:00,13.41,63.8,128.6
2025-08-17,03:00:00,10.64,83.1,164.6
2025-08-17,06:00:00,12.7,86.1,194.2
2025-08-17,09:00:00,19.46,79.7,148.5
2025-08-17,12:00:00,16.7,71.5,209.4
2025-08-17,15:00:00,16.02,84.0,174.6
2025-08-17,18:00:00,23.53,79.4,193.7
2025-08-17,21:00:00,19.1,85.2,204.6
2025-08-18,00:00:00,12.85,74.5,184.7
2025-08-18,03:00:00,10.83,84.8,210.2
2025-08-18,06:00:00,14.39,75.4,173.2
2025-08-18,09:00:00,13.98,60.2,177.2
2025-08-18,12:00:00,20.07,77.1,199.5
2025-08-18,15:00:00,22.92,72.9,156.7
2025-08-18,18:00:00,15.11,69.4,204.1
2025-08-18,21:00:00,10.93,78.7,187.2
2025-08-19,00:00:00,13.42,86.9,193.6
2025-08-19,03:00:00,12.21,80.2,157.4
2025-08-19,06:00:00,16.13,78.7,183.6
2025-08-19,09:00:00,20.73,66.2,188.4
2025-08-19,12:00:00,21.06,63.4,187.3
2025-08-19,15:00:00,21.52,65.7,175.7
2025-08-19,18:00:00,14.21,69.0,187.9
2025-08-19,21:00:00,13.11,80.7,169.7
2025-08-20,00:00:00,13.37,77.2,204.3
2025-08-20,03:00:00,18.31,77.9,174.1
2025-08-20,06:00:00,20.77,80.4,149.9
2025-08-20,09:00:00,16.18,79.9,175.9
2025-08-20,12:00:00,20.44,69.8,175.0
2025-08-20,15:00:00,15.11,76.5,228.1
2025-08-20,18:00:00,18.53,74.9,186.7
2025-08-20,21:00:00,17.25,72.2,204.2
2025-08-21,00:00:00,20.07,85.8,189.0
2025-08-21,03:00:00,16.56,83.8,211.0
2025-08-21,06:00:00,10.43,76.9,201.8
2025-08-21,09:00:00,18.2,72.1,208.2
2025-08-21,12:00:00,20.87,76.5,207.4
2025-08-21,15:00:00,18.14,82.2,162.2
2025-08-21,18:00:00,15.92,81.4,214.0
2025-08-21,21:00:00,12.71,66.7,176.9
2025-08-22,00:00:00,20.85,78.8,170.9
2025-08-22,03:00:00,16.13,80.1,159.3
2025-08-22,06:00:00,23.03,77.4,166.6
2025-08-22,09:00:00,18.96,72.0,176.6
2025-08-22,12:00:00,19.41,76.0,188.7
2025-08-22,15:00:00,16.44,71.7,199.4
2025-08-22,18:00:00,17.87,86.5,210.3
2025-08-22,21:00:00,11.86,77.3,212.6
2025-08-23,00:00:00,16.86,78.8,238.7
2025-08-23,03:00:00,12.76,70.0,178.5
2025-08-23,06:00:00,18.15,73.2,194.5
2025-08-23,09:00:00,19.0,69.7,173.2
2025-08-23,12:00:00,14.24,79.0,180.0
2025-08-23,15:00:00,20.6,68.4,168.9
2025-08-23,18:00:00,11.64,82.1,154.6
2025-08-23,21:00:00,18.71,81.8,203.6
2025-08-24,00:00:00,13.13,83.9,164.0
2025-08-24,03:00:00,17.56,86.0,186.2
2025-08-24,06:00:00,15.51,73.3,206.1
2025-08-24,09:00:00,22.42,69.2,180.4
2025-08-24,12:00:00,24.97,68.6,163.4
2025-08-24,15:00:00,19.46,73.5,165.5
2025-08-24,18:00:00,23.32,78.8,217.9
2025-08-24,21:00:00,22.82,90.3,176.6
2025-08-25,00:00:00,20.42,90.1,219.9
2025-08-25,03:00:00,10.65,81.3,181.4
2025-08-25,06:00:00,16.02,87.6,153.9
2025-08-25,09:00:00,21.67,66.7,207.0
2025-08-25,12:00:00,22.0,71.7,187.9
2025-08-25,15:00:00,20.95,76.5,130.3
2025-08-25,18:00:00,15.12,80.8,168.0
2025-08-25,21:00:00,11.51,83.2,208.4
2025-08-26,00:00:00,14.42,92.2,209.6
2025-08-26,03:00:00,13.71,69.6,151.3
2025-08-26,06:00:00,15.62,81.6,207.2
2025-08-26,09:00:00,12.75,83.0,200.9
2025-08-26,12:00:00,18.3,59.9,205.1
2025-08-26,15:00:00,10.97,75.9,197.1
2025-08-26,18:00:00,11.36,88.4,185.0
2025-08-26,21:00:00,17.58,74.3,177.1
2025-08-27,00:00:00,16.69,74.0,189.6
2025-08-27,03:00:00,16.94,78.3,165.3
2025-08-27,06:00:00,19.06,90.7,169.1
2025-08-27,09:00:00,21.41,77.5,208.6
2025-08-27,12:00:00,21.33,80.8,168.8
2025-08-27,15:00:00,16.85,66.6,208.9
2025-08-27,18:00:00,13.38,88.4,177.3
2025-08-27,21:00:00,16.31,86.5,133.8
2025-08-28,00:00:00,12.77,83.4,159.0
2025-08-28,03:00:00,13.45,85.4,170.1
2025-08-28,06:00:00,22.48,83.0,183.3
2025-08-28,09:00:00,18.15,79.8,167.3
2025-08-28,12:00:00,20.65,71.6,198.6
2025-08-28,15:00:00,18.49,72.9,164.1
2025-08-28,18:00:00,17.34,87.1,164.3
2025-08-28,21:00:00,15.03,84.6,158.1
2025-08-29,00:00:00,13.45,87.3,231.7
2025-08-29,03:00:00,13.43,84.8,195.6
2025-08-29,06:00:00,14.35,70.8,160.6
2025-08-29,09:00:00,20.73,84.1,178.8
2025-08-29,12:00:00,22.59,64.6,190.1
2025-08-29,15:00:00,18.13,74.8,171.9
2025-08-29,18:00:00,21.08,77.9,177.4
2025-08-29,21:00:00,15.76,70.7,208.9
2025-08-30,00:00:00,16.0,81.5,153.5
2025-08-30,03:00:00,12.15,86.5,191.7
2025-08-30,06:00:00,16.79,77.5,197.6
2025-08-30,09:00:00,17.27,63.3,130.7
2025-08-30,12:00:00,20.93,71.4,229.7
2025-08-30,15:00:00,23.62,74.8,159.9
2025-08-30,18:00:00,16.07,72.4,199.1
2025-08-30,21:00:00,18.27,74.4,222.9
2025-08-31,00:00:00,19.32,83.3,148.0
2025-08-31,03:00:00,15.31,79.3,199.2
2025-08-31,06:00:00,11.23,80.7,202.3
2025-08-31,09:00:00,25.39,74.8,183.1
2025-08-31,12:00:00,21.11,66.9,159.8
2025-08-31,15:00:00,20.01,78.5,164.2
2025-08-31,18:00:00,16.32,80.1,231.2
2025-08-31,21:00:00,13.3,88.6,167.6
