data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2024-12-09,03:00:00,30.79,89.1,110.6
2024-12-09,06:00:00,26.48,90.3,138.4
2024-12-09,09:00:00,28.31,80.4,95.5
2024-12-09,12:00:00,26.93,75.5,96.7
2024-12-09,15:00:00,27.95,73.7,112.3
2024-12-09,18:00:00,30.3,89.8,54.5
2024-12-09,21:00:00,28.02,83.0,124.3
2024-12-10,00:00:00,24.81,86.0,103.4
2024-12-10,03:00:00,33.4,85.1,102.9
2024-12-10,06:00:00,24.64,85.7,114.9
2024-12-10,09:00:00,25.16,78.2,105.9
2024-12-10,12:00:00,32.96,72.2,102.3
2024-12-10,15:00:00,30.26,85.9,99.5
2024-12-10,18:00:00,26.59,81.6,114.7
2024-12-10,21:00:00,28.05,91.6,95.9
2024-12-11,00:00:00,26.09,82.7,113.8
2024-12-11,03:00:00,26.28,98.4,99.2
2024-12-11,06:00:00,22.31,83.9,99.5
2024-12-11,09:00:00,33.57,74.7,89.6
2024-12-11,12:00:00,29.54,77.2,103.8
2024-12-11,15:00:00,25.83,74.4,120.0
2024-12-11,18:00:00,21.9,89.8,117.8
2024-12-11,21:00:00,24.98,78.9,140.5
2024-12-12,00:00:00,21.66,90.5,104.2
2024-12-12,03:00:00,22.6,86.0,83.5
2024-12-12,06:00:00,24.2,86.8,131.0
2024-12-12,09:00:00,26.49,67.1,134.8
2024-12-12,12:00:00,32.17,70.7,103.7
2024-12-12,15:00:00,29.92,73.5,148.5
2024-12-12,18:00:00,23.67,91.2,120.6
2024-12-12,21:00:00,27.9,78.5,94.2
2024-12-13,00:00:00,26.37,99,95.8
2024-12-13,03:00:00,26.17,91.7,106.2
2024-12-13,06:00:00,20.85,70.4,126.3
2024-12-13,09:00:00,25.47,83.4,96.0
2024-12-13,12:00:00,26.6,71.2,118.2
2024-12-13,15:00:00,29.78,68.6,132.0
2024-12-13,18:00:00,23.17,86.2,101.7
2024-12-13,21:00:00,22.12,84.2,70.6
2024-12-14,00:00:00,23.62,80.6,91.9
2024-12-14,03:00:00,24.86,76.9,91.8
2024-12-14,06:00:00,26.31,84.0,95.6
2024-12-14,09:00:00,29.75,89.5,99.1
2024-12-14,12:00:00,31.42,72.7,91.1
2024-12-14,15:00:00,28.73,76.9,125.8
2024-12-14,18:00:00,22.67,86.2,110.5
2024-12-14,21:00:00,28.13,87.5,113.5
2024-12-15,00:00:00,25.65,87.2,110.1
2024-12-15,03:00:00,28.13,85.7,100.4
2024-12-15,06:00:00,26.81,70.7,45.8
2024-12-15,09:00:00,20.97,74.2,72.9
2024-12-15,12:00:00,30.29,73.4,101.4
2024-12-15,15:00:00,29.13,74.5,182.0
2024-12-15,18:00:00,26.59,89.1,118.6
2024-12-15,21:00:00,23.95,89.8,116.3
2024-12-16,00:00:00,22.48,85.6,120.1
2024-12-16,03:00:00,22.9,73.0,145.2
2024-12-16,06:00:00,35.53,83.0,106.3
2024-12-16,09:00:00,24.34,78.6,71.5
2024-12-16,12:00:00,25.02,74.2,98.1
2024-12-16,15:00:00,27.69,83.9,64.1
2024-12-16,18:00:00,27.22,92.7,113.9
2024-12-16,21:00:00,22.44,91.6,136.8
2024-12-17,00:00:00,22.62,86.4,134.0
2024-12-17,03:00:00,21.71,81.4,134.3
2024-12-17,06:00:00,29.78,81.1,136.2
2024-12-17,09:00:00,25.82,69.3,101.4
2024-12-17,12:00:00,30.96,69.2,103.0
2024-12-17,15:00:00,35.73,70.5,99.7
2024-12-17,18:00:00,29.0,76.0,152.2
2024-12-17,21:00:00,22.36,83.6,69.4
2024-12-18,00:00:00,19.61,91.0,106.8
2024-12-18,03:00:00,21.06,70.1,154.6
2024-12-18,06:00:00,29.77,90.8,184.3
2024-12-18,09:00:00,28.87,75.6,65.8
2024-12-18,12:00:00,26.65,69.8,72.1
2024-12-18,15:00:00,30.05,69.4,82.1
2024-12-18,18:00:00,20.85,71.9,105.0
2024-12-18,21:00:00,23.11,77.7,44.3
2024-12-19,00:00:00,22.34,88.4,137.2
2024-12-19,03:00:00,23.62,74.7,148.2
2024-12-19,06:00:00,26.97,99,129.6
2024-12-19,09:00:00,31.94,76.0,106.9
2024-12-19,12:00:00,24.29,74.7,85.2
2024-12-19,15:00:00,29.51,73.1,81.8
2024-12-19,18:00:00,31.51,80.3,119.4
2024-12-19,21:00:00,22.1,95.5,118.9
2024-12-20,00:00:00,24.82,93.0,157.2
2024-12-20,03:00:00,23.65,91.4,112.5
2024-12-20,06:00:00,23.14,81.4,133.9
2024-12-20,09:00:00,25.11,66.3,115.1
2024-12-20,12:00:00,31.42,66.0,152.1
2024-12-20,15:00:00,28.07,73.4,84.7
2024-12-20,18:00:00,28.5,87.2,125.8
2024-12-20,21:00:00,28.28,84.8,113.5
2024-12-21,00:00:00,24.09,78.3,102.2
2024-12-21,03:00:00,16.04,85.1,79.5
2024-12-21,06:00:00,24.75,86.1,114.8
2024-12-21,09:00:00,25.76,77.3,97.1
2024-12-21,12:00:00,29.17,84.3,121.4
2024-12-21,15:00:00,28.93,83.3,92.0
2024-12-21,18:00:00,27.59,75.5,111.5
2024-12-21,21:00:00,27.93,90.1,93.1
2024-12-22,00:00:00,25.3,77.0,110.9
2024-12-22,03:00:00,23.19,92.1,117.8
2024-12-22,06:00:00,22.17,83.0,132.9
2024-12-22,09:00:00,26.9,84.5,115.1
2024-12-22,12:00:00,32.38,85.4,109.4
2024-12-22,15:00:00,29.95,75.7,140.1
2024-12-22,18:00:00,26.5,79.9,88.7
2024-12-22,21:00:00,22.09,82.4,132.1
2024-12-23,00:00:00,27.77,86.4,116.5
2024-12-23,03:00:00,21.8,90.3,35.2
2024-12-23,06:00:00,24.1,83.9,111.8
2024-12-23,09:00:00,26.99,82.5,94.4
2024-12-23,12:00:00,24.98,84.3,108.3
2024-12-23,15:00:00,24.81,74.8,104.7
2024-12-23,18:00:00,18.96,79.3,134.4
2024-12-23,21:00:00,26.21,89.8,93.8
2024-12-24,00:00:00,23.6,84.7,113.6
2024-12-24,03:00:00,17.69,90.3,109.4
2024-12-24,06:00:00,29.22,71.2,106.1
2024-12-24,09:00:00,27.12,70.7,105.1
2024-12-24,12:00:00,29.97,75.4,119.4
2024-12-24,15:00:00,24.73,71.8,144.8
2024-12-24,18:00:00,24.04,82.5,79.8
2024-12-24,21:00:00,21.66,81.9,82.3
2024-12-25,00:00:00,22.26,90.5,106.5
2024-12-25,03:00:00,28.69,80.8,92.3
2024-12-25,06:00:00,26.14,75.3,76.4
2024-12-25,09:00:00,26.47,84.6,103.3
2024-12-25,12:00:00,32.93,73.7,124.2
2024-12-25,15:00:00,24.11,88.1,90.3
2024-12-25,18:00:00,22.23,84.9,98.7
2024-12-25,21:00:00,23.88,86.1,100.6
2024-12-26,00:00:00,26.77,82.1,115.1
2024-12-26,03:00:00,23.85,84.6,67.3
2024-12-26,06:00:00,26.93,74.9,91.8
2024-12-26,09:00:00,31.08,75.8,121.5
2024-12-26,12:00:00,23.17,66.4,81.8
2024-12-26,15:00:00,28.94,70.3,133.5
2024-12-26,18:00:00,25.16,90.8,96.7
2024-12-26,21:00:00,23.11,90.6,108.8
2024-12-27,00:00:00,18.3,98.4,39.3
2024-12-27,03:00:00,24.97,89.6,96.7
2024-12-27,06:00:00,30.25,80.6,111.8
2024-12-27,09:00:00,24.89,77.6,74.3
2024-12-27,12:00:00,28.27,76.6,37.1
2024-12-27,15:00:00,25.24,85.1,128.9
2024-12-27,18:00:00,29.83,89.2,88.2
2024-12-27,21:00:00,21.55,89.4,68.5
2024-12-28,00:00:00,22.46,87.2,86.0
2024-12-28,03:00:00,27.14,87.3,114.8
2024-12-28,06:00:00,22.83,75.6,87.0
2024-12-28,09:00:00,27.14,83.7,74.1
2024-12-28,12:00:00,22.8,73.7,104.1
2024-12-28,15:00:00,29.09,82.8,145.9
2024-12-28,18:00:00,28.95,88.5,109.5
2024-12-28,21:00:00,23.1,91.4,95.3
2024-12-29,00:00:00,18.76,93.1,148.6
2024-12-29,03:00:00,24.95,79.0,95.5
2024-12-29,06:00:00,27.63,80.4,99.2
2024-12-29,09:00:00,29.65,81.9,121.4
2024-12-29,12:00:00,35.09,69.6,88.6
2024-12-29,15:00:00,27.68,72.1,88.9
2024-12-29,18:00:00,25.53,70.9,110.0
2024-12-29,21:00:00,31.07,74.6,100.3
2024-12-30,00:00:00,17.87,99,132.6
2024-12-30,03:00:00,20.39,86.2,114.4
2024-12-30,06:00:00,26.12,89.2,65.6
2024-12-30,09:00:00,28.02,70.4,112.6
2024-12-30,12:00:00,28.89,75.1,96.3
2024-12-30,15:00:00,21.83,67.5,112.5
2024-12-30,18:00:00,25.69,94.9,109.5
2024-12-30,21:00:00,25.99,92.3,127.0
2024-12-31,00:00:00,23.98,84.4,69.8
2024-12-31,03:00:00,23.91,91.3,99.3
2024-12-31,06:00:00,24.35,68.5,107.5
2024-12-31,09:00:00,22.87,83.7,87.3
2024-12-31,12:00:00,28.25,91.5,123.7
2024-12-31,15:00:00,25.46,77.8,70.9
2024-12-31,18:00:00,30.51,85.1,142.1
2024-12-31,21:00:00,22.86,85.3,128.0
