data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-08-20,03:00:00,19.35,67.7,189.6
2025-08-20,06:00:00,18.66,59.3,150.9
2025-08-20,09:00:00,23.37,43.3,194.8
2025-08-20,12:00:00,22.42,57.8,198.0
2025-08-20,15:00:00,21.04,49.5,193.7
2025-08-20,18:00:00,17.3,66.0,177.3
2025-08-20,21:00:00,16.67,65.9,220.9
2025-08-21,00:00:00,18.19,63.1,176.9
2025-08-21,03:00:00,15.79,59.4,150.3
2025-08-21,06:00:00,16.7,68.6,157.2
2025-08-21,09:00:00,26.75,53.9,165.8
2025-08-21,12:00:00,23.61,62.3,205.0
2025-08-21,15:00:00,18.37,49.5,172.3
2025-08-21,18:00:00,13.15,50.0,189.6
2025-08-21,21:00:00,18.56,66.0,168.3
2025-08-22,00:00:00,18.61,65.2,187.1
2025-08-22,03:00:00,18.35,56.0,202.3
2025-08-22,06:00:00,16.81,63.9,191.9
2025-08-22,09:00:00,20.6,51.9,134.6
2025-08-22,12:00:00,22.45,56.2,179.8
2025-08-22,15:00:00,22.67,45.6,206.5
2025-08-22,18:00:00,20.68,61.5,229.9
2025-08-22,21:00:00,16.8,78.4,207.3
2025-08-23,00:00:00,17.14,64.8,152.9
2025-08-23,03:00:00,14.6,61.3,186.1
2025-08-23,06:00:00,22.73,66.5,185.4
2025-08-23,09:00:00,20.49,61.6,199.2
2025-08-23,12:00:00,20.29,70.3,182.4
2025-08-23,15:00:00,16.99,57.3,162.4
2025-08-23,18:00:00,21.0,77.3,179.2
2025-08-23,21:00:00,14.48,61.5,215.2
2025-08-24,00:00:00,11.88,79.5,158.8
2025-08-24,03:00:00,19.94,68.1,194.0
2025-08-24,06:00:00,24.33,72.7,145.7
2025-08-24,09:00:00,25.41,73.5,153.8
2025-08-24,12:00:00,21.93,50.5,170.2
2025-08-24,15:00:00,21.23,60.0,181.0
2025-08-24,18:00:00,20.2,53.8,196.6
2025-08-24,21:00:00,19.48,73.2,251.4
2025-08-25,00:00:00,14.09,58.3,140.8
2025-08-25,03:00:00,21.43,57.4,181.3
2025-08-25,06:00:00,19.75,64.7,180.2
2025-08-25,09:00:00,24.32,55.2,170.1
2025-08-25,12:00:00,24.16,63.9,163.7
2025-08-25,15:00:00,19.71,50.5,190.0
2025-08-25,18:00:00,15.16,68.7,218.9
2025-08-25,21:00:00,14.53,69.6,191.5
2025-08-26,00:00:00,16.03,78.9,227.0
2025-08-26,03:00:00,18.62,71.4,150.5
2025-08-26,06:00:00,19.03,68.6,180.8
2025-08-26,09:00:00,20.48,74.1,149.5
2025-08-26,12:00:00,20.81,67.6,161.7
2025-08-26,15:00:00,18.85,55.9,145.4
2025-08-26,18:00:00,19.0,61.6,170.8
2025-08-26,21:00:00,18.06,66.5,155.3
2025-08-27,00:00:00,12.39,74.9,142.7
2025-08-27,03:00:00,19.17,57.5,221.1
2025-08-27,06:00:00,18.79,52.2,192.8
2025-08-27,09:00:00,20.79,64.0,145.0
2025-08-27,12:00:00,22.41,47.9,203.7
2025-08-27,15:00:00,22.58,61.2,157.5
2025-08-27,18:00:00,20.54,63.3,229.1
2025-08-27,21:00:00,17.47,73.0,225.5
2025-08-28,00:00:00,17.67,83.5,140.2
2025-08-28,03:00:00,15.63,65.8,204.5
2025-08-28,06:00:00,17.27,63.7,206.5
2025-08-28,09:00:00,21.9,44.0,142.6
2025-08-28,12:00:00,21.79,53.8,191.9
2025-08-28,15:00:00,22.62,69.4,197.1
2025-08-28,18:00:00,19.9,63.0,148.8
2025-08-28,21:00:00,17.98,73.5,162.5
2025-08-29,00:00:00,18.93,69.7,167.5
2025-08-29,03:00:00,19.25,69.6,166.6
2025-08-29,06:00:00,20.65,63.3,145.8
2025-08-29,09:00:00,17.37,70.5,147.3
2025-08-29,12:00:00,20.91,59.0,172.6
2025-08-29,15:00:00,21.64,47.5,172.5
2025-08-29,18:00:00,18.07,59.3,214.9
2025-08-29,21:00:00,12.35,59.1,207.0
2025-08-30,00:00:00,17.1,63.9,177.5
2025-08-30,03:00:00,21.41,66.2,189.5
2025-08-30,06:00:00,22.13,52.0,194.9
2025-08-30,09:00:00,19.26,59.0,167.6
2025-08-30,12:00:00,22.68,57.0,202.0
2025-08-30,15:00:00,21.86,52.8,181.5
2025-08-30,18:00:00,18.68,56.8,169.7
2025-08-30,21:00:00,14.06,70.8,184.6
2025-08-31,00:00:00,18.45,76.1,191.0
2025-08-31,03:00:00,17.19,62.6,158.0
2025-08-31,06:00:00,18.14,62.9,187.8
2025-08-31,09:00:00,21.67,63.1,215.6
2025-08-31,12:00:00,19.71,67.9,167.8
2025-08-31,15:00:00,20.78,61.5,191.7
2025-08-31,18:00:00,16.89,65.8,179.8
2025-08-31,21:00:00,16.62,78.3,171.8
