data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2024-10-11,15:00:00,21.44,3.59,137.1
2024-10-11,18:00:00,19.62,2.36,139.8
2024-10-11,21:00:00,19.52,4.23,193.9
2024-10-12,00:00:00,16.73,3.41,168.5
2024-10-12,03:00:00,22.27,4.7,133.2
2024-10-12,06:00:00,26.11,2.77,174.5
2024-10-12,09:00:00,24.21,0.27,114.4
2024-10-12,12:00:00,25.76,1.55,157.8
2024-10-12,15:00:00,26.18,3.27,108.9
2024-10-12,18:00:00,20.91,2.97,129.4
2024-10-12,21:00:00,19.98,4.97,145.6
2024-10-13,00:00:00,17.78,3.6,130.1
2024-10-13,03:00:00,20.49,1.22,93.0
2024-10-13,06:00:00,23.89,1.07,111.7
2024-10-13,09:00:00,17.05,2.73,145.9
2024-10-13,12:00:00,24.68,3.34,143.3
2024-10-13,15:00:00,25.2,4.16,176.0
2024-10-13,18:00:00,20.09,3.9,171.3
2024-10-13,21:00:00,23.7,3.12,192.4
2024-10-14,00:00:00,19.89,3.3,152.8
2024-10-14,03:00:00,17.12,4.2,108.3
2024-10-14,06:00:00,21.36,2.38,133.3
2024-10-14,09:00:00,22.63,5.04,113.8
2024-10-14,12:00:00,23.5,2.8,145.9
2024-10-14,15:00:00,27.01,5.19,187.0
2024-10-14,18:00:00,25.07,2.63,142.0
2024-10-14,21:00:00,23.79,4.4,138.6
2024-10-15,00:00:00,19.34,1.99,154.2
2024-10-15,03:00:00,22.12,1.7,156.8
2024-10-15,06:00:00,20.39,3.71,190.2
2024-10-15,09:00:00,27.41,3.84,118.0
2024-10-15,12:00:00,24.53,2.06,138.8
2024-10-15,15:00:00,24.95,3.11,137.8
2024-10-15,18:00:00,23.42,2.83,162.3
2024-10-15,21:00:00,18.86,2.88,125.5
2024-10-16,00:00:00,20.95,5.01,109.3
2024-10-16,03:00:00,19.15,2.23,166.5
2024-10-16,06:00:00,29.7,2.86,162.3
2024-10-16,09:00:00,21.11,1.23,159.5
2024-10-16,12:00:00,25.83,2.23,137.4
2024-10-16,15:00:00,23.73,2.31,118.0
2024-10-16,18:00:00,26.99,5.12,133.4
2024-10-16,21:00:00,16.79,3.87,111.8
2024-10-17,00:00:00,18.94,3.19,131.9
2024-10-17,03:00:00,16.9,1.77,134.5
2024-10-17,06:00:00,21.65,1.5,103.2
2024-10-17,09:00:00,14.29,0.73,179.8
2024-10-17,12:00:00,29.44,4.38,116.8
2024-10-17,15:00:00,21.79,3.17,154.3
2024-10-17,18:00:00,19.46,4.06,178.9
2024-10-17,21:00:00,20.43,4.2,116.3
2024-10-18,00:00:00,19.09,2.69,137.1
2024-10-18,03:00:00,20.79,5.79,132.4
2024-10-18,06:00:00,19.93,3.43,109.1
2024-10-18,09:00:00,20.27,3.47,157.3
2024-10-18,12:00:00,26.08,1.63,153.0
2024-10-18,15:00:00,25.92,3.77,108.6
2024-10-18,18:00:00,28.76,3.18,86.8
2024-10-18,21:00:00,22.8,4.67,149.1
2024-10-19,00:00:00,21.38,3.06,148.0
2024-10-19,03:00:00,17.36,4.4,146.3
2024-10-19,06:00:00,23.36,2.15,157.9
2024-10-19,09:00:00,24.8,1.43,147.0
2024-10-19,12:00:00,27.78,4.08,129.0
2024-10-19,15:00:00,27.1,5.22,125.5
2024-10-19,18:00:00,26.6,3.81,111.2
2024-10-19,21:00:00,19.65,4.9,125.2
2024-10-20,00:00:00,23.46,3.77,152.7
2024-10-20,03:00:00,19.13,2.95,140.3
2024-10-20,06:00:00,21.99,2.38,116.1
2024-10-20,09:00:00,21.58,3.74,118.5
2024-10-20,12:00:00,27.42,3.59,166.7
2024-10-20,15:00:00,22.54,3.87,158.5
2024-10-20,18:00:00,22.59,4.42,201.2
2024-10-20,21:00:00,13.27,3.1,96.9
2024-10-21,00:00:00,16.06,4.81,119.7
2024-10-21,03:00:00,17.87,2.7,127.4
2024-10-21,06:00:00,25.79,3.23,150.5
2024-10-21,09:00:00,21.58,3.44,121.9
2024-10-21,12:00:00,21.45,3.87,115.9
2024-10-21,15:00:00,22.23,3.38,187.8
2024-10-21,18:00:00,21.29,2.48,211.5
2024-10-21,21:00:00,15.67,3.4,178.9
2024-10-22,00:00:00,16.58,3.72,154.6
2024-10-22,03:00:00,19.85,3.36,156.9
2024-10-22,06:00:00,25.1,5.8,160.7
2024-10-22,09:00:00,26.98,1.67,102.3
2024-10-22,12:00:00,24.07,1.79,170.9
2024-10-22,15:00:00,21.22,3.19,135.5
2024-10-22,18:00:00,20.93,3.67,155.4
2024-10-22,21:00:00,26.14,1.66,141.3
2024-10-23,00:00:00,22.92,3.97,119.0
2024-10-23,03:00:00,26.74,2.16,141.1
2024-10-23,06:00:00,24.49,3.74,137.3
2024-10-23,09:00:00,21.57,4.92,121.0
2024-10-23,12:00:00,26.25,3.32,122.7
2024-10-23,15:00:00,24.94,3.19,133.6
2024-10-23,18:00:00,25.03,4.72,134.8
2024-10-23,21:00:00,15.78,1.23,118.1
2024-10-24,00:00:00,23.33,2.03,138.7
2024-10-24,03:00:00,14.34,2.97,93.7
2024-10-24,06:00:00,24.27,1.16,159.1
2024-10-24,09:00:00,20.64,4.36,132.5
2024-10-24,12:00:00,26.79,3.73,155.1
2024-10-24,15:00:00,22.22,2.86,155.8
2024-10-24,18:00:00,23.09,4.47,123.6
2024-10-24,21:00:00,21.73,1.97,135.4
2024-10-25,00:00:00,19.15,3.33,157.8
2024-10-25,03:00:00,16.0,3.31,156.9
2024-10-25,06:00:00,22.37,5.71,146.1
2024-10-25,09:00:00,26.64,2.48,147.2
2024-10-25,12:00:00,26.91,4.03,96.6
2024-10-25,15:00:00,23.23,2.37,149.4
2024-10-25,18:00:00,17.67,2.61,146.2
2024-10-25,21:00:00,18.95,3.54,125.3
2024-10-26,00:00:00,17.57,3.07,118.3
2024-10-26,03:00:00,18.75,3.32,140.0
2024-10-26,06:00:00,24.38,4.15,181.7
2024-10-26,09:00:00,24.01,1.71,126.8
2024-10-26,12:00:00,31.31,3.72,175.0
2024-10-26,15:00:00,23.59,3.73,114.4
2024-10-26,18:00:00,22.27,3.74,121.8
2024-10-26,21:00:00,17.41,3.45,109.4
2024-10-27,00:00:00,20.37,5.6,126.8
2024-10-27,03:00:00,16.27,3.36,152.4
2024-10-27,06:00:00,29.15,2.68,110.8
2024-10-27,09:00:00,23.91,2.27,140.6
2024-10-27,12:00:00,26.33,0.78,114.0
2024-10-27,15:00:00,24.24,3.64,145.3
2024-10-27,18:00:00,19.98,3.83,102.6
2024-10-27,21:00:00,20.4,4.0,138.9
2024-10-28,00:00:00,17.74,1.26,102.2
2024-10-28,03:00:00,22.38,3.59,149.2
2024-10-28,06:00:00,25.98,1.7,126.5
2024-10-28,09:00:00,27.09,1.96,187.8
2024-10-28,12:00:00,22.42,2.4,126.0
2024-10-28,15:00:00,21.38,1.27,117.8
2024-10-28,18:00:00,22.71,3.29,192.3
2024-10-28,21:00:00,19.74,3.65,89.3
2024-10-29,00:00:00,21.31,2.89,192.5
2024-10-29,03:00:00,18.6,4.41,201.8
2024-10-29,06:00:00,18.7,3.18,103.0
2024-10-29,09:00:00,21.35,3.78,147.2
2024-10-29,12:00:00,21.24,2.71,130.0
2024-10-29,15:00:00,21.48,5.59,134.7
2024-10-29,18:00:00,22.01,4.19,196.2
2024-10-29,21:00:00,18.25,4.27,133.7
2024-10-30,00:00:00,19.22,3.04,157.4
2024-10-30,03:00:00,15.52,1.46,137.3
2024-10-30,06:00:00,22.62,3.37,143.1
2024-10-30,09:00:00,19.65,2.41,135.4
2024-10-30,12:00:00,26.61,2.32,122.8
2024-10-30,15:00:00,22.64,4.69,158.0
2024-10-30,18:00:00,22.85,2.94,100.4
2024-10-30,21:00:00,20.14,4.02,126.8
2024-10-31,00:00:00,23.62,5.57,168.4
2024-10-31,03:00:00,15.32,1.45,138.7
2024-10-31,06:00:00,18.79,1.59,72.3
2024-10-31,09:00:00,26.67,3.73,151.6
2024-10-31,12:00:00,26.01,2.64,137.6
2024-10-31,15:00:00,20.56,2.88,146.0
2024-10-31,18:00:00,17.81,3.02,203.1
2024-10-31,21:00:00,20.65,2.5,136.0
