data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2024-11-08,00:00:00,22.14,71.85,295.29,3.8,13.68,8.5,125.2,2.185152
2024-11-08,03:00:00,23.16,73.69,296.31,4.64,16.7,10.38,119.5,2.085668
2024-11-08,06:00:00,23.67,74.61,296.82,0.1,0.36,0.22,158.4,2.764602
2024-11-08,09:00:00,23.51,74.32,296.66,4.18,15.05,9.35,101.7,1.775
2024-11-08,12:00:00,28.92,84.06,302.07,4.3,15.48,9.62,96.1,1.677261
2024-11-08,15:00:00,25.25,77.45,298.4,4.84,17.42,10.83,96.6,1.685988
2024-11-08,18:00:00,22.44,72.39,295.59,3.89,14.0,8.7,89.8,1.567306
2024-11-08,21:00:00,19.47,67.05,292.62,2.84,10.22,6.35,177.4,3.096214
2024-11-09,00:00:00,20.37,68.67,293.52,0.91,3.28,2.04,75.5,1.317724
2024-11-09,03:00:00,25.61,78.1,298.76,3.46,12.46,7.74,164.7,2.874557
2024-11-09,06:00:00,26.31,79.36,299.46,5.08,18.29,11.36,107.5,1.876229
2024-11-09,09:00:00,23.98,75.16,297.13,2.37,8.53,5.3,116.1,2.026327
2024-11-09,12:00:00,21.5,70.7,294.65,4.74,17.06,10.6,46.0,0.802851
2024-11-09,15:00:00,27.79,82.02,300.94,3.63,13.07,8.12,88.3,1.541126
2024-11-09,18:00:00,22.6,72.68,295.75,2.94,10.58,6.58,123.5,2.155482
2024-11-09,21:00:00,25.63,78.13,298.78,2.1,7.56,4.7,153.4,2.677335
2024-11-10,00:00:00,22.08,71.74,295.23,1.88,6.77,4.21,109.7,1.914626
2024-11-10,03:00:00,16.96,62.53,290.11,3.86,13.9,8.63,129.5,2.260201
2024-11-10,06:00:00,24.66,76.39,297.81,2.34,8.42,5.23,134.3,2.343977
2024-11-10,09:00:00,29.17,84.51,302.32,2.52,9.07,5.64,88.3,1.541126
2024-11-10,12:00:00,27.29,81.12,300.44,1.69,6.08,3.78,82.8,1.445133
2024-11-10,15:00:00,24.54,76.17,297.69,2.39,8.6,5.35,139.5,2.434734
2024-11-10,18:00:00,20.99,69.78,294.14,2.21,7.96,4.94,113.1,1.973967
2024-11-10,21:00:00,20.75,69.35,293.9,3.39,12.2,7.58,121.2,2.115339
2024-11-11,00:00:00,22.25,72.05,295.4,3.38,12.17,7.56,81.7,1.425934
2024-11-11,03:00:00,19.59,67.26,292.74,5.24,18.86,11.72,161.2,2.813471
2024-11-11,06:00:00,21.9,71.42,295.05,4.46,16.06,9.98,135.9,2.371902
2024-11-11,09:00:00,27.42,81.36,300.57,2.36,8.5,5.28,136.7,2.385865
2024-11-11,12:00:00,22.18,71.92,295.33,2.74,9.86,6.13,123.3,2.151991
2024-11-11,15:00:00,20.93,69.67,294.08,4.77,17.17,10.67,100.4,1.752311
2024-11-11,18:00:00,24.54,76.17,297.69,2.24,8.06,5.01,110.7,1.932079
2024-11-11,21:00:00,23.91,75.04,297.06,4.52,16.27,10.11,138.6,2.419026
2024-11-12,00:00:00,18.55,65.39,291.7,3.48,12.53,7.78,126.0,2.199115
2024-11-12,03:00:00,22.73,72.91,295.88,5.9,21.24,13.2,128.4,2.241003
2024-11-12,06:00:00,27.46,81.43,300.61,4.54,16.34,10.16,125.3,2.186898
2024-11-12,09:00:00,25.64,78.15,298.79,4.87,17.53,10.89,135.9,2.371902
2024-11-12,12:00:00,24.36,75.85,297.51,4.63,16.67,10.36,134.7,2.350959
2024-11-12,15:00:00,28.39,83.1,301.54,3.64,13.1,8.14,147.4,2.572615
2024-11-12,18:00:00,21.48,70.66,294.63,4.05,14.58,9.06,145.8,2.54469
2024-11-12,21:00:00,24.48,76.06,297.63,3.28,11.81,7.34,94.9,1.656317
2024-11-13,00:00:00,21.19,70.14,294.34,3.03,10.91,6.78,109.3,1.907645
2024-11-13,03:00:00,27.17,80.91,300.32,5.11,18.4,11.43,135.1,2.35794
2024-11-13,06:00:00,25.1,77.18,298.25,2.46,8.86,5.5,106.3,1.855285
2024-11-13,09:00:00,25.71,78.28,298.86,4.5,16.2,10.07,128.4,2.241003
2024-11-13,12:00:00,26.66,79.99,299.81,2.27,8.17,5.08,150.0,2.617994
2024-11-13,15:00:00,26.39,79.5,299.54,1.13,4.07,2.53,110.5,1.928589
2024-11-13,18:00:00,24.1,75.38,297.25,5.23,18.83,11.7,108.8,1.898918
2024-11-13,21:00:00,22.19,71.94,295.34,2.68,9.65,5.99,125.5,2.190388
2024-11-14,00:00:00,22.51,72.52,295.66,2.35,8.46,5.26,87.6,1.528908
2024-11-14,03:00:00,24.48,76.06,297.63,2.34,8.42,5.23,117.1,2.043781
2024-11-14,06:00:00,21.54,70.77,294.69,2.67,9.61,5.97,73.3,1.279326
2024-11-14,09:00:00,26.97,80.55,300.12,4.19,15.08,9.37,116.5,2.033309
2024-11-14,12:00:00,30.6,87.08,303.75,3.4,12.24,7.61,97.8,1.706932
2024-11-14,15:00:00,30.44,86.79,303.59,5.03,18.11,11.25,118.6,2.06996
2024-11-14,18:00:00,27.88,82.18,301.03,2.54,9.14,5.68,77.9,1.359611
2024-11-14,21:00:00,24.37,75.87,297.52,1.82,6.55,4.07,92.5,1.61443
2024-11-15,00:00:00,23.66,74.59,296.81,3.99,14.36,8.93,104.9,1.83085
2024-11-15,03:00:00,26.64,79.95,299.79,3.41,12.28,7.63,174.2,3.040364
2024-11-15,06:00:00,29.0,84.2,302.15,3.63,13.07,8.12,130.1,2.270673
2024-11-15,09:00:00,20.83,69.49,293.98,5.59,20.12,12.5,109.7,1.914626
2024-11-15,12:00:00,26.67,80.01,299.82,3.59,12.92,8.03,121.2,2.115339
2024-11-15,15:00:00,30.0,86.0,303.15,3.46,12.46,7.74,137.7,2.403318
2024-11-15,18:00:00,22.76,72.97,295.91,1.77,6.37,3.96,167.8,2.928662
2024-11-15,21:00:00,18.56,65.41,291.71,4.12,14.83,9.22,146.3,2.553417
2024-11-16,00:00:00,16.45,61.61,289.6,3.41,12.28,7.63,85.0,1.48353
2024-11-16,03:00:00,19.3,66.74,292.45,2.98,10.73,6.67,133.7,2.333505
2024-11-16,06:00:00,24.62,76.32,297.77,5.63,20.27,12.59,103.8,1.811652
2024-11-16,09:00:00,19.18,66.52,292.33,4.56,16.42,10.2,111.7,1.949533
2024-11-16,12:00:00,28.05,82.49,301.2,3.11,11.2,6.96,142.0,2.478368
2024-11-16,15:00:00,22.39,72.3,295.54,2.35,8.46,5.26,141.2,2.464405
2024-11-16,18:00:00,21.3,70.34,294.45,3.72,13.39,8.32,128.1,2.235767
2024-11-16,21:00:00,22.79,73.02,295.94,0.94,3.38,2.1,108.4,1.891937
2024-11-17,00:00:00,27.62,81.72,300.77,5.39,19.4,12.06,97.6,1.703441
2024-11-17,03:00:00,15.89,60.6,289.04,4.09,14.72,9.15,122.5,2.138028
2024-11-17,06:00:00,26.95,80.51,300.1,3.0,10.8,6.71,120.5,2.103122
2024-11-17,09:00:00,22.65,72.77,295.8,3.16,11.38,7.07,73.0,1.27409
2024-11-17,12:00:00,25.54,77.97,298.69,4.79,17.24,10.71,104.8,1.829105
2024-11-17,15:00:00,27.94,82.29,301.09,4.0,14.4,8.95,93.8,1.637119
2024-11-17,18:00:00,18.65,65.57,291.8,2.76,9.94,6.17,89.1,1.555088
2024-11-17,21:00:00,19.07,66.33,292.22,5.04,18.14,11.27,152.7,2.665118
2024-11-18,00:00:00,22.52,72.54,295.67,3.55,12.78,7.94,133.1,2.323033
2024-11-18,03:00:00,25.43,77.77,298.58,3.75,13.5,8.39,105.2,1.836086
2024-11-18,06:00:00,26.85,80.33,300.0,3.31,11.92,7.4,118.8,2.073451
2024-11-18,09:00:00,25.06,77.11,298.21,2.64,9.5,5.91,83.7,1.460841
2024-11-18,12:00:00,22.76,72.97,295.91,3.95,14.22,8.84,109.3,1.907645
2024-11-18,15:00:00,23.88,74.98,297.03,3.03,10.91,6.78,87.5,1.527163
2024-11-18,18:00:00,23.96,75.13,297.11,6.21,22.36,13.89,70.1,1.223476
2024-11-18,21:00:00,23.6,74.48,296.75,3.34,12.02,7.47,63.1,1.101303
2024-11-19,00:00:00,24.53,76.15,297.68,2.13,7.67,4.76,102.9,1.795944
2024-11-19,03:00:00,13.62,56.52,286.77,4.66,16.78,10.42,114.1,1.991421
2024-11-19,06:00:00,24.44,75.99,297.59,5.3,19.08,11.86,153.2,2.673844
2024-11-19,09:00:00,27.44,81.39,300.59,4.8,17.28,10.74,100.9,1.761037
2024-11-19,12:00:00,28.01,82.42,301.16,5.63,20.27,12.59,103.5,1.806416
2024-11-19,15:00:00,29.97,85.95,303.12,3.5,12.6,7.83,145.8,2.54469
2024-11-19,18:00:00,22.42,72.36,295.57,2.55,9.18,5.7,127.2,2.220059
2024-11-19,21:00:00,18.27,64.89,291.42,1.84,6.62,4.12,129.3,2.256711
2024-11-20,00:00:00,16.22,61.2,289.37,4.31,15.52,9.64,95.7,1.67028
2024-11-20,03:00:00,19.14,66.45,292.29,2.52,9.07,5.64,116.7,2.036799
2024-11-20,06:00:00,19.69,67.44,292.84,3.97,14.29,8.88,135.1,2.35794
2024-11-20,09:00:00,25.73,78.31,298.88,6.02,21.67,13.47,111.7,1.949533
2024-11-20,12:00:00,29.61,85.3,302.76,4.25,15.3,9.51,113.0,1.972222
2024-11-20,15:00:00,26.08,78.94,299.23,3.38,12.17,7.56,135.2,2.359685
2024-11-20,18:00:00,26.73,80.11,299.88,3.88,13.97,8.68,106.6,1.860521
2024-11-20,21:00:00,26.38,79.48,299.53,4.08,14.69,9.13,118.5,2.068215
2024-11-21,00:00:00,14.89,58.8,288.04,2.57,9.25,5.75,115.4,2.01411
2024-11-21,03:00:00,20.98,69.76,294.13,3.06,11.02,6.85,95.9,1.673771
2024-11-21,06:00:00,21.53,70.75,294.68,4.18,15.05,9.35,122.0,2.129302
2024-11-21,09:00:00,23.57,74.43,296.72,2.12,7.63,4.74,124.6,2.17468
2024-11-21,12:00:00,30.58,87.04,303.73,6.36,22.9,14.23,83.5,1.45735
2024-11-21,15:00:00,24.67,76.41,297.82,7.35,26.46,16.44,172.5,3.010693
2024-11-21,18:00:00,22.94,73.29,296.09,3.49,12.56,7.81,25.7,0.44855
2024-11-21,21:00:00,22.54,72.57,295.69,4.77,17.17,10.67,91.2,1.59174
2024-11-22,00:00:00,21.99,71.58,295.14,6.04,21.74,13.51,112.8,1.968731
2024-11-22,03:00:00,22.69,72.84,295.84,4.89,17.6,10.94,66.2,1.155408
2024-11-22,06:00:00,19.27,66.69,292.42,4.09,14.72,9.15,103.9,1.813397
2024-11-22,09:00:00,26.68,80.02,299.83,3.67,13.21,8.21,121.2,2.115339
2024-11-22,12:00:00,29.16,84.49,302.31,5.09,18.32,11.39,129.4,2.258456
2024-11-22,15:00:00,29.21,84.58,302.36,3.77,13.57,8.43,94.7,1.652827
2024-11-22,18:00:00,25.4,77.72,298.55,3.42,12.31,7.65,126.0,2.199115
2024-11-22,21:00:00,24.03,75.25,297.18,4.93,17.75,11.03,113.4,1.979203
2024-11-23,00:00:00,21.67,71.01,294.82,4.52,16.27,10.11,86.3,1.506219
2024-11-23,03:00:00,18.81,65.86,291.96,5.73,20.63,12.82,82.8,1.445133
2024-11-23,06:00:00,21.02,69.84,294.17,5.24,18.86,11.72,149.3,2.605777
2024-11-23,09:00:00,26.7,80.06,299.85,3.18,11.45,7.11,164.5,2.871067
2024-11-23,12:00:00,24.14,75.45,297.29,3.44,12.38,7.7,131.5,2.295108
2024-11-23,15:00:00,22.46,72.43,295.61,3.76,13.54,8.41,89.0,1.553343
2024-11-23,18:00:00,23.48,74.26,296.63,2.6,9.36,5.82,128.9,2.249729
2024-11-23,21:00:00,21.06,69.91,294.21,4.8,17.28,10.74,96.9,1.691224
2024-11-24,00:00:00,19.36,66.85,292.51,4.29,15.44,9.6,127.0,2.216568
2024-11-24,03:00:00,21.08,69.94,294.23,4.25,15.3,9.51,150.4,2.624975
2024-11-24,06:00:00,24.04,75.27,297.19,2.48,8.93,5.55,126.7,2.211332
2024-11-24,09:00:00,23.55,74.39,296.7,2.8,10.08,6.26,57.9,1.010546
2024-11-24,12:00:00,23.34,74.01,296.49,4.08,14.69,9.13,102.4,1.787217
2024-11-24,15:00:00,26.61,79.9,299.76,4.11,14.8,9.19,115.1,2.008874
2024-11-24,18:00:00,22.96,73.33,296.11,3.16,11.38,7.07,135.2,2.359685
2024-11-24,21:00:00,23.86,74.95,297.01,2.31,8.32,5.17,106.7,1.862266
2024-11-25,00:00:00,21.52,70.74,294.67,2.24,8.06,5.01,148.5,2.591814
2024-11-25,03:00:00,23.01,73.42,296.16,4.3,15.48,9.62,91.2,1.59174
2024-11-25,06:00:00,23.59,74.46,296.74,3.19,11.48,7.14,152.5,2.661627
2024-11-25,09:00:00,28.44,83.19,301.59,3.64,13.1,8.14,81.8,1.427679
2024-11-25,12:00:00,29.12,84.42,302.27,3.92,14.11,8.77,91.5,1.596976
2024-11-25,15:00:00,27.38,81.28,300.53,4.23,15.23,9.46,89.4,1.560324
2024-11-25,18:00:00,22.7,72.86,295.85,3.56,12.82,7.96,111.6,1.947787
2024-11-25,21:00:00,18.56,65.41,291.71,2.56,9.22,5.73,108.1,1.886701
2024-11-26,00:00:00,23.56,74.41,296.71,2.52,9.07,5.64,61.6,1.075123
2024-11-26,03:00:00,21.88,71.38,295.03,5.11,18.4,11.43,135.6,2.366666
2024-11-26,06:00:00,22.55,72.59,295.7,3.17,11.41,7.09,133.0,2.321288
2024-11-26,09:00:00,25.7,78.26,298.85,4.12,14.83,9.22,133.8,2.335251
2024-11-26,12:00:00,19.71,67.48,292.86,4.03,14.51,9.01,108.6,1.895428
2024-11-26,15:00:00,27.45,81.41,300.6,3.32,11.95,7.43,98.9,1.726131
2024-11-26,18:00:00,23.15,73.67,296.3,3.26,11.74,7.29,75.3,1.314233
2024-11-26,21:00:00,25.96,78.73,299.11,1.9,6.84,4.25,130.9,2.284636
2024-11-27,00:00:00,16.88,62.38,290.03,2.89,10.4,6.46,125.2,2.185152
2024-11-27,03:00:00,19.47,67.05,292.62,5.7,20.52,12.75,117.0,2.042035
2024-11-27,06:00:00,26.21,79.18,299.36,4.44,15.98,9.93,96.4,1.682497
2024-11-27,09:00:00,28.92,84.06,302.07,3.54,12.74,7.92,132.3,2.309071
2024-11-27,12:00:00,30.52,86.94,303.67,4.31,15.52,9.64,86.5,1.50971
2024-11-27,15:00:00,28.4,83.12,301.55,1.88,6.77,4.21,107.8,1.881465
2024-11-27,18:00:00,20.27,68.49,293.42,1.4,5.04,3.13,145.7,2.542945
2024-11-27,21:00:00,26.01,78.82,299.16,6.31,22.72,14.12,109.0,1.902409
2024-11-28,00:00:00,22.31,72.16,295.46,4.72,16.99,10.56,141.1,2.46266
2024-11-28,03:00:00,22.56,72.61,295.71,4.63,16.67,10.36,117.0,2.042035
2024-11-28,06:00:00,28.12,82.62,301.27,1.26,4.54,2.82,136.1,2.375393
2024-11-28,09:00:00,25.74,78.33,298.89,3.74,13.46,8.37,92.5,1.61443
2024-11-28,12:00:00,28.62,83.52,301.77,4.34,15.62,9.71,135.3,2.36143
2024-11-28,15:00:00,25.39,77.7,298.54,5.03,18.11,11.25,159.3,2.780309
2024-11-28,18:00:00,21.23,70.21,294.38,4.22,15.19,9.44,115.2,2.010619
2024-11-28,21:00:00,24.24,75.63,297.39,4.55,16.38,10.18,115.3,2.012365
2024-11-29,00:00:00,24.4,75.92,297.55,2.33,8.39,5.21,84.5,1.474803
2024-11-29,03:00:00,21.31,70.36,294.46,5.99,21.56,13.4,122.8,2.143264
2024-11-29,06:00:00,24.34,75.81,297.49,2.23,8.03,4.99,151.2,2.638938
2024-11-29,09:00:00,25.54,77.97,298.69,4.3,15.48,9.62,110.8,1.933825
2024-11-29,12:00:00,23.63,74.53,296.78,2.67,9.61,5.97,108.8,1.898918
2024-11-29,15:00:00,23.37,74.07,296.52,2.8,10.08,6.26,135.1,2.35794
2024-11-29,18:00:00,25.82,78.48,298.97,5.0,18.0,11.18,115.5,2.015855
2024-11-29,21:00:00,17.28,63.1,290.43,2.79,10.04,6.24,104.3,1.820378
2024-11-30,00:00:00,27.18,80.92,300.33,0.28,1.01,0.63,113.0,1.972222
2024-11-30,03:00:00,23.9,75.02,297.05,3.71,13.36,8.3,135.3,2.36143
2024-11-30,06:00:00,28.06,82.51,301.21,3.48,12.53,7.78,100.7,1.757547
2024-11-30,09:00:00,27.48,81.46,300.63,2.35,8.46,5.26,96.7,1.687733
2024-11-30,12:00:00,26.96,80.53,300.11,4.68,16.85,10.47,118.9,2.075196
2024-11-30,15:00:00,23.44,74.19,296.59,4.47,16.09,10.0,129.8,2.265437
2024-11-30,18:00:00,21.64,70.95,294.79,4.38,15.77,9.8,102.1,1.781981
2024-11-30,21:00:00,24.29,75.72,297.44,4.41,15.88,9.86,116.9,2.04029
