data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-06-11,15:00:00,19.81,61.0,185.6
2026-06-11,18:00:00,18.75,71.3,202.0
2026-06-11,21:00:00,16.12,66.3,185.6
2026-06-12,00:00:00,14.91,74.0,162.9
2026-06-12,03:00:00,13.44,75.4,245.9
2026-06-12,06:00:00,14.47,61.4,214.9
2026-06-12,09:00:00,15.14,64.7,261.7
2026-06-12,12:00:00,16.88,54.5,222.1
2026-06-12,15:00:00,21.15,61.0,227.4
2026-06-12,18:00:00,14.35,69.3,158.4
2026-06-12,21:00:00,15.02,71.9,211.6
2026-06-13,00:00:00,11.93,70.3,200.6
2026-06-13,03:00:00,13.47,59.5,163.8
2026-06-13,06:00:00,16.83,63.2,165.3
2026-06-13,09:00:00,17.76,62.6,206.9
2026-06-13,12:00:00,18.3,72.4,197.0
2026-06-13,15:00:00,18.52,52.9,201.2
2026-06-13,18:00:00,16.98,66.7,152.8
2026-06-13,21:00:00,13.49,78.0,222.4
2026-06-14,00:00:00,17.5,70.7,215.9
2026-06-14,03:00:00,18.04,72.2,194.3
2026-06-14,06:00:00,15.64,61.6,164.5
2026-06-14,09:00:00,20.95,64.0,208.7
2026-06-14,12:00:00,18.17,66.6,206.4
2026-06-14,15:00:00,16.41,62.8,168.3
2026-06-14,18:00:00,17.96,68.3,192.2
2026-06-14,21:00:00,12.54,68.4,234.3
2026-06-15,00:00:00,15.03,80.2,213.4
2026-06-15,03:00:00,17.39,59.1,189.9
2026-06-15,06:00:00,16.93,72.4,216.4
2026-06-15,09:00:00,21.77,55.0,183.2
2026-06-15,12:00:00,20.48,68.0,191.2
2026-06-15,15:00:00,19.37,62.0,157.8
2026-06-15,18:00:00,15.66,71.1,160.1
2026-06-15,21:00:00,17.5,63.8,193.3
2026-06-16,00:00:00,16.67,70.2,225.1
2026-06-16,03:00:00,18.9,76.1,214.4
2026-06-16,06:00:00,16.93,68.8,188.7
2026-06-16,09:00:00,14.78,67.8,177.1
2026-06-16,12:00:00,19.4,66.7,198.9
2026-06-16,15:00:00,21.24,65.1,214.1
2026-06-16,18:00:00,17.41,64.5,244.8
2026-06-16,21:00:00,14.29,79.9,241.8
2026-06-17,00:00:00,16.64,84.0,170.4
2026-06-17,03:00:00,20.94,66.5,194.7
2026-06-17,06:00:00,16.98,72.6,169.5
2026-06-17,09:00:00,22.52,50.7,206.0
2026-06-17,12:00:00,21.26,49.6,219.1
2026-06-17,15:00:00,18.02,58.6,145.3
2026-06-17,18:00:00,17.0,58.2,149.1
2026-06-17,21:00:00,12.33,70.0,179.1
2026-06-18,00:00:00,14.0,75.9,194.5
2026-06-18,03:00:00,13.78,67.5,184.0
2026-06-18,06:00:00,15.13,69.9,201.3
2026-06-18,09:00:00,17.94,65.4,217.4
2026-06-18,12:00:00,19.88,59.4,184.0
2026-06-18,15:00:00,22.73,67.4,181.8
2026-06-18,18:00:00,17.31,63.7,197.8
2026-06-18,21:00:00,16.1,71.0,220.3
2026-06-19,00:00:00,13.29,71.0,203.7
2026-06-19,03:00:00,13.4,69.4,238.8
2026-06-19,06:00:00,20.68,73.0,168.7
2026-06-19,09:00:00,21.17,65.6,192.0
2026-06-19,12:00:00,17.69,67.7,194.4
2026-06-19,15:00:00,22.37,58.2,196.4
2026-06-19,18:00:00,13.67,81.1,137.3
2026-06-19,21:00:00,12.63,70.6,176.6
2026-06-20,00:00:00,11.3,74.3,183.3
2026-06-20,03:00:00,13.13,70.5,196.7
2026-06-20,06:00:00,20.14,54.1,203.8
2026-06-20,09:00:00,18.2,65.3,187.8
2026-06-20,12:00:00,19.05,68.6,227.0
2026-06-20,15:00:00,16.3,60.7,187.1
2026-06-20,18:00:00,17.43,65.9,251.2
2026-06-20,21:00:00,14.2,74.3,182.8
2026-06-21,00:00:00,14.3,78.1,192.1
2026-06-21,03:00:00,12.89,80.1,186.5
2026-06-21,06:00:00,17.87,71.9,196.2
2026-06-21,09:00:00,19.25,57.9,173.0
2026-06-21,12:00:00,23.07,57.7,178.6
2026-06-21,15:00:00,17.4,65.6,218.4
2026-06-21,18:00:00,17.76,70.0,219.4
2026-06-21,21:00:00,15.12,76.9,238.2
2026-06-22,00:00:00,15.26,71.4,214.2
2026-06-22,03:00:00,13.87,64.8,189.9
2026-06-22,06:00:00,18.95,64.3,184.5
2026-06-22,09:00:00,19.23,65.2,228.2
2026-06-22,12:00:00,17.1,64.8,220.6
2026-06-22,15:00:00,16.85,64.5,216.8
2026-06-22,18:00:00,15.19,81.4,198.0
2026-06-22,21:00:00,15.93,69.6,219.6
2026-06-23,00:00:00,16.95,80.2,172.7
2026-06-23,03:00:00,14.6,71.7,174.1
2026-06-23,06:00:00,16.38,63.2,237.6
2026-06-23,09:00:00,17.28,62.6,181.5
2026-06-23,12:00:00,22.06,61.1,202.6
2026-06-23,15:00:00,17.11,49.9,190.8
2026-06-23,18:00:00,17.11,60.1,247.1
2026-06-23,21:00:00,15.4,61.9,198.6
2026-06-24,00:00:00,14.72,82.0,165.1
2026-06-24,03:00:00,12.34,78.7,185.2
2026-06-24,06:00:00,14.06,62.3,188.9
2026-06-24,09:00:00,14.7,71.1,218.0
2026-06-24,12:00:00,21.83,65.0,191.1
2026-06-24,15:00:00,18.85,56.5,211.2
2026-06-24,18:00:00,17.77,69.8,178.0
2026-06-24,21:00:00,16.3,73.2,229.9
2026-06-25,00:00:00,15.43,67.2,191.6
2026-06-25,03:00:00,10.16,69.7,203.3
2026-06-25,06:00:00,13.73,68.7,210.7
2026-06-25,09:00:00,19.82,59.7,213.2
2026-06-25,12:00:00,18.32,63.2,193.6
2026-06-25,15:00:00,23.56,63.6,189.1
2026-06-25,18:00:00,16.95,65.5,171.7
2026-06-25,21:00:00,13.55,72.7,185.7
2026-06-26,00:00:00,15.54,61.0,202.1
2026-06-26,03:00:00,16.76,74.2,228.4
2026-06-26,06:00:00,16.72,60.2,172.9
2026-06-26,09:00:00,15.58,71.9,176.4
2026-06-26,12:00:00,16.87,69.4,187.2
2026-06-26,15:00:00,16.9,65.6,200.7
2026-06-26,18:00:00,19.33,68.2,197.5
2026-06-26,21:00:00,18.63,71.4,215.3
2026-06-27,00:00:00,14.6,76.2,171.5
2026-06-27,03:00:00,13.14,70.0,221.9
2026-06-27,06:00:00,18.46,69.9,226.2
2026-06-27,09:00:00,15.13,61.9,212.6
2026-06-27,12:00:00,21.36,59.2,223.1
2026-06-27,15:00:00,17.45,58.1,165.5
2026-06-27,18:00:00,14.59,65.1,169.3
2026-06-27,21:00:00,17.93,59.5,191.1
2026-06-28,00:00:00,13.31,81.9,231.8
2026-06-28,03:00:00,14.46,72.2,203.2
2026-06-28,06:00:00,17.09,76.2,170.0
2026-06-28,09:00:00,18.73,71.4,234.7
2026-06-28,12:00:00,19.05,62.9,207.0
2026-06-28,15:00:00,16.38,65.4,167.8
2026-06-28,18:00:00,17.85,72.0,177.7
2026-06-28,21:00:00,16.83,76.4,198.2
2026-06-29,00:00:00,14.3,70.0,208.7
2026-06-29,03:00:00,15.21,66.8,219.2
2026-06-29,06:00:00,21.52,63.2,251.5
2026-06-29,09:00:00,17.64,63.9,196.0
2026-06-29,12:00:00,20.13,77.9,200.0
2026-06-29,15:00:00,16.8,65.1,193.2
2026-06-29,18:00:00,19.08,61.5,203.4
2026-06-29,21:00:00,17.29,69.7,216.6
2026-06-30,00:00:00,15.01,79.6,200.2
2026-06-30,03:00:00,13.4,73.3,196.1
2026-06-30,06:00:00,17.32,60.2,231.7
2026-06-30,09:00:00,18.41,57.1,204.3
2026-06-30,12:00:00,17.86,62.0,187.4
2026-06-30,15:00:00,19.6,62.2,240.1
2026-06-30,18:00:00,14.97,69.7,190.9
2026-06-30,21:00:00,16.54,73.2,236.2
