data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2025-09-11,00:00:00,23.7,5.46,162.6
2025-09-11,03:00:00,17.25,4.07,161.3
2025-09-11,06:00:00,21.33,6.12,162.4
2025-09-11,09:00:00,20.39,2.55,162.2
2025-09-11,12:00:00,24.67,3.14,176.0
2025-09-11,15:00:00,21.43,2.92,160.5
2025-09-11,18:00:00,26.08,3.19,221.3
2025-09-11,21:00:00,18.76,3.08,185.0
2025-09-12,00:00:00,18.16,5.76,169.7
2025-09-12,03:00:00,26.59,5.62,169.2
2025-09-12,06:00:00,21.77,2.78,169.9
2025-09-12,09:00:00,22.73,5.42,164.1
2025-09-12,12:00:00,23.1,5.33,190.0
2025-09-12,15:00:00,23.61,0.7,164.7
2025-09-12,18:00:00,21.95,4.27,171.0
2025-09-12,21:00:00,16.46,3.58,142.0
2025-09-13,00:00:00,20.74,2.81,159.4
2025-09-13,03:00:00,22.51,4.32,177.4
2025-09-13,06:00:00,22.41,3.21,155.1
2025-09-13,09:00:00,23.92,4.23,166.5
2025-09-13,12:00:00,25.45,2.69,224.4
2025-09-13,15:00:00,25.8,2.37,174.0
2025-09-13,18:00:00,16.26,3.22,193.8
2025-09-13,21:00:00,16.44,5.47,133.6
2025-09-14,00:00:00,19.33,3.99,133.6
2025-09-14,03:00:00,16.73,6.45,150.3
2025-09-14,06:00:00,27.13,3.59,187.1
2025-09-14,09:00:00,21.71,4.17,154.9
2025-09-14,12:00:00,20.58,1.59,164.8
2025-09-14,15:00:00,23.38,2.91,201.2
2025-09-14,18:00:00,23.36,4.68,153.6
2025-09-14,21:00:00,23.31,3.42,128.7
2025-09-15,00:00:00,17.28,2.33,136.6
2025-09-15,03:00:00,16.06,4.95,154.5
2025-09-15,06:00:00,22.3,1.52,168.9
2025-09-15,09:00:00,21.85,4.62,157.6
2025-09-15,12:00:00,24.06,2.93,145.2
2025-09-15,15:00:00,19.28,3.94,127.6
2025-09-15,18:00:00,20.65,1.26,155.1
2025-09-15,21:00:00,15.61,2.79,202.3
2025-09-16,00:00:00,18.54,3.74,173.9
2025-09-16,03:00:00,19.74,3.73,163.8
2025-09-16,06:00:00,19.9,3.43,168.9
2025-09-16,09:00:00,25.43,4.04,145.4
2025-09-16,12:00:00,20.86,2.02,130.0
2025-09-16,15:00:00,20.21,2.52,150.6
2025-09-16,18:00:00,24.76,1.48,144.0
2025-09-16,21:00:00,20.55,6.06,161.9
2025-09-17,00:00:00,16.64,3.38,151.3
2025-09-17,03:00:00,19.73,3.15,124.2
2025-09-17,06:00:00,23.84,4.05,156.3
2025-09-17,09:00:00,22.05,6.68,124.9
2025-09-17,12:00:00,25.03,6.55,123.7
2025-09-17,15:00:00,19.66,5.53,152.9
2025-09-17,18:00:00,22.89,3.18,120.0
2025-09-17,21:00:00,17.89,3.61,168.2
2025-09-18,00:00:00,19.46,3.66,112.5
2025-09-18,03:00:00,19.32,3.57,188.9
2025-09-18,06:00:00,18.86,1.27,175.3
2025-09-18,09:00:00,25.85,2.22,161.2
2025-09-18,12:00:00,24.94,5.66,135.6
2025-09-18,15:00:00,22.06,1.63,166.9
2025-09-18,18:00:00,22.06,4.19,121.3
2025-09-18,21:00:00,16.95,4.09,169.7
2025-09-19,00:00:00,17.56,4.0,125.5
2025-09-19,03:00:00,18.86,5.03,140.7
2025-09-19,06:00:00,20.32,3.41,167.4
2025-09-19,09:00:00,20.8,3.23,141.8
2025-09-19,12:00:00,24.02,4.4,178.8
2025-09-19,15:00:00,26.42,4.17,183.0
2025-09-19,18:00:00,25.63,4.08,174.9
2025-09-19,21:00:00,23.82,3.43,157.4
2025-09-20,00:00:00,17.33,1.96,158.7
2025-09-20,03:00:00,15.34,3.78,167.8
2025-09-20,06:00:00,17.88,3.13,180.4
2025-09-20,09:00:00,24.0,4.35,193.1
2025-09-20,12:00:00,20.58,2.57,114.5
2025-09-20,15:00:00,27.71,4.37,213.8
2025-09-20,18:00:00,21.12,3.98,129.1
2025-09-20,21:00:00,23.04,3.04,152.2
2025-09-21,00:00:00,20.77,3.58,173.5
2025-09-21,03:00:00,20.34,2.36,179.4
2025-09-21,06:00:00,15.57,5.47,148.6
2025-09-21,09:00:00,20.58,4.45,217.4
2025-09-21,12:00:00,24.85,2.95,144.1
2025-09-21,15:00:00,23.74,4.53,174.2
2025-09-21,18:00:00,19.67,3.83,153.6
2025-09-21,21:00:00,19.33,4.01,174.1
2025-09-22,00:00:00,19.5,3.35,178.2
2025-09-22,03:00:00,22.63,2.42,184.1
2025-09-22,06:00:00,22.46,6.57,122.6
2025-09-22,09:00:00,18.09,1.8,174.5
2025-09-22,12:00:00,22.98,3.61,163.6
2025-09-22,15:00:00,22.77,3.44,183.6
2025-09-22,18:00:00,21.86,4.52,142.2
2025-09-22,21:00:00,23.54,4.21,147.2
2025-09-23,00:00:00,18.84,3.04,104.6
2025-09-23,03:00:00,17.79,3.15,173.5
2025-09-23,06:00:00,19.94,4.04,152.6
2025-09-23,09:00:00,19.08,3.52,97.8
2025-09-23,12:00:00,26.38,4.98,180.9
2025-09-23,15:00:00,27.43,2.84,136.1
2025-09-23,18:00:00,19.97,3.42,198.5
2025-09-23,21:00:00,17.11,2.59,85.9
2025-09-24,00:00:00,17.47,3.51,163.7
2025-09-24,03:00:00,17.86,2.3,135.3
2025-09-24,06:00:00,24.38,2.71,182.8
2025-09-24,09:00:00,25.58,1.58,134.0
2025-09-24,12:00:00,22.16,2.74,157.4
2025-09-24,15:00:00,22.27,3.79,144.2
2025-09-24,18:00:00,19.59,1.15,111.4
2025-09-24,21:00:00,20.7,2.97,161.8
2025-09-25,00:00:00,19.15,4.6,160.5
2025-09-25,03:00:00,22.67,4.7,197.4
2025-09-25,06:00:00,21.59,4.29,189.2
2025-09-25,09:00:00,22.42,5.08,198.9
2025-09-25,12:00:00,25.99,1.07,139.4
2025-09-25,15:00:00,23.45,2.45,206.0
2025-09-25,18:00:00,16.33,3.83,125.9
2025-09-25,21:00:00,26.61,2.38,177.6
2025-09-26,00:00:00,19.98,3.7,165.7
2025-09-26,03:00:00,17.25,4.24,149.5
2025-09-26,06:00:00,21.69,4.15,160.7
2025-09-26,09:00:00,23.73,4.3,180.5
2025-09-26,12:00:00,23.0,3.69,137.3
2025-09-26,15:00:00,25.74,4.59,153.7
2025-09-26,18:00:00,20.87,2.02,151.6
2025-09-26,21:00:00,18.41,1.21,112.2
2025-09-27,00:00:00,19.92,5.27,193.2
2025-09-27,03:00:00,17.83,4.78,174.1
2025-09-27,06:00:00,19.96,3.77,186.9
2025-09-27,09:00:00,21.63,3.78,146.2
2025-09-27,12:00:00,26.67,5.26,171.4
2025-09-27,15:00:00,23.68,2.78,188.7
2025-09-27,18:00:00,19.34,4.67,163.1
2025-09-27,21:00:00,19.3,6.14,165.8
2025-09-28,00:00:00,15.15,5.66,170.9
2025-09-28,03:00:00,19.94,4.05,130.1
2025-09-28,06:00:00,19.44,1.29,180.5
2025-09-28,09:00:00,22.45,7.21,183.3
2025-09-28,12:00:00,23.61,3.37,148.9
2025-09-28,15:00:00,23.29,5.01,150.6
2025-09-28,18:00:00,24.65,4.0,163.4
2025-09-28,21:00:00,20.42,1.26,143.0
2025-09-29,00:00:00,20.9,2.62,154.6
2025-09-29,03:00:00,20.87,5.62,179.8
2025-09-29,06:00:00,23.8,4.36,196.7
2025-09-29,09:00:00,23.56,1.83,139.2
2025-09-29,12:00:00,24.46,1.72,173.4
2025-09-29,15:00:00,19.66,4.05,156.8
2025-09-29,18:00:00,23.76,3.95,177.1
2025-09-29,21:00:00,21.72,4.7,168.7
2025-09-30,00:00:00,20.76,4.45,164.0
2025-09-30,03:00:00,16.21,5.11,123.1
2025-09-30,06:00:00,22.25,0.56,152.8
2025-09-30,09:00:00,26.11,3.62,202.0
2025-09-30,12:00:00,27.91,2.11,126.2
2025-09-30,15:00:00,28.84,4.32,164.4
2025-09-30,18:00:00,20.26,1.97,170.3
2025-09-30,21:00:00,19.04,3.65,147.5
