data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2024-04-09,09:00:00,24.56,61.8,154.6
2024-04-09,12:00:00,22.35,63.5,197.6
2024-04-09,15:00:00,23.28,59.6,157.0
2024-04-09,18:00:00,20.81,80.4,146.5
2024-04-09,21:00:00,17.73,85.9,132.3
2024-04-10,00:00:00,18.76,93.3,182.3
2024-04-10,03:00:00,18.63,87.4,105.5
2024-04-10,06:00:00,20.52,82.3,164.8
2024-04-10,09:00:00,24.14,71.0,151.0
2024-04-10,12:00:00,29.55,62.3,185.2
2024-04-10,15:00:00,23.21,87.0,149.9
2024-04-10,18:00:00,24.38,76.9,179.3
2024-04-10,21:00:00,21.45,89.3,157.3
2024-04-11,00:00:00,16.33,85.8,154.2
2024-04-11,03:00:00,21.74,80.8,163.3
2024-04-11,06:00:00,22.3,87.3,118.6
2024-04-11,09:00:00,17.49,67.8,186.1
2024-04-11,12:00:00,18.77,71.8,162.7
2024-04-11,15:00:00,20.94,71.5,135.8
2024-04-11,18:00:00,18.04,84.4,171.6
2024-04-11,21:00:00,16.69,83.9,139.0
2024-04-12,00:00:00,16.88,89.4,121.0
2024-04-12,03:00:00,16.35,87.0,165.4
2024-04-12,06:00:00,21.33,78.0,133.7
2024-04-12,09:00:00,24.22,70.6,167.8
2024-04-12,12:00:00,20.59,72.9,169.2
2024-04-12,15:00:00,20.53,73.4,148.3
2024-04-12,18:00:00,19.24,75.0,173.4
2024-04-12,21:00:00,16.92,84.8,162.2
2024-04-13,00:00:00,16.16,86.4,231.9
2024-04-13,03:00:00,22.45,83.0,191.3
2024-04-13,06:00:00,19.81,84.0,176.7
2024-04-13,09:00:00,24.91,81.0,167.6
2024-04-13,12:00:00,20.16,63.4,152.4
2024-04-13,15:00:00,26.09,74.7,126.4
2024-04-13,18:00:00,26.7,71.3,188.8
2024-04-13,21:00:00,22.23,78.2,185.3
2024-04-14,00:00:00,11.83,91.2,129.1
2024-04-14,03:00:00,19.35,76.9,173.7
2024-04-14,06:00:00,20.78,76.2,155.0
2024-04-14,09:00:00,20.94,77.1,153.2
2024-04-14,12:00:00,21.73,65.5,142.8
2024-04-14,15:00:00,28.23,65.6,153.5
2024-04-14,18:00:00,21.38,79.4,137.3
2024-04-14,21:00:00,22.01,79.1,105.5
2024-04-15,00:00:00,23.25,68.0,159.6
2024-04-15,03:00:00,20.58,78.4,176.0
2024-04-15,06:00:00,18.26,70.7,169.1
2024-04-15,09:00:00,24.58,67.4,154.1
2024-04-15,12:00:00,26.92,73.9,155.7
2024-04-15,15:00:00,23.68,68.4,175.2
2024-04-15,18:00:00,24.6,80.7,176.9
2024-04-15,21:00:00,22.38,82.5,144.2
2024-04-16,00:00:00,22.15,85.3,165.4
2024-04-16,03:00:00,21.03,75.5,137.7
2024-04-16,06:00:00,18.76,75.5,176.9
2024-04-16,09:00:00,17.75,72.5,166.9
2024-04-16,12:00:00,23.62,61.9,164.2
2024-04-16,15:00:00,25.36,74.8,137.2
2024-04-16,18:00:00,16.88,81.5,124.5
2024-04-16,21:00:00,20.8,79.7,151.5
2024-04-17,00:00:00,15.4,85.2,195.6
2024-04-17,03:00:00,19.05,91.3,165.9
2024-04-17,06:00:00,25.98,83.6,147.1
2024-04-17,09:00:00,22.91,72.2,190.6
2024-04-17,12:00:00,29.42,83.5,153.7
2024-04-17,15:00:00,19.95,81.6,108.3
2024-04-17,18:00:00,23.22,65.8,189.7
2024-04-17,21:00:00,18.63,75.6,132.1
2024-04-18,00:00:00,22.32,88.5,215.2
2024-04-18,03:00:00,22.6,79.2,181.3
2024-04-18,06:00:00,23.56,73.3,113.1
2024-04-18,09:00:00,21.31,78.1,151.5
2024-04-18,12:00:00,25.82,63.2,151.2
2024-04-18,15:00:00,22.94,64.4,126.0
2024-04-18,18:00:00,19.74,71.6,132.2
2024-04-18,21:00:00,21.2,77.0,172.7
2024-04-19,00:00:00,21.24,86.1,173.1
2024-04-19,03:00:00,24.59,81.1,147.7
2024-04-19,06:00:00,18.04,75.0,222.3
2024-04-19,09:00:00,25.46,79.9,184.8
2024-04-19,12:00:00,24.5,75.2,136.3
2024-04-19,15:00:00,23.31,75.5,203.2
2024-04-19,18:00:00,23.85,76.7,155.7
2024-04-19,21:00:00,19.53,82.4,186.5
2024-04-20,00:00:00,21.9,80.5,128.8
2024-04-20,03:00:00,18.06,72.4,156.3
2024-04-20,06:00:00,17.89,74.7,175.3
2024-04-20,09:00:00,25.11,70.7,140.8
2024-04-20,12:00:00,26.95,74.0,123.7
2024-04-20,15:00:00,21.97,71.3,151.6
2024-04-20,18:00:00,26.17,72.9,161.9
2024-04-20,21:00:00,15.89,89.8,174.6
2024-04-21,00:00:00,17.25,89.5,157.4
2024-04-21,03:00:00,21.36,76.4,154.1
2024-04-21,06:00:00,22.3,73.2,166.4
2024-04-21,09:00:00,22.53,77.7,125.6
2024-04-21,12:00:00,16.38,64.0,172.9
2024-04-21,15:00:00,26.03,78.6,145.6
2024-04-21,18:00:00,22.52,80.5,116.5
2024-04-21,21:00:00,25.56,83.5,126.9
2024-04-22,00:00:00,17.09,87.3,113.4
2024-04-22,03:00:00,25.23,72.9,133.9
2024-04-22,06:00:00,18.61,81.6,161.6
2024-04-22,09:00:00,20.18,78.6,217.9
2024-04-22,12:00:00,25.67,77.2,183.4
2024-04-22,15:00:00,24.62,71.9,205.6
2024-04-22,18:00:00,18.33,73.4,160.2
2024-04-22,21:00:00,18.81,82.1,139.2
2024-04-23,00:00:00,21.0,81.4,187.4
2024-04-23,03:00:00,23.8,79.7,174.8
2024-04-23,06:00:00,24.17,77.9,151.2
2024-04-23,09:00:00,24.54,77.3,165.2
2024-04-23,12:00:00,24.04,74.0,174.9
2024-04-23,15:00:00,23.57,71.1,165.3
2024-04-23,18:00:00,26.09,80.2,147.8
2024-04-23,21:00:00,21.7,78.5,177.8
2024-04-24,00:00:00,17.55,92.5,161.9
2024-04-24,03:00:00,21.77,75.3,187.8
2024-04-24,06:00:00,22.96,81.1,161.1
2024-04-24,09:00:00,18.57,76.1,168.7
2024-04-24,12:00:00,24.2,76.5,154.9
2024-04-24,15:00:00,25.42,85.3,166.5
2024-04-24,18:00:00,22.41,77.3,122.2
2024-04-24,21:00:00,18.42,79.4,146.5
2024-04-25,00:00:00,18.16,74.8,211.7
2024-04-25,03:00:00,17.94,82.2,181.9
2024-04-25,06:00:00,26.6,80.3,131.3
2024-04-25,09:00:00,22.07,75.7,163.3
2024-04-25,12:00:00,24.3,64.1,153.5
2024-04-25,15:00:00,24.14,69.5,144.2
2024-04-25,18:00:00,24.35,89.6,206.7
2024-04-25,21:00:00,20.88,79.3,171.5
2024-04-26,00:00:00,26.93,91.6,150.6
2024-04-26,03:00:00,14.8,93.3,153.1
2024-04-26,06:00:00,21.66,78.3,163.7
2024-04-26,09:00:00,23.08,79.0,199.6
2024-04-26,12:00:00,28.82,72.1,191.4
2024-04-26,15:00:00,21.58,73.2,192.6
2024-04-26,18:00:00,20.24,65.5,117.4
2024-04-26,21:00:00,19.98,87.1,160.2
2024-04-27,00:00:00,20.61,74.2,167.4
2024-04-27,03:00:00,23.18,90.8,169.5
2024-04-27,06:00:00,24.89,84.6,147.1
2024-04-27,09:00:00,22.43,84.4,143.8
2024-04-27,12:00:00,24.17,69.5,147.4
2024-04-27,15:00:00,22.89,71.2,183.0
2024-04-27,18:00:00,21.31,79.0,169.1
2024-04-27,21:00:00,18.68,79.8,142.0
2024-04-28,00:00:00,16.68,80.0,173.4
2024-04-28,03:00:00,23.09,76.4,186.2
2024-04-28,06:00:00,25.19,84.0,164.7
2024-04-28,09:00:00,24.38,77.7,165.3
2024-04-28,12:00:00,25.32,70.0,140.1
2024-04-28,15:00:00,22.47,72.8,209.1
2024-04-28,18:00:00,26.15,83.6,184.6
2024-04-28,21:00:00,16.64,77.3,145.9
2024-04-29,00:00:00,16.42,76.1,176.3
2024-04-29,03:00:00,15.74,79.9,205.7
2024-04-29,06:00:00,21.74,86.3,185.2
2024-04-29,09:00:00,23.27,67.7,144.4
2024-04-29,12:00:00,22.96,68.5,164.3
2024-04-29,15:00:00,23.31,77.0,145.3
2024-04-29,18:00:00,20.28,73.7,149.3
2024-04-29,21:00:00,16.43,78.6,154.8
2024-04-30,00:00:00,20.17,95.5,150.3
2024-04-30,03:00:00,20.5,92.5,160.0
2024-04-30,06:00:00,24.21,76.0,190.0
2024-04-30,09:00:00,23.41,75.9,169.5
2024-04-30,12:00:00,23.4,76.2,149.8
2024-04-30,15:00:00,21.84,65.5,178.3
2024-04-30,18:00:00,21.57,82.7,150.9
2024-04-30,21:00:00,20.41,81.6,213.2
