data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-09-15,09:00:00,20.96,53.0,145.0
2026-09-15,12:00:00,17.25,66.8,168.6
2026-09-15,15:00:00,15.8,59.0,179.8
2026-09-15,18:00:00,23.45,78.1,126.8
2026-09-15,21:00:00,18.4,79.2,182.0
2026-09-16,00:00:00,14.96,73.5,192.4
2026-09-16,03:00:00,15.28,68.5,129.7
2026-09-16,06:00:00,17.89,70.2,181.6
2026-09-16,09:00:00,23.46,65.1,129.8
2026-09-16,12:00:00,22.87,66.0,169.3
2026-09-16,15:00:00,19.38,62.7,150.8
2026-09-16,18:00:00,21.31,65.9,169.7
2026-09-16,21:00:00,19.81,78.2,172.5
2026-09-17,00:00:00,18.23,85.3,161.3
2026-09-17,03:00:00,23.71,55.6,132.3
2026-09-17,06:00:00,18.41,59.2,210.2
2026-09-17,09:00:00,20.59,66.1,148.7
2026-09-17,12:00:00,24.93,51.3,119.9
2026-09-17,15:00:00,18.71,68.4,159.5
2026-09-17,18:00:00,16.68,82.3,148.1
2026-09-17,21:00:00,19.11,73.2,204.3
2026-09-18,00:00:00,8.95,81.5,164.1
2026-09-18,03:00:00,15.62,73.9,114.5
2026-09-18,06:00:00,20.67,60.9,145.3
2026-09-18,09:00:00,19.39,60.3,151.3
2026-09-18,12:00:00,19.09,73.0,161.0
2026-09-18,15:00:00,24.97,74.9,164.8
2026-09-18,18:00:00,22.64,78.0,167.8
2026-09-18,21:00:00,21.94,60.9,101.6
2026-09-19,00:00:00,18.08,71.5,154.7
2026-09-19,03:00:00,16.95,68.0,207.0
2026-09-19,06:00:00,13.87,77.5,129.9
2026-09-19,09:00:00,17.58,54.0,192.7
2026-09-19,12:00:00,19.77,59.0,206.3
2026-09-19,15:00:00,23.5,63.5,139.9
2026-09-19,18:00:00,25.09,75.8,216.6
2026-09-19,21:00:00,17.79,73.5,144.4
2026-09-20,00:00:00,16.27,66.0,157.8
2026-09-20,03:00:00,15.46,74.0,171.6
2026-09-20,06:00:00,23.29,84.1,162.2
2026-09-20,09:00:00,22.89,66.0,140.5
2026-09-20,12:00:00,20.71,63.0,158.1
2026-09-20,15:00:00,20.97,65.7,179.8
2026-09-20,18:00:00,18.07,80.4,173.5
2026-09-20,21:00:00,13.52,59.2,162.3
2026-09-21,00:00:00,18.1,72.0,181.3
2026-09-21,03:00:00,16.78,60.2,175.7
2026-09-21,06:00:00,20.01,57.7,144.4
2026-09-21,09:00:00,25.09,70.6,138.7
2026-09-21,12:00:00,19.87,61.4,165.2
2026-09-21,15:00:00,18.4,65.1,137.1
2026-09-21,18:00:00,24.11,67.4,147.4
2026-09-21,21:00:00,21.43,78.9,191.2
2026-09-22,00:00:00,18.71,80.8,176.6
2026-09-22,03:00:00,19.81,58.8,150.8
2026-09-22,06:00:00,22.74,64.8,217.0
2026-09-22,09:00:00,21.15,75.2,137.3
2026-09-22,12:00:00,17.84,58.2,176.9
2026-09-22,15:00:00,29.77,82.7,136.1
2026-09-22,18:00:00,17.67,80.9,160.0
2026-09-22,21:00:00,20.05,63.0,167.8
2026-09-23,00:00:00,17.88,67.7,182.7
2026-09-23,03:00:00,18.41,75.3,186.4
2026-09-23,06:00:00,22.25,81.8,143.7
2026-09-23,09:00:00,28.02,64.5,162.5
2026-09-23,12:00:00,26.34,64.3,150.5
2026-09-23,15:00:00,20.28,71.5,138.0
2026-09-23,18:00:00,24.69,70.5,206.4
2026-09-23,21:00:00,19.58,75.8,207.5
2026-09-24,00:00:00,15.24,57.7,114.9
2026-09-24,03:00:00,12.11,73.1,88.5
2026-09-24,06:00:00,14.63,58.8,150.0
2026-09-24,09:00:00,18.6,68.6,130.5
2026-09-24,12:00:00,22.82,55.8,134.7
2026-09-24,15:00:00,19.57,50.5,133.0
2026-09-24,18:00:00,19.93,68.8,141.5
2026-09-24,21:00:00,14.61,81.3,175.6
2026-09-25,00:00:00,18.65,77.6,152.7
2026-09-25,03:00:00,21.42,70.7,176.0
2026-09-25,06:00:00,19.89,78.9,151.7
2026-09-25,09:00:00,21.77,69.6,147.0
2026-09-25,12:00:00,21.9,58.3,162.1
2026-09-25,15:00:00,24.7,60.6,147.0
2026-09-25,18:00:00,22.92,80.6,163.2
2026-09-25,21:00:00,17.5,65.8,163.5
2026-09-26,00:00:00,16.68,78.1,182.4
2026-09-26,03:00:00,14.7,73.1,197.3
2026-09-26,06:00:00,16.43,73.9,160.6
2026-09-26,09:00:00,18.42,58.7,170.4
2026-09-26,12:00:00,20.19,57.6,111.9
2026-09-26,15:00:00,21.79,68.9,138.9
2026-09-26,18:00:00,17.79,71.9,151.3
2026-09-26,21:00:00,19.62,68.7,140.4
2026-09-27,00:00:00,18.54,73.5,159.5
2026-09-27,03:00:00,14.13,63.7,107.9
2026-09-27,06:00:00,19.57,67.5,168.1
2026-09-27,09:00:00,23.8,56.4,138.0
2026-09-27,12:00:00,22.43,58.2,162.7
2026-09-27,15:00:00,21.64,52.8,162.3
2026-09-27,18:00:00,18.78,65.2,179.5
2026-09-27,21:00:00,16.14,83.6,135.7
2026-09-28,00:00:00,20.65,68.2,174.8
2026-09-28,03:00:00,17.71,70.8,188.9
2026-09-28,06:00:00,20.15,75.6,161.8
2026-09-28,09:00:00,20.71,74.6,176.5
2026-09-28,12:00:00,22.65,51.7,127.4
2026-09-28,15:00:00,20.46,56.4,190.8
2026-09-28,18:00:00,21.23,82.2,108.8
2026-09-28,21:00:00,18.49,72.6,209.6
2026-09-29,00:00:00,17.99,67.8,158.9
2026-09-29,03:00:00,18.69,86.2,137.9
2026-09-29,06:00:00,20.95,69.1,184.4
2026-09-29,09:00:00,19.92,61.0,173.2
2026-09-29,12:00:00,23.27,65.2,188.1
2026-09-29,15:00:00,16.83,69.6,160.3
2026-09-29,18:00:00,20.25,73.2,162.6
2026-09-29,21:00:00,16.68,57.6,183.6
2026-09-30,00:00:00,13.75,81.7,138.8
2026-09-30,03:00:00,13.09,71.2,132.6
2026-09-30,06:00:00,18.68,64.7,168.5
2026-09-30,09:00:00,21.7,57.6,178.6
2026-09-30,12:00:00,21.12,58.8,156.1
2026-09-30,15:00:00,20.6,58.5,189.3
2026-09-30,18:00:00,23.68,68.8,164.0
2026-09-30,21:00:00,15.97,79.1,155.3
