data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2025-03-12,18:00:00,28.69,1.66,166.3
2025-03-12,21:00:00,20.84,3.24,119.1
2025-03-13,00:00:00,19.39,3.81,156.8
2025-03-13,03:00:00,24.8,1.61,117.5
2025-03-13,06:00:00,24.83,3.26,134.0
2025-03-13,09:00:00,26.63,2.81,141.8
2025-03-13,12:00:00,26.08,4.4,126.3
2025-03-13,15:00:00,27.26,1.85,143.3
2025-03-13,18:00:00,22.59,3.47,115.7
2025-03-13,21:00:00,22.66,1.88,187.1
2025-03-14,00:00:00,25.1,2.71,160.8
2025-03-14,03:00:00,24.99,3.2,176.3
2025-03-14,06:00:00,24.81,2.91,134.7
2025-03-14,09:00:00,27.97,2.39,156.4
2025-03-14,12:00:00,29.47,2.72,178.7
2025-03-14,15:00:00,27.25,1.99,125.4
2025-03-14,18:00:00,23.28,3.18,190.6
2025-03-14,21:00:00,25.75,4.93,105.6
2025-03-15,00:00:00,24.71,3.06,158.5
2025-03-15,03:00:00,22.26,3.88,152.4
2025-03-15,06:00:00,22.78,4.39,175.1
2025-03-15,09:00:00,31.16,4.68,159.4
2025-03-15,12:00:00,31.1,2.33,146.4
2025-03-15,15:00:00,27.04,3.07,152.9
2025-03-15,18:00:00,27.41,2.3,139.0
2025-03-15,21:00:00,24.86,1.94,188.2
2025-03-16,00:00:00,22.27,3.54,134.1
2025-03-16,03:00:00,21.83,1.58,145.6
2025-03-16,06:00:00,27.47,2.74,184.5
2025-03-16,09:00:00,31.26,1.79,101.0
2025-03-16,12:00:00,27.56,2.11,123.0
2025-03-16,15:00:00,27.6,2.24,131.1
2025-03-16,18:00:00,25.81,3.2,142.5
2025-03-16,21:00:00,20.84,3.16,172.8
2025-03-17,00:00:00,27.59,1.84,110.5
2025-03-17,03:00:00,23.59,1.49,174.6
2025-03-17,06:00:00,23.73,2.85,137.4
2025-03-17,09:00:00,29.22,3.53,178.7
2025-03-17,12:00:00,27.6,0.68,142.2
2025-03-17,15:00:00,28.8,3.62,154.0
2025-03-17,18:00:00,26.86,3.76,137.4
2025-03-17,21:00:00,18.25,3.61,79.2
2025-03-18,00:00:00,22.1,2.2,151.5
2025-03-18,03:00:00,20.99,3.24,116.6
2025-03-18,06:00:00,25.35,3.96,190.8
2025-03-18,09:00:00,26.02,4.99,181.7
2025-03-18,12:00:00,26.05,0.77,132.8
2025-03-18,15:00:00,22.77,2.73,157.0
2025-03-18,18:00:00,22.8,2.52,142.6
2025-03-18,21:00:00,28.47,2.57,118.2
2025-03-19,00:00:00,21.3,1.62,124.7
2025-03-19,03:00:00,21.35,1.27,120.5
2025-03-19,06:00:00,25.58,3.93,136.7
2025-03-19,09:00:00,25.33,2.14,125.8
2025-03-19,12:00:00,34.09,2.64,176.0
2025-03-19,15:00:00,28.73,1.53,146.3
2025-03-19,18:00:00,22.57,2.88,118.9
2025-03-19,21:00:00,23.51,3.29,131.5
2025-03-20,00:00:00,23.48,2.68,221.2
2025-03-20,03:00:00,20.59,4.3,116.2
2025-03-20,06:00:00,25.33,2.39,127.5
2025-03-20,09:00:00,30.18,4.47,168.9
2025-03-20,12:00:00,30.6,3.4,195.1
2025-03-20,15:00:00,25.53,3.74,159.4
2025-03-20,18:00:00,24.1,3.61,144.5
2025-03-20,21:00:00,22.05,4.62,132.7
2025-03-21,00:00:00,20.56,1.79,167.2
2025-03-21,03:00:00,25.3,3.16,108.7
2025-03-21,06:00:00,25.0,3.6,159.6
2025-03-21,09:00:00,30.93,3.68,125.9
2025-03-21,12:00:00,29.99,1.4,157.7
2025-03-21,15:00:00,28.73,3.32,98.9
2025-03-21,18:00:00,24.66,4.11,157.6
2025-03-21,21:00:00,24.43,2.67,116.5
2025-03-22,00:00:00,22.66,4.11,162.6
2025-03-22,03:00:00,23.28,4.09,96.8
2025-03-22,06:00:00,24.61,2.89,132.2
2025-03-22,09:00:00,26.11,4.1,197.3
2025-03-22,12:00:00,32.23,2.08,163.0
2025-03-22,15:00:00,27.7,4.31,140.1
2025-03-22,18:00:00,24.82,2.05,145.4
2025-03-22,21:00:00,18.74,2.95,127.1
2025-03-23,00:00:00,23.72,3.56,177.2
2025-03-23,03:00:00,22.63,1.94,187.0
2025-03-23,06:00:00,25.18,3.39,133.2
2025-03-23,09:00:00,23.74,1.68,135.3
2025-03-23,12:00:00,31.2,2.29,159.5
2025-03-23,15:00:00,23.87,1.6,166.3
2025-03-23,18:00:00,24.36,3.25,111.8
2025-03-23,21:00:00,23.55,1.34,184.5
2025-03-24,00:00:00,22.89,3.52,142.3
2025-03-24,03:00:00,22.23,4.07,135.5
2025-03-24,06:00:00,21.71,3.09,130.0
2025-03-24,09:00:00,29.5,2.19,155.7
2025-03-24,12:00:00,28.16,1.68,150.3
2025-03-24,15:00:00,29.57,5.21,145.6
2025-03-24,18:00:00,21.14,2.78,183.3
2025-03-24,21:00:00,21.78,3.42,156.0
2025-03-25,00:00:00,23.49,4.14,141.7
2025-03-25,03:00:00,22.63,1.99,133.8
2025-03-25,06:00:00,22.8,2.96,150.3
2025-03-25,09:00:00,27.04,2.01,178.3
2025-03-25,12:00:00,29.67,2.45,119.6
2025-03-25,15:00:00,24.94,0.67,119.2
2025-03-25,18:00:00,27.35,2.1,166.0
2025-03-25,21:00:00,25.16,1.63,140.0
2025-03-26,00:00:00,23.6,3.36,163.7
2025-03-26,03:00:00,26.16,3.14,160.0
2025-03-26,06:00:00,24.87,3.05,167.1
2025-03-26,09:00:00,24.79,3.26,182.9
2025-03-26,12:00:00,25.88,4.66,168.5
2025-03-26,15:00:00,28.48,3.94,160.8
2025-03-26,18:00:00,27.16,3.05,117.1
2025-03-26,21:00:00,24.98,0.97,137.4
2025-03-27,00:00:00,18.74,2.33,123.1
2025-03-27,03:00:00,22.94,0.1,118.7
2025-03-27,06:00:00,28.73,2.58,156.6
2025-03-27,09:00:00,28.11,2.36,156.3
2025-03-27,12:00:00,28.18,3.47,181.5
2025-03-27,15:00:00,29.2,3.01,126.8
2025-03-27,18:00:00,20.02,4.54,182.4
2025-03-27,21:00:00,19.59,3.73,153.5
2025-03-28,00:00:00,17.82,3.09,166.9
2025-03-28,03:00:00,21.84,3.19,163.5
2025-03-28,06:00:00,24.61,3.87,177.4
2025-03-28,09:00:00,22.98,4.39,143.1
2025-03-28,12:00:00,23.64,2.9,201.0
2025-03-28,15:00:00,29.68,1.63,126.6
2025-03-28,18:00:00,25.75,3.23,141.9
2025-03-28,21:00:00,22.48,4.57,118.5
2025-03-29,00:00:00,24.34,2.99,160.8
2025-03-29,03:00:00,23.68,1.57,201.3
2025-03-29,06:00:00,24.12,1.92,127.0
2025-03-29,09:00:00,21.21,3.65,116.2
2025-03-29,12:00:00,29.2,3.29,130.2
2025-03-29,15:00:00,25.91,2.54,129.3
2025-03-29,18:00:00,21.79,3.07,133.6
2025-03-29,21:00:00,24.27,3.5,119.0
2025-03-30,00:00:00,20.8,4.7,154.6
2025-03-30,03:00:00,23.55,3.52,114.9
2025-03-30,06:00:00,21.6,2.55,169.0
2025-03-30,09:00:00,27.51,1.35,152.6
2025-03-30,12:00:00,29.56,2.55,172.4
2025-03-30,15:00:00,26.57,4.7,185.0
2025-03-30,18:00:00,24.0,3.12,160.7
2025-03-30,21:00:00,22.41,2.44,189.2
2025-03-31,00:00:00,19.92,4.1,208.7
2025-03-31,03:00:00,23.72,5.33,141.5
2025-03-31,06:00:00,26.26,5.13,136.4
2025-03-31,09:00:00,24.11,2.89,157.4
2025-03-31,12:00:00,29.21,2.75,163.3
2025-03-31,15:00:00,19.24,3.55,168.4
2025-03-31,18:00:00,21.21,3.46,178.7
2025-03-31,21:00:00,23.58,3.55,131.4
