data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2024-05-21,06:00:00,19.58,2.48,202.1
2024-05-21,09:00:00,19.22,3.35,210.0
2024-05-21,12:00:00,24.2,4.11,187.6
2024-05-21,15:00:00,24.28,1.53,200.5
2024-05-21,18:00:00,22.54,3.96,198.9
2024-05-21,21:00:00,19.9,6.04,166.9
2024-05-22,00:00:00,14.64,2.66,154.2
2024-05-22,03:00:00,17.2,3.88,185.6
2024-05-22,06:00:00,22.32,3.06,174.0
2024-05-22,09:00:00,23.44,2.43,190.7
2024-05-22,12:00:00,19.35,4.88,154.7
2024-05-22,15:00:00,19.95,2.27,178.2
2024-05-22,18:00:00,21.55,3.96,206.0
2024-05-22,21:00:00,20.26,3.26,186.3
2024-05-23,00:00:00,18.72,1.8,213.8
2024-05-23,03:00:00,17.45,2.5,201.8
2024-05-23,06:00:00,19.55,2.58,200.5
2024-05-23,09:00:00,22.76,5.46,175.7
2024-05-23,12:00:00,19.85,1.87,177.0
2024-05-23,15:00:00,24.37,3.95,180.6
2024-05-23,18:00:00,20.47,3.59,170.7
2024-05-23,21:00:00,18.75,2.43,218.5
2024-05-24,00:00:00,19.82,2.31,175.6
2024-05-24,03:00:00,19.92,4.29,234.6
2024-05-24,06:00:00,22.26,3.29,195.0
2024-05-24,09:00:00,18.01,4.87,195.4
2024-05-24,12:00:00,18.39,3.76,215.0
2024-05-24,15:00:00,22.58,3.55,185.5
2024-05-24,18:00:00,21.46,2.12,176.3
2024-05-24,21:00:00,18.29,2.48,190.2
2024-05-25,00:00:00,17.53,3.24,210.9
2024-05-25,03:00:00,20.04,1.5,225.7
2024-05-25,06:00:00,19.98,3.8,188.7
2024-05-25,09:00:00,18.5,4.18,205.6
2024-05-25,12:00:00,21.94,5.57,172.6
2024-05-25,15:00:00,18.44,2.59,235.1
2024-05-25,18:00:00,20.07,1.45,153.1
2024-05-25,21:00:00,19.74,2.63,199.0
2024-05-26,00:00:00,15.66,3.72,179.8
2024-05-26,03:00:00,16.9,3.08,176.4
2024-05-26,06:00:00,17.5,2.81,222.1
2024-05-26,09:00:00,21.16,3.0,209.1
2024-05-26,12:00:00,20.9,4.45,161.3
2024-05-26,15:00:00,26.74,3.09,174.3
2024-05-26,18:00:00,20.31,3.03,172.1
2024-05-26,21:00:00,18.35,2.11,205.2
2024-05-27,00:00:00,18.25,2.63,236.8
2024-05-27,03:00:00,17.34,4.1,177.6
2024-05-27,06:00:00,17.0,3.32,205.7
2024-05-27,09:00:00,19.16,3.75,196.4
2024-05-27,12:00:00,22.11,2.99,152.0
2024-05-27,15:00:00,18.58,2.07,208.6
2024-05-27,18:00:00,18.71,3.0,141.7
2024-05-27,21:00:00,19.71,2.35,199.1
2024-05-28,00:00:00,19.64,1.49,161.1
2024-05-28,03:00:00,15.78,2.85,223.5
2024-05-28,06:00:00,19.41,2.53,175.0
2024-05-28,09:00:00,22.55,3.15,223.2
2024-05-28,12:00:00,23.07,3.24,165.3
2024-05-28,15:00:00,21.39,2.3,184.7
2024-05-28,18:00:00,17.16,4.86,180.7
2024-05-28,21:00:00,18.05,4.71,182.4
2024-05-29,00:00:00,15.37,1.41,183.8
2024-05-29,03:00:00,14.56,3.19,192.6
2024-05-29,06:00:00,23.79,3.52,206.7
2024-05-29,09:00:00,21.98,3.6,177.5
2024-05-29,12:00:00,21.3,2.6,218.0
2024-05-29,15:00:00,21.9,2.85,180.5
2024-05-29,18:00:00,20.98,1.74,170.5
2024-05-29,21:00:00,16.84,4.11,204.5
2024-05-30,00:00:00,17.25,1.93,169.2
2024-05-30,03:00:00,20.14,3.35,193.5
2024-05-30,06:00:00,16.69,3.47,179.9
2024-05-30,09:00:00,21.01,0.68,199.0
2024-05-30,12:00:00,25.78,4.72,132.9
2024-05-30,15:00:00,18.97,3.58,212.1
2024-05-30,18:00:00,19.82,4.31,197.8
2024-05-30,21:00:00,15.99,0.87,162.9
2024-05-31,00:00:00,15.44,2.06,209.2
2024-05-31,03:00:00,22.36,3.79,185.1
2024-05-31,06:00:00,18.33,5.37,178.4
2024-05-31,09:00:00,22.87,1.25,163.2
2024-05-31,12:00:00,24.32,3.84,224.7
2024-05-31,15:00:00,23.36,3.82,218.4
2024-05-31,18:00:00,17.22,3.69,190.6
2024-05-31,21:00:00,17.67,3.36,170.9
