data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-03-27,15:00:00,30.5,78.9,124.4
2026-03-27,18:00:00,26.33,80.8,125.4
2026-03-27,21:00:00,23.3,84.6,168.5
2026-03-28,00:00:00,22.47,84.9,119.6
2026-03-28,03:00:00,31.96,79.1,135.5
2026-03-28,06:00:00,25.83,80.4,99.8
2026-03-28,09:00:00,27.14,82.7,99.0
2026-03-28,12:00:00,30.08,76.6,144.2
2026-03-28,15:00:00,26.53,83.0,107.9
2026-03-28,18:00:00,25.25,79.7,110.9
2026-03-28,21:00:00,25.59,90.3,111.4
2026-03-29,00:00:00,24.01,83.1,136.7
2026-03-29,03:00:00,23.24,81.3,124.9
2026-03-29,06:00:00,22.87,74.2,123.9
2026-03-29,09:00:00,29.43,71.3,112.2
2026-03-29,12:00:00,23.78,75.5,132.5
2026-03-29,15:00:00,26.21,77.6,136.0
2026-03-29,18:00:00,22.96,81.6,131.5
2026-03-29,21:00:00,23.21,84.5,127.9
2026-03-30,00:00:00,13.52,79.5,138.2
2026-03-30,03:00:00,20.25,77.1,100.1
2026-03-30,06:00:00,27.23,85.4,151.5
2026-03-30,09:00:00,29.67,73.7,114.1
2026-03-30,12:00:00,31.54,77.6,123.9
2026-03-30,15:00:00,23.05,74.1,123.9
2026-03-30,18:00:00,22.98,74.2,109.5
2026-03-30,21:00:00,21.92,81.3,140.5
2026-03-31,00:00:00,22.91,92.1,130.0
2026-03-31,03:00:00,25.41,87.6,154.5
2026-03-31,06:00:00,25.57,76.4,186.0
2026-03-31,09:00:00,24.02,66.6,146.7
2026-03-31,12:00:00,24.08,68.5,111.0
2026-03-31,15:00:00,23.87,79.2,117.1
2026-03-31,18:00:00,23.25,73.5,147.3
2026-03-31,21:00:00,24.69,85.6,107.4
