data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-07-08,15:00:00,16.16,66.5,198.5
2026-07-08,18:00:00,15.44,64.2,186.5
2026-07-08,21:00:00,12.39,67.5,183.8
2026-07-09,00:00:00,12.4,74.6,221.0
2026-07-09,03:00:00,11.63,76.7,199.6
2026-07-09,06:00:00,17.81,65.0,185.4
2026-07-09,09:00:00,15.44,66.5,213.1
2026-07-09,12:00:00,23.1,61.9,179.8
2026-07-09,15:00:00,20.91,61.9,214.8
2026-07-09,18:00:00,13.62,59.1,210.4
2026-07-09,21:00:00,15.98,70.8,201.5
2026-07-10,00:00:00,15.56,66.9,217.9
2026-07-10,03:00:00,16.64,70.1,153.2
2026-07-10,06:00:00,19.31,61.5,204.1
2026-07-10,09:00:00,20.01,57.3,186.7
2026-07-10,12:00:00,20.28,51.5,164.6
2026-07-10,15:00:00,18.81,52.3,244.4
2026-07-10,18:00:00,16.64,65.6,221.9
2026-07-10,21:00:00,15.37,68.2,239.0
2026-07-11,00:00:00,13.74,66.4,217.7
2026-07-11,03:00:00,16.11,68.0,213.7
2026-07-11,06:00:00,14.95,60.6,173.2
2026-07-11,09:00:00,20.54,62.3,214.8
2026-07-11,12:00:00,21.05,55.3,160.3
2026-07-11,15:00:00,16.05,67.0,202.8
2026-07-11,18:00:00,18.2,63.8,140.5
2026-07-11,21:00:00,17.04,66.4,220.7
2026-07-12,00:00:00,12.8,80.6,161.4
2026-07-12,03:00:00,13.69,70.6,181.3
2026-07-12,06:00:00,22.63,65.6,164.3
2026-07-12,09:00:00,20.57,65.9,219.3
2026-07-12,12:00:00,21.4,56.0,187.3
2026-07-12,15:00:00,18.42,51.7,168.4
2026-07-12,18:00:00,14.63,58.5,183.7
2026-07-12,21:00:00,14.7,71.8,182.0
2026-07-13,00:00:00,13.21,76.7,200.8
2026-07-13,03:00:00,13.62,71.2,106.8
2026-07-13,06:00:00,14.96,60.6,216.4
2026-07-13,09:00:00,16.46,52.1,203.6
2026-07-13,12:00:00,23.28,62.9,160.9
2026-07-13,15:00:00,19.31,69.1,199.6
2026-07-13,18:00:00,16.16,66.7,219.1
2026-07-13,21:00:00,16.46,71.1,213.8
2026-07-14,00:00:00,12.8,58.4,193.1
2026-07-14,03:00:00,14.02,70.3,226.8
2026-07-14,06:00:00,18.19,63.9,181.5
2026-07-14,09:00:00,18.09,60.4,206.7
2026-07-14,12:00:00,22.81,53.0,210.0
2026-07-14,15:00:00,19.92,55.9,220.8
2026-07-14,18:00:00,16.31,52.9,200.5
2026-07-14,21:00:00,17.16,69.2,208.7
2026-07-15,00:00:00,14.18,73.2,196.9
2026-07-15,03:00:00,15.97,75.9,144.7
2026-07-15,06:00:00,15.9,55.1,190.9
2026-07-15,09:00:00,22.04,69.9,181.0
2026-07-15,12:00:00,17.98,62.2,185.5
2026-07-15,15:00:00,18.02,63.9,159.6
2026-07-15,18:00:00,12.58,63.0,147.1
2026-07-15,21:00:00,14.39,72.3,229.1
2026-07-16,00:00:00,9.55,78.3,178.3
2026-07-16,03:00:00,15.58,68.6,204.4
2026-07-16,06:00:00,16.12,69.4,170.9
2026-07-16,09:00:00,15.43,61.1,129.9
2026-07-16,12:00:00,17.54,62.1,170.0
2026-07-16,15:00:00,15.28,63.5,198.1
2026-07-16,18:00:00,13.07,68.5,185.6
2026-07-16,21:00:00,16.2,78.2,211.5
2026-07-17,00:00:00,16.57,74.9,218.1
2026-07-17,03:00:00,14.2,70.3,216.7
2026-07-17,06:00:00,19.26,78.3,204.8
2026-07-17,09:00:00,17.02,65.9,191.0
2026-07-17,12:00:00,17.41,57.0,217.5
2026-07-17,15:00:00,20.52,63.2,201.1
2026-07-17,18:00:00,16.35,74.9,243.7
2026-07-17,21:00:00,15.3,72.9,190.4
2026-07-18,00:00:00,16.29,76.0,214.7
2026-07-18,03:00:00,15.81,60.3,193.7
2026-07-18,06:00:00,16.96,69.5,226.3
2026-07-18,09:00:00,18.63,58.0,191.0
2026-07-18,12:00:00,15.35,60.6,201.8
2026-07-18,15:00:00,19.54,65.6,171.6
2026-07-18,18:00:00,21.98,67.8,184.1
2026-07-18,21:00:00,14.62,71.8,235.0
2026-07-19,00:00:00,15.8,69.4,152.8
2026-07-19,03:00:00,14.76,69.9,175.1
2026-07-19,06:00:00,15.15,51.2,218.5
2026-07-19,09:00:00,12.22,65.0,203.5
2026-07-19,12:00:00,18.07,57.2,193.3
2026-07-19,15:00:00,16.05,65.9,205.2
2026-07-19,18:00:00,16.28,63.8,166.8
2026-07-19,21:00:00,14.95,82.4,203.5
2026-07-20,00:00:00,11.79,60.7,192.8
2026-07-20,03:00:00,18.62,67.4,202.1
2026-07-20,06:00:00,15.0,72.8,158.6
2026-07-20,09:00:00,16.71,75.0,169.3
2026-07-20,12:00:00,23.76,63.3,195.8
2026-07-20,15:00:00,15.87,51.8,183.5
2026-07-20,18:00:00,17.05,57.1,195.2
2026-07-20,21:00:00,14.81,58.2,184.2
2026-07-21,00:00:00,17.19,74.3,235.7
2026-07-21,03:00:00,14.24,78.5,199.1
2026-07-21,06:00:00,16.99,61.9,185.3
2026-07-21,09:00:00,18.75,60.5,191.2
2026-07-21,12:00:00,18.14,64.4,170.4
2026-07-21,15:00:00,19.61,61.7,173.5
2026-07-21,18:00:00,14.82,62.3,213.5
2026-07-21,21:00:00,15.1,61.5,163.9
2026-07-22,00:00:00,13.55,71.5,174.3
2026-07-22,03:00:00,12.7,70.9,230.9
2026-07-22,06:00:00,17.17,66.8,173.0
2026-07-22,09:00:00,18.09,55.0,233.8
2026-07-22,12:00:00,16.91,63.7,217.4
2026-07-22,15:00:00,15.36,57.0,185.3
2026-07-22,18:00:00,16.57,57.9,207.8
2026-07-22,21:00:00,14.8,63.2,187.2
2026-07-23,00:00:00,19.6,77.3,165.9
2026-07-23,03:00:00,14.5,70.0,170.9
2026-07-23,06:00:00,15.81,69.2,199.1
2026-07-23,09:00:00,18.65,68.0,235.1
2026-07-23,12:00:00,17.0,62.9,203.2
2026-07-23,15:00:00,18.89,61.3,224.5
2026-07-23,18:00:00,15.0,56.6,222.7
2026-07-23,21:00:00,14.52,61.4,168.6
2026-07-24,00:00:00,16.71,66.6,181.9
2026-07-24,03:00:00,14.49,70.1,171.2
2026-07-24,06:00:00,17.71,60.3,238.1
2026-07-24,09:00:00,15.0,62.2,172.9
2026-07-24,12:00:00,18.36,57.0,176.7
2026-07-24,15:00:00,19.93,52.2,162.8
2026-07-24,18:00:00,19.89,60.8,155.3
2026-07-24,21:00:00,12.21,66.6,162.7
2026-07-25,00:00:00,12.77,64.7,142.0
2026-07-25,03:00:00,16.95,74.5,211.8
2026-07-25,06:00:00,15.38,71.2,198.8
2026-07-25,09:00:00,17.69,49.9,202.4
2026-07-25,12:00:00,17.32,50.3,162.6
2026-07-25,15:00:00,14.55,61.9,164.7
2026-07-25,18:00:00,17.6,67.4,212.5
2026-07-25,21:00:00,14.16,65.2,177.2
2026-07-26,00:00:00,13.44,68.7,231.2
2026-07-26,03:00:00,16.61,59.3,206.9
2026-07-26,06:00:00,15.19,69.5,207.6
2026-07-26,09:00:00,18.94,65.1,196.9
2026-07-26,12:00:00,20.1,69.8,174.6
2026-07-26,15:00:00,18.31,63.6,157.9
2026-07-26,18:00:00,17.98,61.3,199.5
2026-07-26,21:00:00,13.35,75.7,170.3
2026-07-27,00:00:00,16.26,61.5,191.4
2026-07-27,03:00:00,16.11,74.0,186.3
2026-07-27,06:00:00,20.33,54.9,227.9
2026-07-27,09:00:00,19.86,66.4,183.6
2026-07-27,12:00:00,19.08,62.7,220.0
2026-07-27,15:00:00,21.08,63.0,199.0
2026-07-27,18:00:00,16.9,64.1,162.3
2026-07-27,21:00:00,19.4,70.8,188.7
2026-07-28,00:00:00,15.01,74.2,192.3
2026-07-28,03:00:00,15.03,77.0,187.9
2026-07-28,06:00:00,16.66,70.5,202.3
2026-07-28,09:00:00,19.3,65.0,219.1
2026-07-28,12:00:00,18.87,64.9,203.5
2026-07-28,15:00:00,19.74,50.7,177.8
2026-07-28,18:00:00,22.75,71.9,182.5
2026-07-28,21:00:00,17.8,68.8,206.6
2026-07-29,00:00:00,14.84,73.2,230.4
2026-07-29,03:00:00,17.46,73.0,179.5
2026-07-29,06:00:00,21.52,65.7,195.4
2026-07-29,09:00:00,18.39,58.8,145.7
2026-07-29,12:00:00,21.47,61.3,150.8
2026-07-29,15:00:00,17.45,65.6,203.2
2026-07-29,18:00:00,14.12,57.7,206.1
2026-07-29,21:00:00,16.95,69.4,189.6
2026-07-30,00:00:00,16.1,68.9,188.7
2026-07-30,03:00:00,16.76,81.1,170.5
2026-07-30,06:00:00,15.12,63.9,190.8
2026-07-30,09:00:00,18.17,60.3,217.1
2026-07-30,12:00:00,22.88,65.4,221.6
2026-07-30,15:00:00,17.6,61.2,209.5
2026-07-30,18:00:00,16.66,61.6,181.7
2026-07-30,21:00:00,18.71,79.8,202.8
2026-07-31,00:00:00,14.55,68.7,140.7
2026-07-31,03:00:00,17.58,64.0,194.2
2026-07-31,06:00:00,16.29,70.4,177.5
2026-07-31,09:00:00,15.09,63.4,156.9
2026-07-31,12:00:00,24.26,61.0,270.7
2026-07-31,15:00:00,18.57,65.2,203.6
2026-07-31,18:00:00,19.79,58.8,218.1
2026-07-31,21:00:00,15.38,76.6,189.4
