data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-06-09,15:00:00,17.66,78.6,259.0
2026-06-09,18:00:00,13.93,75.2,179.8
2026-06-09,21:00:00,14.03,81.9,189.9
2026-06-10,00:00:00,14.67,93.3,141.0
2026-06-10,03:00:00,10.11,93.6,177.4
2026-06-10,06:00:00,14.23,74.1,199.4
2026-06-10,09:00:00,13.66,76.7,163.4
2026-06-10,12:00:00,14.57,70.9,243.9
2026-06-10,15:00:00,17.49,71.6,203.9
2026-06-10,18:00:00,13.88,83.4,169.0
2026-06-10,21:00:00,14.43,80.7,225.0
2026-06-11,00:00:00,13.34,81.7,253.9
2026-06-11,03:00:00,13.8,97.1,224.1
2026-06-11,06:00:00,15.88,79.6,161.2
2026-06-11,09:00:00,16.55,75.8,169.6
2026-06-11,12:00:00,12.67,68.8,181.3
2026-06-11,15:00:00,21.81,70.0,206.5
2026-06-11,18:00:00,13.16,76.9,183.2
2026-06-11,21:00:00,15.08,86.3,159.6
2026-06-12,00:00:00,8.18,73.3,194.7
2026-06-12,03:00:00,13.2,79.0,160.2
2026-06-12,06:00:00,17.68,83.4,176.6
2026-06-12,09:00:00,16.15,72.4,237.6
2026-06-12,12:00:00,17.16,79.4,196.8
2026-06-12,15:00:00,15.69,70.3,175.9
2026-06-12,18:00:00,19.41,82.6,176.3
2026-06-12,21:00:00,11.17,86.5,234.5
2026-06-13,00:00:00,14.19,79.9,129.4
2026-06-13,03:00:00,14.16,79.0,206.3
2026-06-13,06:00:00,14.67,73.7,207.7
2026-06-13,09:00:00,16.51,67.8,199.2
2026-06-13,12:00:00,17.52,72.7,183.6
2026-06-13,15:00:00,20.42,82.3,219.6
2026-06-13,18:00:00,15.16,82.6,217.3
2026-06-13,21:00:00,13.6,82.2,187.4
2026-06-14,00:00:00,13.04,78.2,143.5
2026-06-14,03:00:00,17.07,81.4,199.7
2026-06-14,06:00:00,18.04,75.6,185.9
2026-06-14,09:00:00,15.92,88.5,198.9
2026-06-14,12:00:00,15.34,86.2,172.3
2026-06-14,15:00:00,13.64,88.3,172.4
2026-06-14,18:00:00,11.09,90.2,166.7
2026-06-14,21:00:00,12.78,89.6,188.5
2026-06-15,00:00:00,11.68,82.9,172.2
2026-06-15,03:00:00,12.23,90.4,179.6
2026-06-15,06:00:00,18.06,91.2,181.5
2026-06-15,09:00:00,14.37,61.7,217.7
2026-06-15,12:00:00,17.86,76.6,221.0
2026-06-15,15:00:00,14.07,72.6,187.2
2026-06-15,18:00:00,13.15,75.1,204.0
2026-06-15,21:00:00,11.57,87.1,192.9
2026-06-16,00:00:00,15.64,78.6,198.0
2026-06-16,03:00:00,15.41,72.8,201.0
2026-06-16,06:00:00,11.71,81.5,174.7
2026-06-16,09:00:00,13.51,84.7,187.3
2026-06-16,12:00:00,18.64,70.2,197.9
2026-06-16,15:00:00,14.29,65.6,195.5
2026-06-16,18:00:00,16.72,70.9,144.4
2026-06-16,21:00:00,14.92,82.9,211.4
2026-06-17,00:00:00,18.5,85.2,201.9
2026-06-17,03:00:00,14.32,82.7,192.3
2026-06-17,06:00:00,17.18,80.1,247.7
2026-06-17,09:00:00,20.33,77.6,197.5
2026-06-17,12:00:00,16.03,70.6,198.7
2026-06-17,15:00:00,16.65,86.3,208.2
2026-06-17,18:00:00,18.99,80.0,206.8
2026-06-17,21:00:00,13.11,83.8,199.9
2026-06-18,00:00:00,13.61,93.5,213.4
2026-06-18,03:00:00,10.57,86.3,194.7
2026-06-18,06:00:00,13.51,71.4,167.5
2026-06-18,09:00:00,15.93,78.3,127.4
2026-06-18,12:00:00,17.84,78.9,225.5
2026-06-18,15:00:00,15.21,70.9,223.5
2026-06-18,18:00:00,15.21,77.4,214.6
2026-06-18,21:00:00,13.05,86.5,179.4
2026-06-19,00:00:00,15.19,81.4,176.3
2026-06-19,03:00:00,15.09,85.6,246.5
2026-06-19,06:00:00,17.44,77.0,192.5
2026-06-19,09:00:00,15.23,66.8,162.6
2026-06-19,12:00:00,17.05,65.2,190.5
2026-06-19,15:00:00,14.48,64.8,213.7
2026-06-19,18:00:00,17.94,79.2,203.7
2026-06-19,21:00:00,14.75,89.5,152.8
2026-06-20,00:00:00,4.6,84.6,181.1
2026-06-20,03:00:00,9.0,90.1,198.7
2026-06-20,06:00:00,10.9,87.9,187.7
2026-06-20,09:00:00,16.04,74.4,221.2
2026-06-20,12:00:00,19.6,66.9,171.5
2026-06-20,15:00:00,19.32,85.2,187.4
2026-06-20,18:00:00,13.84,74.0,221.9
2026-06-20,21:00:00,11.15,82.9,161.8
2026-06-21,00:00:00,11.06,83.1,179.2
2026-06-21,03:00:00,17.24,80.8,209.1
2026-06-21,06:00:00,16.1,75.1,237.9
2026-06-21,09:00:00,20.81,72.2,168.8
2026-06-21,12:00:00,19.6,73.7,202.1
2026-06-21,15:00:00,16.86,75.0,178.4
2026-06-21,18:00:00,13.13,95.7,200.3
2026-06-21,21:00:00,9.94,82.8,236.7
2026-06-22,00:00:00,15.66,90.5,163.4
2026-06-22,03:00:00,14.01,79.8,179.1
2026-06-22,06:00:00,13.05,74.0,195.2
2026-06-22,09:00:00,22.81,75.8,194.4
2026-06-22,12:00:00,12.87,74.3,233.4
2026-06-22,15:00:00,17.46,65.1,222.1
2026-06-22,18:00:00,16.6,83.8,207.3
2026-06-22,21:00:00,9.73,75.4,197.7
2026-06-23,00:00:00,13.5,79.2,218.6
2026-06-23,03:00:00,14.13,92.3,173.2
2026-06-23,06:00:00,11.91,86.7,226.0
2026-06-23,09:00:00,19.82,71.7,193.1
2026-06-23,12:00:00,19.05,66.8,194.0
2026-06-23,15:00:00,11.79,71.9,203.5
2026-06-23,18:00:00,18.28,78.4,199.1
2026-06-23,21:00:00,14.77,84.7,193.1
2026-06-24,00:00:00,10.82,72.1,236.7
2026-06-24,03:00:00,14.31,81.7,152.6
2026-06-24,06:00:00,12.44,83.7,187.5
2026-06-24,09:00:00,19.15,79.0,220.6
2026-06-24,12:00:00,14.38,66.5,241.3
2026-06-24,15:00:00,17.14,67.3,195.6
2026-06-24,18:00:00,15.88,80.7,193.0
2026-06-24,21:00:00,14.78,84.1,229.6
2026-06-25,00:00:00,12.27,87.9,131.0
2026-06-25,03:00:00,16.61,86.9,213.5
2026-06-25,06:00:00,16.85,77.8,228.2
2026-06-25,09:00:00,16.74,84.1,177.6
2026-06-25,12:00:00,18.59,72.2,162.1
2026-06-25,15:00:00,18.67,76.0,202.3
2026-06-25,18:00:00,19.14,82.6,220.6
2026-06-25,21:00:00,19.69,92.2,183.0
2026-06-26,00:00:00,15.58,88.5,193.7
2026-06-26,03:00:00,15.62,91.6,188.1
2026-06-26,06:00:00,12.71,74.9,160.3
2026-06-26,09:00:00,15.13,80.5,205.1
2026-06-26,12:00:00,18.19,74.4,186.1
2026-06-26,15:00:00,13.56,73.6,145.1
2026-06-26,18:00:00,12.01,78.5,166.5
2026-06-26,21:00:00,13.51,98.1,229.6
2026-06-27,00:00:00,11.61,86.4,206.2
2026-06-27,03:00:00,11.82,86.9,229.4
2026-06-27,06:00:00,15.54,82.7,190.7
2026-06-27,09:00:00,17.71,79.0,159.6
2026-06-27,12:00:00,12.43,73.3,199.2
2026-06-27,15:00:00,17.56,77.8,177.4
2026-06-27,18:00:00,16.91,85.5,203.8
2026-06-27,21:00:00,9.78,87.8,195.4
2026-06-28,00:00:00,11.23,89.3,189.6
2026-06-28,03:00:00,9.13,76.2,190.7
2026-06-28,06:00:00,16.66,86.9,173.4
2026-06-28,09:00:00,15.54,65.1,237.7
2026-06-28,12:00:00,19.42,74.7,210.9
2026-06-28,15:00:00,16.54,79.5,167.8
2026-06-28,18:00:00,11.9,83.0,181.6
2026-06-28,21:00:00,17.14,87.9,218.6
2026-06-29,00:00:00,18.69,85.1,216.8
2026-06-29,03:00:00,13.65,73.9,185.6
2026-06-29,06:00:00,13.14,91.8,208.5
2026-06-29,09:00:00,21.28,84.1,174.1
2026-06-29,12:00:00,19.36,77.9,224.7
2026-06-29,15:00:00,17.07,63.7,226.5
2026-06-29,18:00:00,12.44,71.7,232.0
2026-06-29,21:00:00,8.43,79.9,197.0
2026-06-30,00:00:00,8.24,99,211.9
2026-06-30,03:00:00,15.48,81.9,182.5
2026-06-30,06:00:00,9.83,70.4,204.5
2026-06-30,09:00:00,17.91,66.6,187.1
2026-06-30,12:00:00,18.87,71.5,222.7
2026-06-30,15:00:00,11.12,68.6,209.0
2026-06-30,18:00:00,14.95,72.1,194.4
2026-06-30,21:00:00,14.69,77.2,200.0
