data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2024-09-10,21:00:00,13.98,57.16,287.13,1.07,3.85,2.39,130.4,2.275909
2024-09-11,00:00:00,22.57,72.63,295.72,3.15,11.34,7.05,156.8,2.736676
2024-09-11,03:00:00,20.42,68.76,293.57,2.71,9.76,6.06,119.4,2.083923
2024-09-11,06:00:00,27.11,80.8,300.26,3.24,11.66,7.25,151.8,2.64941
2024-09-11,09:00:00,22.99,73.38,296.14,2.52,9.07,5.64,136.8,2.38761
2024-09-11,12:00:00,22.02,71.64,295.17,2.84,10.22,6.35,132.1,2.30558
2024-09-11,15:00:00,19.84,67.71,292.99,4.02,14.47,8.99,160.8,2.806489
2024-09-11,18:00:00,16.67,62.01,289.82,4.09,14.72,9.15,165.2,2.883284
2024-09-11,21:00:00,17.09,62.76,290.24,4.31,15.52,9.64,155.5,2.713987
2024-09-12,00:00:00,19.96,67.93,293.11,3.36,12.1,7.52,131.0,2.286381
2024-09-12,03:00:00,14.01,57.22,287.16,3.86,13.9,8.63,183.2,3.197443
2024-09-12,06:00:00,24.59,76.26,297.74,2.48,8.93,5.55,162.6,2.837905
2024-09-12,09:00:00,21.11,70.0,294.26,4.59,16.52,10.27,145.4,2.537709
2024-09-12,12:00:00,24.58,76.24,297.73,5.64,20.3,12.62,115.5,2.015855
2024-09-12,15:00:00,23.3,73.94,296.45,3.65,13.14,8.16,154.7,2.700024
2024-09-12,18:00:00,20.52,68.94,293.67,5.24,18.86,11.72,171.1,2.986258
2024-09-12,21:00:00,19.87,67.77,293.02,1.82,6.55,4.07,126.3,2.204351
2024-09-13,00:00:00,18.74,65.73,291.89,4.12,14.83,9.22,164.6,2.872812
2024-09-13,03:00:00,15.98,60.76,289.13,2.39,8.6,5.35,182.1,3.178245
2024-09-13,06:00:00,24.54,76.17,297.69,3.39,12.2,7.58,137.7,2.403318
2024-09-13,09:00:00,23.93,75.07,297.08,5.06,18.22,11.32,139.4,2.432989
2024-09-13,12:00:00,21.11,70.0,294.26,3.07,11.05,6.87,164.5,2.871067
2024-09-13,15:00:00,20.89,69.6,294.04,2.82,10.15,6.31,168.0,2.932153
2024-09-13,18:00:00,20.85,69.53,294.0,4.13,14.87,9.24,173.1,3.021165
2024-09-13,21:00:00,23.48,74.26,296.63,4.69,16.88,10.49,165.1,2.881539
2024-09-14,00:00:00,18.81,65.86,291.96,3.59,12.92,8.03,147.8,2.579597
2024-09-14,03:00:00,20.87,69.57,294.02,4.42,15.91,9.89,144.9,2.528982
2024-09-14,06:00:00,27.86,82.15,301.01,1.35,4.86,3.02,131.9,2.302089
2024-09-14,09:00:00,22.31,72.16,295.46,5.19,18.68,11.61,118.8,2.073451
2024-09-14,12:00:00,25.0,77.0,298.15,3.46,12.46,7.74,144.8,2.527237
2024-09-14,15:00:00,25.42,77.76,298.57,2.43,8.75,5.44,156.3,2.72795
2024-09-14,18:00:00,22.34,72.21,295.49,4.41,15.88,9.86,177.8,3.103195
2024-09-14,21:00:00,16.82,62.28,289.97,2.04,7.34,4.56,207.9,3.62854
2024-09-15,00:00:00,20.12,68.22,293.27,3.91,14.08,8.75,170.0,2.96706
2024-09-15,03:00:00,20.79,69.42,293.94,4.44,15.98,9.93,149.4,2.607522
2024-09-15,06:00:00,19.34,66.81,292.49,4.24,15.26,9.48,152.5,2.661627
2024-09-15,09:00:00,22.53,72.55,295.68,1.21,4.36,2.71,180.4,3.148574
2024-09-15,12:00:00,25.25,77.45,298.4,2.97,10.69,6.64,166.1,2.898992
2024-09-15,15:00:00,22.71,72.88,295.86,2.69,9.68,6.02,170.6,2.977532
2024-09-15,18:00:00,20.58,69.04,293.73,2.63,9.47,5.88,139.5,2.434734
2024-09-15,21:00:00,19.89,67.8,293.04,1.89,6.8,4.23,173.6,3.029892
2024-09-16,00:00:00,21.33,70.39,294.48,1.25,4.5,2.8,89.5,1.56207
2024-09-16,03:00:00,15.9,60.62,289.05,2.57,9.25,5.75,196.0,3.420845
2024-09-16,06:00:00,15.26,59.47,288.41,2.19,7.88,4.9,119.8,2.090904
2024-09-16,09:00:00,19.34,66.81,292.49,4.15,14.94,9.28,152.2,2.656391
2024-09-16,12:00:00,21.53,70.75,294.68,1.0,3.6,2.24,140.2,2.446952
2024-09-16,15:00:00,19.5,67.1,292.65,4.8,17.28,10.74,189.8,3.312635
2024-09-16,18:00:00,20.69,69.24,293.84,5.42,19.51,12.12,195.8,3.417355
2024-09-16,21:00:00,19.06,66.31,292.21,1.33,4.79,2.98,146.2,2.551671
2024-09-17,00:00:00,16.71,62.08,289.86,4.26,15.34,9.53,165.5,2.88852
2024-09-17,03:00:00,22.24,72.03,295.39,1.18,4.25,2.64,198.2,3.459243
2024-09-17,06:00:00,21.2,70.16,294.35,5.04,18.14,11.27,146.9,2.563889
2024-09-17,09:00:00,22.79,73.02,295.94,4.68,16.85,10.47,191.2,3.33707
2024-09-17,12:00:00,22.79,73.02,295.94,4.17,15.01,9.33,135.8,2.370157
2024-09-17,15:00:00,21.32,70.38,294.47,4.12,14.83,9.22,203.1,3.544764
2024-09-17,18:00:00,18.46,65.23,291.61,4.79,17.24,10.71,190.2,3.319616
2024-09-17,21:00:00,17.24,63.03,290.39,3.24,11.66,7.25,172.3,3.007202
2024-09-18,00:00:00,13.82,56.88,286.97,4.3,15.48,9.62,230.3,4.019493
2024-09-18,03:00:00,23.35,74.03,296.5,5.39,19.4,12.06,134.5,2.347468
2024-09-18,06:00:00,19.67,67.41,292.82,3.52,12.67,7.87,228.3,3.984587
2024-09-18,09:00:00,26.39,79.5,299.54,4.12,14.83,9.22,166.3,2.902483
2024-09-18,12:00:00,22.24,72.03,295.39,1.62,5.83,3.62,148.5,2.591814
2024-09-18,15:00:00,19.44,66.99,292.59,3.01,10.84,6.73,221.3,3.862414
2024-09-18,18:00:00,21.22,70.2,294.37,3.12,11.23,6.98,178.9,3.122394
2024-09-18,21:00:00,18.51,65.32,291.66,2.37,8.53,5.3,184.3,3.216642
2024-09-19,00:00:00,19.53,67.15,292.68,2.62,9.43,5.86,147.9,2.581342
2024-09-19,03:00:00,18.77,65.79,291.92,3.62,13.03,8.1,204.2,3.563962
2024-09-19,06:00:00,19.01,66.22,292.16,3.46,12.46,7.74,183.2,3.197443
2024-09-19,09:00:00,21.93,71.47,295.08,3.93,14.15,8.79,166.0,2.897247
2024-09-19,12:00:00,25.19,77.34,298.34,3.26,11.74,7.29,161.3,2.815216
2024-09-19,15:00:00,20.65,69.17,293.8,4.4,15.84,9.84,157.5,2.748894
2024-09-19,18:00:00,22.67,72.81,295.82,4.6,16.56,10.29,122.3,2.134538
2024-09-19,21:00:00,21.22,70.2,294.37,4.62,16.63,10.33,128.3,2.239257
2024-09-20,00:00:00,18.92,66.06,292.07,3.2,11.52,7.16,167.3,2.919936
2024-09-20,03:00:00,18.5,65.3,291.65,5.36,19.3,11.99,152.9,2.668608
2024-09-20,06:00:00,18.42,65.16,291.57,2.6,9.36,5.82,169.5,2.958333
2024-09-20,09:00:00,22.75,72.95,295.9,1.51,5.44,3.38,143.5,2.504547
2024-09-20,12:00:00,20.95,69.71,294.1,3.79,13.64,8.48,172.4,3.008948
2024-09-20,15:00:00,21.88,71.38,295.03,3.72,13.39,8.32,195.6,3.413864
2024-09-20,18:00:00,21.62,70.92,294.77,4.15,14.94,9.28,159.5,2.7838
2024-09-20,21:00:00,10.55,50.99,283.7,2.22,7.99,4.97,124.8,2.178171
2024-09-21,00:00:00,18.1,64.58,291.25,4.7,16.92,10.51,177.5,3.097959
2024-09-21,03:00:00,23.92,75.06,297.07,2.15,7.74,4.81,151.0,2.635447
2024-09-21,06:00:00,25.95,78.71,299.1,4.48,16.13,10.02,160.8,2.806489
2024-09-21,09:00:00,19.93,67.87,293.08,3.1,11.16,6.93,173.7,3.031637
2024-09-21,12:00:00,23.4,74.12,296.55,3.81,13.72,8.52,158.0,2.75762
2024-09-21,15:00:00,20.79,69.42,293.94,3.68,13.25,8.23,196.7,3.433063
2024-09-21,18:00:00,19.86,67.75,293.01,1.95,7.02,4.36,152.8,2.666863
2024-09-21,21:00:00,17.57,63.63,290.72,4.79,17.24,10.71,167.9,2.930408
2024-09-22,00:00:00,18.79,65.82,291.94,3.38,12.17,7.56,158.7,2.769838
2024-09-22,03:00:00,22.89,73.2,296.04,3.25,11.7,7.27,189.1,3.300418
2024-09-22,06:00:00,17.27,63.09,290.42,2.59,9.32,5.79,142.9,2.494076
2024-09-22,09:00:00,25.07,77.13,298.22,6.68,24.05,14.94,205.7,3.590142
2024-09-22,12:00:00,21.64,70.95,294.79,2.75,9.9,6.15,176.3,3.077015
2024-09-22,15:00:00,23.32,73.98,296.47,3.6,12.96,8.05,147.3,2.57087
2024-09-22,18:00:00,17.14,62.85,290.29,2.11,7.6,4.72,180.2,3.145083
2024-09-22,21:00:00,23.21,73.78,296.36,1.06,3.82,2.37,156.5,2.73144
2024-09-23,00:00:00,17.74,63.93,290.89,1.01,3.64,2.26,186.7,3.25853
2024-09-23,03:00:00,22.28,72.1,295.43,3.6,12.96,8.05,155.2,2.708751
2024-09-23,06:00:00,23.22,73.8,296.37,2.95,10.62,6.6,182.6,3.186971
2024-09-23,09:00:00,20.86,69.55,294.01,0.71,2.56,1.59,168.4,2.939134
2024-09-23,12:00:00,27.77,81.99,300.92,1.83,6.59,4.09,155.1,2.707006
2024-09-23,15:00:00,20.37,68.67,293.52,3.38,12.17,7.56,168.0,2.932153
2024-09-23,18:00:00,22.72,72.9,295.87,4.84,17.42,10.83,210.9,3.680899
2024-09-23,21:00:00,21.16,70.09,294.31,3.01,10.84,6.73,145.2,2.534218
2024-09-24,00:00:00,12.66,54.79,285.81,2.92,10.51,6.53,146.1,2.549926
2024-09-24,03:00:00,14.29,57.72,287.44,3.17,11.41,7.09,148.7,2.595305
2024-09-24,06:00:00,25.39,77.7,298.54,3.27,11.77,7.31,191.3,3.338815
2024-09-24,09:00:00,17.26,63.07,290.41,3.72,13.39,8.32,165.3,2.885029
2024-09-24,12:00:00,20.75,69.35,293.9,4.03,14.51,9.01,167.2,2.918191
2024-09-24,15:00:00,20.15,68.27,293.3,4.32,15.55,9.66,164.4,2.869321
2024-09-24,18:00:00,23.53,74.35,296.68,3.92,14.11,8.77,152.3,2.658136
2024-09-24,21:00:00,20.97,69.75,294.12,2.19,7.88,4.9,183.9,3.20966
2024-09-25,00:00:00,16.25,61.25,289.4,3.3,11.88,7.38,152.2,2.656391
2024-09-25,03:00:00,16.25,61.25,289.4,0.9,3.24,2.01,161.5,2.818707
2024-09-25,06:00:00,19.89,67.8,293.04,2.33,8.39,5.21,157.0,2.740167
2024-09-25,09:00:00,21.83,71.29,294.98,3.43,12.35,7.67,174.8,3.050836
2024-09-25,12:00:00,20.52,68.94,293.67,4.01,14.44,8.97,162.5,2.83616
2024-09-25,15:00:00,23.82,74.88,296.97,2.9,10.44,6.49,163.4,2.851868
2024-09-25,18:00:00,21.74,71.13,294.89,3.1,11.16,6.93,168.7,2.94437
2024-09-25,21:00:00,15.5,59.9,288.65,4.44,15.98,9.93,151.5,2.644174
2024-09-26,00:00:00,18.03,64.45,291.18,3.12,11.23,6.98,152.8,2.666863
2024-09-26,03:00:00,17.93,64.27,291.08,5.81,20.92,13.0,172.6,3.012438
2024-09-26,06:00:00,18.22,64.8,291.37,4.83,17.39,10.8,124.3,2.169444
2024-09-26,09:00:00,20.71,69.28,293.86,4.75,17.1,10.63,168.5,2.94088
2024-09-26,12:00:00,20.51,68.92,293.66,4.12,14.83,9.22,116.2,2.028073
2024-09-26,15:00:00,18.68,65.62,291.83,3.95,14.22,8.84,110.9,1.93557
2024-09-26,18:00:00,23.09,73.56,296.24,6.65,23.94,14.88,153.1,2.672099
2024-09-26,21:00:00,21.22,70.2,294.37,4.17,15.01,9.33,199.5,3.481932
2024-09-27,00:00:00,18.36,65.05,291.51,4.17,15.01,9.33,169.1,2.951352
2024-09-27,03:00:00,16.0,60.8,289.15,1.91,6.88,4.27,140.0,2.443461
2024-09-27,06:00:00,22.94,73.29,296.09,5.28,19.01,11.81,185.3,3.234095
2024-09-27,09:00:00,21.73,71.11,294.88,2.9,10.44,6.49,191.5,3.342306
2024-09-27,12:00:00,23.63,74.53,296.78,1.8,6.48,4.03,148.9,2.598795
2024-09-27,15:00:00,23.77,74.79,296.92,4.87,17.53,10.89,146.0,2.548181
2024-09-27,18:00:00,15.17,59.31,288.32,1.51,5.44,3.38,103.1,1.799434
2024-09-27,21:00:00,14.63,58.33,287.78,3.62,13.03,8.1,184.4,3.218387
2024-09-28,00:00:00,16.11,61.0,289.26,5.03,18.11,11.25,166.0,2.897247
2024-09-28,03:00:00,21.04,69.87,294.19,3.46,12.46,7.74,177.5,3.097959
2024-09-28,06:00:00,21.28,70.3,294.43,2.67,9.61,5.97,161.1,2.811725
2024-09-28,09:00:00,19.09,66.36,292.24,4.72,16.99,10.56,196.5,3.429572
2024-09-28,12:00:00,23.25,73.85,296.4,2.9,10.44,6.49,184.9,3.227114
2024-09-28,15:00:00,21.66,70.99,294.81,1.9,6.84,4.25,162.6,2.837905
2024-09-28,18:00:00,22.02,71.64,295.17,3.57,12.85,7.99,127.4,2.223549
2024-09-28,21:00:00,20.61,69.1,293.76,3.33,11.99,7.45,158.3,2.762856
2024-09-29,00:00:00,19.23,66.61,292.38,2.91,10.48,6.51,186.5,3.255039
2024-09-29,03:00:00,20.78,69.4,293.93,4.79,17.24,10.71,161.7,2.822197
2024-09-29,06:00:00,17.38,63.28,290.53,4.54,16.34,10.16,147.0,2.565634
2024-09-29,09:00:00,28.03,82.45,301.18,4.07,14.65,9.1,155.3,2.710496
2024-09-29,12:00:00,19.97,67.95,293.12,2.78,10.01,6.22,171.0,2.984513
2024-09-29,15:00:00,23.29,73.92,296.44,4.3,15.48,9.62,155.5,2.713987
2024-09-29,18:00:00,25.1,77.18,298.25,3.61,13.0,8.08,161.7,2.822197
2024-09-29,21:00:00,19.24,66.63,292.39,3.3,11.88,7.38,168.0,2.932153
2024-09-30,00:00:00,20.12,68.22,293.27,2.11,7.6,4.72,173.6,3.029892
2024-09-30,03:00:00,21.91,71.44,295.06,1.15,4.14,2.57,165.6,2.890265
2024-09-30,06:00:00,19.16,66.49,292.31,5.59,20.12,12.5,192.4,3.358013
2024-09-30,09:00:00,22.96,73.33,296.11,1.97,7.09,4.41,172.5,3.010693
2024-09-30,12:00:00,22.83,73.09,295.98,4.77,17.17,10.67,132.4,2.310816
2024-09-30,15:00:00,19.97,67.95,293.12,2.2,7.92,4.92,138.4,2.415536
2024-09-30,18:00:00,20.25,68.45,293.4,2.17,7.81,4.85,148.0,2.583087
2024-09-30,21:00:00,16.74,62.13,289.89,2.62,9.43,5.86,178.9,3.122394
