data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-06-19,03:00:00,16.88,76.7,220.2
2025-06-19,06:00:00,20.8,74.6,210.4
2025-06-19,09:00:00,19.42,63.5,214.5
2025-06-19,12:00:00,20.57,59.8,174.8
2025-06-19,15:00:00,19.91,62.6,241.7
2025-06-19,18:00:00,21.54,79.8,239.1
2025-06-19,21:00:00,14.86,77.2,206.4
2025-06-20,00:00:00,14.49,71.2,202.0
2025-06-20,03:00:00,16.02,77.2,203.1
2025-06-20,06:00:00,17.77,46.6,179.4
2025-06-20,09:00:00,21.72,64.8,266.0
2025-06-20,12:00:00,23.46,60.6,191.9
2025-06-20,15:00:00,18.73,57.3,169.2
2025-06-20,18:00:00,19.04,72.6,168.6
2025-06-20,21:00:00,18.7,67.4,202.0
2025-06-21,00:00:00,15.78,73.6,169.1
2025-06-21,03:00:00,11.52,71.4,186.2
2025-06-21,06:00:00,19.57,60.5,183.0
2025-06-21,09:00:00,18.48,61.6,237.4
2025-06-21,12:00:00,21.33,61.5,194.0
2025-06-21,15:00:00,17.6,61.5,179.9
2025-06-21,18:00:00,19.94,62.1,208.8
2025-06-21,21:00:00,15.35,67.9,198.0
2025-06-22,00:00:00,16.83,80.1,162.4
2025-06-22,03:00:00,17.66,69.3,165.2
2025-06-22,06:00:00,16.93,67.6,227.0
2025-06-22,09:00:00,24.38,67.0,207.0
2025-06-22,12:00:00,18.75,61.2,214.9
2025-06-22,15:00:00,20.6,56.3,213.5
2025-06-22,18:00:00,23.1,66.7,203.1
2025-06-22,21:00:00,19.29,69.9,199.4
2025-06-23,00:00:00,17.49,62.3,220.4
2025-06-23,03:00:00,15.85,81.0,186.2
2025-06-23,06:00:00,19.98,68.5,186.4
2025-06-23,09:00:00,17.58,61.2,218.3
2025-06-23,12:00:00,19.98,61.3,206.6
2025-06-23,15:00:00,22.83,57.1,161.5
2025-06-23,18:00:00,17.93,61.3,235.0
2025-06-23,21:00:00,18.91,69.7,215.7
2025-06-24,00:00:00,18.38,80.3,190.7
2025-06-24,03:00:00,16.42,74.6,211.5
2025-06-24,06:00:00,17.74,74.9,189.1
2025-06-24,09:00:00,20.21,50.5,213.9
2025-06-24,12:00:00,20.83,57.9,185.8
2025-06-24,15:00:00,23.43,66.1,169.5
2025-06-24,18:00:00,17.13,70.6,169.3
2025-06-24,21:00:00,13.37,70.2,193.0
2025-06-25,00:00:00,19.74,91.6,170.8
2025-06-25,03:00:00,17.73,75.2,220.4
2025-06-25,06:00:00,16.86,73.7,178.3
2025-06-25,09:00:00,21.54,60.7,158.8
2025-06-25,12:00:00,19.83,65.9,235.0
2025-06-25,15:00:00,21.58,62.5,207.7
2025-06-25,18:00:00,17.82,62.6,182.4
2025-06-25,21:00:00,16.26,77.2,175.9
2025-06-26,00:00:00,13.74,68.7,201.4
2025-06-26,03:00:00,15.8,62.0,157.9
2025-06-26,06:00:00,19.7,70.3,188.9
2025-06-26,09:00:00,18.02,62.5,155.4
2025-06-26,12:00:00,20.9,65.8,244.4
2025-06-26,15:00:00,20.32,69.7,233.4
2025-06-26,18:00:00,20.27,71.4,171.4
2025-06-26,21:00:00,16.86,77.1,208.9
2025-06-27,00:00:00,15.22,77.9,184.1
2025-06-27,03:00:00,16.44,69.6,191.9
2025-06-27,06:00:00,20.09,71.4,189.0
2025-06-27,09:00:00,22.11,67.7,212.4
2025-06-27,12:00:00,22.93,58.8,191.9
2025-06-27,15:00:00,21.52,71.6,182.0
2025-06-27,18:00:00,17.82,70.5,210.9
2025-06-27,21:00:00,14.53,71.3,179.1
2025-06-28,00:00:00,16.62,72.0,156.8
2025-06-28,03:00:00,18.54,75.6,216.9
2025-06-28,06:00:00,19.3,57.1,221.9
2025-06-28,09:00:00,22.64,66.0,185.3
2025-06-28,12:00:00,21.49,61.1,186.5
2025-06-28,15:00:00,18.54,59.3,184.1
2025-06-28,18:00:00,18.38,67.8,220.7
2025-06-28,21:00:00,14.93,57.0,192.0
2025-06-29,00:00:00,15.08,81.6,203.5
2025-06-29,03:00:00,15.36,85.9,203.1
2025-06-29,06:00:00,16.38,69.2,216.3
2025-06-29,09:00:00,19.62,64.6,205.9
2025-06-29,12:00:00,18.62,62.2,250.7
2025-06-29,15:00:00,19.34,68.8,227.4
2025-06-29,18:00:00,20.22,66.1,188.7
2025-06-29,21:00:00,17.24,77.0,167.5
2025-06-30,00:00:00,14.08,73.6,205.4
2025-06-30,03:00:00,19.85,65.8,182.7
2025-06-30,06:00:00,21.63,72.5,198.9
2025-06-30,09:00:00,20.02,71.9,143.3
2025-06-30,12:00:00,18.77,73.1,190.6
2025-06-30,15:00:00,22.83,71.0,186.0
2025-06-30,18:00:00,19.93,64.3,185.4
2025-06-30,21:00:00,15.25,66.7,192.5
