data,hora,temperatura_celsius,velocidade_vento_ms,direcao_vento_graus
2025-05-06,12:00:00,23.47,3.48,202.9
2025-05-06,15:00:00,23.49,3.29,217.3
2025-05-06,18:00:00,17.98,5.2,140.1
2025-05-06,21:00:00,17.89,1.95,175.5
2025-05-07,00:00:00,18.58,3.17,238.5
2025-05-07,03:00:00,17.01,3.5,192.6
2025-05-07,06:00:00,19.24,3.92,177.2
2025-05-07,09:00:00,20.44,3.0,160.6
2025-05-07,12:00:00,21.76,3.84,181.0
2025-05-07,15:00:00,20.9,2.45,190.8
2025-05-07,18:00:00,18.46,1.83,147.5
2025-05-07,21:00:00,19.24,3.17,181.7
2025-05-08,00:00:00,15.55,2.55,166.1
2025-05-08,03:00:00,17.21,4.32,158.0
2025-05-08,06:00:00,20.28,2.74,175.9
2025-05-08,09:00:00,23.02,4.57,182.5
2025-05-08,12:00:00,25.9,4.01,215.7
2025-05-08,15:00:00,22.3,3.51,202.3
2025-05-08,18:00:00,18.73,0.61,188.9
2025-05-08,21:00:00,20.18,5.75,187.5
2025-05-09,00:00:00,19.59,1.51,192.8
2025-05-09,03:00:00,19.22,4.0,216.7
2025-05-09,06:00:00,23.64,3.51,260.2
2025-05-09,09:00:00,23.53,3.08,149.9
2025-05-09,12:00:00,19.48,4.08,218.5
2025-05-09,15:00:00,20.07,1.77,200.1
2025-05-09,18:00:00,20.55,2.82,181.7
2025-05-09,21:00:00,17.66,2.91,188.9
2025-05-10,00:00:00,18.99,2.19,159.9
2025-05-10,03:00:00,16.87,2.19,196.6
2025-05-10,06:00:00,21.31,2.37,161.5
2025-05-10,09:00:00,22.36,3.58,254.5
2025-05-10,12:00:00,25.16,0.97,183.8
2025-05-10,15:00:00,25.54,4.37,166.9
2025-05-10,18:00:00,21.99,2.85,198.3
2025-05-10,21:00:00,16.7,3.01,174.3
2025-05-11,00:00:00,20.28,3.78,192.6
2025-05-11,03:00:00,16.85,3.19,175.7
2025-05-11,06:00:00,22.28,3.07,175.3
2025-05-11,09:00:00,21.15,2.92,183.3
2025-05-11,12:00:00,23.99,2.56,165.7
2025-05-11,15:00:00,19.93,4.75,158.1
2025-05-11,18:00:00,22.85,1.9,199.0
2025-05-11,21:00:00,19.31,2.87,207.1
2025-05-12,00:00:00,18.5,3.34,199.5
2025-05-12,03:00:00,20.6,2.02,234.7
2025-05-12,06:00:00,22.97,2.24,154.3
2025-05-12,09:00:00,27.32,0.61,209.5
2025-05-12,12:00:00,22.26,4.17,188.7
2025-05-12,15:00:00,19.79,0.3,151.8
2025-05-12,18:00:00,21.56,2.48,161.1
2025-05-12,21:00:00,15.78,3.55,227.1
2025-05-13,00:00:00,17.14,2.07,200.2
2025-05-13,03:00:00,18.19,3.36,184.2
2025-05-13,06:00:00,18.67,3.17,177.5
2025-05-13,09:00:00,23.6,5.31,233.5
2025-05-13,12:00:00,19.61,2.73,235.6
2025-05-13,15:00:00,22.57,3.38,200.2
2025-05-13,18:00:00,20.89,2.88,191.1
2025-05-13,21:00:00,22.49,3.05,172.9
2025-05-14,00:00:00,18.2,2.72,214.6
2025-05-14,03:00:00,20.2,1.86,165.6
2025-05-14,06:00:00,26.52,5.25,192.9
2025-05-14,09:00:00,21.96,5.99,199.1
2025-05-14,12:00:00,20.06,4.21,168.5
2025-05-14,15:00:00,24.94,2.24,196.8
2025-05-14,18:00:00,20.16,4.96,202.3
2025-05-14,21:00:00,23.72,4.85,175.0
2025-05-15,00:00:00,17.77,4.84,195.4
2025-05-15,03:00:00,16.02,3.51,192.0
2025-05-15,06:00:00,20.06,3.14,215.2
2025-05-15,09:00:00,21.73,5.32,155.2
2025-05-15,12:00:00,22.56,4.07,185.8
2025-05-15,15:00:00,23.27,3.78,147.3
2025-05-15,18:00:00,19.17,1.3,135.1
2025-05-15,21:00:00,18.83,5.08,179.3
2025-05-16,00:00:00,17.84,4.73,207.3
2025-05-16,03:00:00,18.82,3.92,180.9
2025-05-16,06:00:00,20.01,5.18,179.0
2025-05-16,09:00:00,18.32,3.48,227.9
2025-05-16,12:00:00,22.6,1.72,143.1
2025-05-16,15:00:00,23.5,4.4,174.5
2025-05-16,18:00:00,24.4,1.13,203.2
2025-05-16,21:00:00,20.08,4.6,180.7
2025-05-17,00:00:00,14.94,1.35,206.5
2025-05-17,03:00:00,19.33,3.07,168.8
2025-05-17,06:00:00,23.54,4.29,177.4
2025-05-17,09:00:00,21.81,3.24,217.0
2025-05-17,12:00:00,23.33,3.01,216.0
2025-05-17,15:00:00,22.77,3.73,185.3
2025-05-17,18:00:00,21.24,2.87,195.3
2025-05-17,21:00:00,14.37,3.82,190.6
2025-05-18,00:00:00,15.64,1.54,212.1
2025-05-18,03:00:00,16.67,1.5,203.3
2025-05-18,06:00:00,21.43,2.29,167.3
2025-05-18,09:00:00,22.58,2.57,204.4
2025-05-18,12:00:00,20.52,1.49,218.8
2025-05-18,15:00:00,25.42,4.25,196.0
2025-05-18,18:00:00,20.05,3.14,159.3
2025-05-18,21:00:00,20.61,1.89,167.0
2025-05-19,00:00:00,14.01,1.94,210.7
2025-05-19,03:00:00,17.69,3.62,177.4
2025-05-19,06:00:00,22.9,5.35,258.1
2025-05-19,09:00:00,19.1,3.51,213.4
2025-05-19,12:00:00,19.86,3.72,196.3
2025-05-19,15:00:00,24.34,3.83,209.7
2025-05-19,18:00:00,25.32,3.71,191.7
2025-05-19,21:00:00,19.55,2.58,192.4
2025-05-20,00:00:00,19.12,3.13,144.6
2025-05-20,03:00:00,18.15,5.62,188.1
2025-05-20,06:00:00,17.59,3.92,176.1
2025-05-20,09:00:00,19.49,3.52,174.7
2025-05-20,12:00:00,21.15,2.48,186.2
2025-05-20,15:00:00,21.78,5.76,227.3
2025-05-20,18:00:00,18.92,2.92,195.0
2025-05-20,21:00:00,18.02,4.07,189.3
2025-05-21,00:00:00,21.04,3.67,162.0
2025-05-21,03:00:00,17.38,4.81,144.7
2025-05-21,06:00:00,18.7,4.14,168.7
2025-05-21,09:00:00,17.9,3.33,219.3
2025-05-21,12:00:00,20.29,2.26,212.2
2025-05-21,15:00:00,26.45,3.0,199.0
2025-05-21,18:00:00,17.96,4.36,235.7
2025-05-21,21:00:00,23.6,6.15,221.1
2025-05-22,00:00:00,19.25,3.02,195.7
2025-05-22,03:00:00,15.23,5.66,193.3
2025-05-22,06:00:00,17.26,3.11,211.4
2025-05-22,09:00:00,23.1,1.86,207.5
2025-05-22,12:00:00,23.41,3.34,210.6
2025-05-22,15:00:00,26.44,0.84,163.8
2025-05-22,18:00:00,23.0,3.66,139.6
2025-05-22,21:00:00,15.99,1.48,161.2
2025-05-23,00:00:00,16.6,5.62,171.6
2025-05-23,03:00:00,23.06,2.77,184.4
2025-05-23,06:00:00,18.5,1.32,159.4
2025-05-23,09:00:00,17.7,3.93,199.7
2025-05-23,12:00:00,23.76,4.36,191.6
2025-05-23,15:00:00,19.18,2.5,172.6
2025-05-23,18:00:00,21.5,3.25,207.1
2025-05-23,21:00:00,19.83,4.27,138.1
2025-05-24,00:00:00,17.26,5.22,161.7
2025-05-24,03:00:00,16.13,4.32,209.2
2025-05-24,06:00:00,21.33,3.02,200.8
2025-05-24,09:00:00,23.09,3.04,224.2
2025-05-24,12:00:00,20.19,3.82,211.4
2025-05-24,15:00:00,21.23,3.8,214.5
2025-05-24,18:00:00,20.33,1.75,204.6
2025-05-24,21:00:00,19.78,3.73,188.8
2025-05-25,00:00:00,15.24,1.75,190.3
2025-05-25,03:00:00,19.37,3.83,186.2
2025-05-25,06:00:00,16.7,2.6,235.9
2025-05-25,09:00:00,24.77,1.56,245.1
2025-05-25,12:00:00,25.88,2.21,186.3
2025-05-25,15:00:00,26.17,3.7,180.2
2025-05-25,18:00:00,21.99,3.51,180.1
2025-05-25,21:00:00,16.73,2.13,244.2
2025-05-26,00:00:00,18.88,3.64,161.5
2025-05-26,03:00:00,17.84,3.99,197.9
2025-05-26,06:00:00,13.73,3.75,192.5
2025-05-26,09:00:00,21.3,4.01,163.1
2025-05-26,12:00:00,23.59,5.34,141.7
2025-05-26,15:00:00,22.46,3.89,164.8
2025-05-26,18:00:00,22.21,0.87,260.7
2025-05-26,21:00:00,21.2,2.49,152.0
2025-05-27,00:00:00,18.73,2.05,204.6
2025-05-27,03:00:00,16.23,3.13,199.7
2025-05-27,06:00:00,20.59,1.21,179.7
2025-05-27,09:00:00,24.71,4.03,208.9
2025-05-27,12:00:00,22.21,3.65,180.6
2025-05-27,15:00:00,22.17,1.96,186.7
2025-05-27,18:00:00,22.2,1.62,188.5
2025-05-27,21:00:00,17.43,2.63,182.0
2025-05-28,00:00:00,15.21,5.49,180.3
2025-05-28,03:00:00,17.93,3.22,207.5
2025-05-28,06:00:00,23.58,3.86,190.3
2025-05-28,09:00:00,21.03,2.67,183.0
2025-05-28,12:00:00,24.61,2.41,136.5
2025-05-28,15:00:00,16.58,2.72,194.2
2025-05-28,18:00:00,19.09,5.41,175.6
2025-05-28,21:00:00,17.48,2.32,180.9
2025-05-29,00:00:00,16.53,3.64,189.7
2025-05-29,03:00:00,22.5,2.43,186.5
2025-05-29,06:00:00,22.06,3.64,179.1
2025-05-29,09:00:00,21.35,2.17,205.8
2025-05-29,12:00:00,24.26,2.48,207.4
2025-05-29,15:00:00,22.0,2.25,155.3
2025-05-29,18:00:00,21.42,4.93,187.2
2025-05-29,21:00:00,16.99,2.69,206.1
2025-05-30,00:00:00,18.18,2.03,179.5
2025-05-30,03:00:00,19.4,3.47,188.3
2025-05-30,06:00:00,13.39,5.26,192.5
2025-05-30,09:00:00,25.64,2.26,225.5
2025-05-30,12:00:00,20.16,3.83,160.2
2025-05-30,15:00:00,18.92,2.91,201.0
2025-05-30,18:00:00,21.21,4.66,184.7
2025-05-30,21:00:00,28.22,3.3,212.4
2025-05-31,00:00:00,20.21,4.33,181.7
2025-05-31,03:00:00,18.05,4.38,166.1
2025-05-31,06:00:00,23.32,3.15,185.2
2025-05-31,09:00:00,21.16,2.35,243.7
2025-05-31,12:00:00,24.29,3.23,176.1
2025-05-31,15:00:00,19.66,3.55,230.4
2025-05-31,18:00:00,18.81,3.12,195.9
2025-05-31,21:00:00,17.65,4.03,195.3
