data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2024-01-13,12:00:00,29.82,85.68,302.97,3.77,13.57,8.43,129.3,2.256711
2024-01-13,15:00:00,24.18,75.52,297.33,5.26,18.94,11.77,102.2,1.783726
2024-01-13,18:00:00,23.7,74.66,296.85,4.69,16.88,10.49,93.7,1.635374
2024-01-13,21:00:00,22.65,72.77,295.8,2.69,9.68,6.02,54.2,0.945968
2024-01-14,00:00:00,30.69,87.24,303.84,3.92,14.11,8.77,111.4,1.944297
2024-01-14,03:00:00,25.68,78.22,298.83,0.53,1.91,1.19,140.5,2.452188
2024-01-14,06:00:00,29.71,85.48,302.86,7.02,25.27,15.7,102.4,1.787217
2024-01-14,09:00:00,20.94,69.69,294.09,3.66,13.18,8.19,87.9,1.534144
2024-01-14,12:00:00,26.2,79.16,299.35,2.59,9.32,5.79,124.0,2.164208
2024-01-14,15:00:00,26.07,78.93,299.22,5.04,18.14,11.27,118.8,2.073451
2024-01-14,18:00:00,29.57,85.23,302.72,1.85,6.66,4.14,129.7,2.263692
2024-01-14,21:00:00,27.36,81.25,300.51,4.85,17.46,10.85,82.8,1.445133
2024-01-15,00:00:00,25.53,77.95,298.68,3.04,10.94,6.8,111.0,1.937315
2024-01-15,03:00:00,21.9,71.42,295.05,2.63,9.47,5.88,147.7,2.577851
2024-01-15,06:00:00,26.68,80.02,299.83,4.38,15.77,9.8,100.2,1.74882
2024-01-15,09:00:00,21.9,71.42,295.05,4.99,17.96,11.16,84.8,1.480039
2024-01-15,12:00:00,35.43,95.77,308.58,5.7,20.52,12.75,102.4,1.787217
2024-01-15,15:00:00,35.15,95.27,308.3,2.35,8.46,5.26,126.5,2.207842
2024-01-15,18:00:00,25.23,77.41,298.38,2.04,7.34,4.56,103.8,1.811652
2024-01-15,21:00:00,18.31,64.96,291.46,3.59,12.92,8.03,102.6,1.790708
2024-01-16,00:00:00,24.61,76.3,297.76,3.86,13.9,8.63,91.4,1.595231
2024-01-16,03:00:00,25.4,77.72,298.55,3.27,11.77,7.31,108.3,1.890192
2024-01-16,06:00:00,21.93,71.47,295.08,4.7,16.92,10.51,87.4,1.525418
2024-01-16,09:00:00,33.19,91.74,306.34,6.34,22.82,14.18,94.6,1.651081
2024-01-16,12:00:00,32.46,90.43,305.61,3.3,11.88,7.38,110.5,1.928589
2024-01-16,15:00:00,29.99,85.98,303.14,3.63,13.07,8.12,107.8,1.881465
2024-01-16,18:00:00,28.48,83.26,301.63,5.53,19.91,12.37,105.2,1.836086
2024-01-16,21:00:00,24.38,75.88,297.53,2.82,10.15,6.31,140.1,2.445206
2024-01-17,00:00:00,29.26,84.67,302.41,2.51,9.04,5.61,95.6,1.668535
2024-01-17,03:00:00,27.5,81.5,300.65,1.49,5.36,3.33,74.4,1.298525
2024-01-17,06:00:00,32.96,91.33,306.11,4.93,17.75,11.03,129.0,2.251475
2024-01-17,09:00:00,33.72,92.7,306.87,0.37,1.33,0.83,101.8,1.776745
2024-01-17,12:00:00,34.55,94.19,307.7,5.29,19.04,11.83,133.5,2.330015
2024-01-17,15:00:00,28.98,84.16,302.13,5.27,18.97,11.79,92.4,1.612684
2024-01-17,18:00:00,27.55,81.59,300.7,3.17,11.41,7.09,84.4,1.473058
2024-01-17,21:00:00,26.41,79.54,299.56,1.18,4.25,2.64,93.5,1.631883
2024-01-18,00:00:00,18.89,66.0,292.04,3.41,12.28,7.63,57.6,1.00531
2024-01-18,03:00:00,20.7,69.26,293.85,6.86,24.7,15.35,122.5,2.138028
2024-01-18,06:00:00,22.75,72.95,295.9,6.42,23.11,14.36,121.7,2.124066
2024-01-18,09:00:00,30.06,86.11,303.21,5.03,18.11,11.25,90.3,1.576032
2024-01-18,12:00:00,26.33,79.39,299.48,4.97,17.89,11.12,128.8,2.247984
2024-01-18,15:00:00,36.54,97.77,309.69,6.59,23.72,14.74,152.2,2.656391
2024-01-18,18:00:00,35.62,96.12,308.77,3.28,11.81,7.34,104.0,1.815142
2024-01-18,21:00:00,17.39,63.3,290.54,7.16,25.78,16.02,62.6,1.092576
2024-01-19,00:00:00,14.33,57.79,287.48,6.18,22.25,13.82,91.8,1.602212
2024-01-19,03:00:00,24.96,76.93,298.11,3.34,12.02,7.47,110.1,1.921608
2024-01-19,06:00:00,31.13,88.03,304.28,6.71,24.16,15.01,103.4,1.80467
2024-01-19,09:00:00,33.51,92.32,306.66,5.96,21.46,13.33,108.4,1.891937
2024-01-19,12:00:00,25.52,77.94,298.67,5.43,19.55,12.15,89.0,1.553343
2024-01-19,15:00:00,28.47,83.25,301.62,4.73,17.03,10.58,119.7,2.089159
2024-01-19,18:00:00,18.75,65.75,291.9,1.34,4.82,3.0,104.6,1.825614
2024-01-19,21:00:00,22.6,72.68,295.75,5.49,19.76,12.28,68.1,1.188569
2024-01-20,00:00:00,27.51,81.52,300.66,3.21,11.56,7.18,88.7,1.548107
2024-01-20,03:00:00,25.32,77.58,298.47,3.56,12.82,7.96,80.1,1.398009
2024-01-20,06:00:00,26.74,80.13,299.89,3.31,11.92,7.4,108.9,1.900664
2024-01-20,09:00:00,27.17,80.91,300.32,4.3,15.48,9.62,107.3,1.872738
2024-01-20,12:00:00,27.91,82.24,301.06,3.52,12.67,7.87,131.2,2.289872
2024-01-20,15:00:00,30.44,86.79,303.59,3.24,11.66,7.25,118.6,2.06996
2024-01-20,18:00:00,30.12,86.22,303.27,2.33,8.39,5.21,89.9,1.569051
2024-01-20,21:00:00,23.41,74.14,296.56,3.47,12.49,7.76,115.6,2.017601
2024-01-21,00:00:00,24.0,75.2,297.15,3.63,13.07,8.12,118.6,2.06996
2024-01-21,03:00:00,22.9,73.22,296.05,2.63,9.47,5.88,132.6,2.314307
2024-01-21,06:00:00,29.81,85.66,302.96,5.92,21.31,13.24,44.3,0.773181
2024-01-21,09:00:00,26.36,79.45,299.51,2.09,7.52,4.68,62.1,1.083849
2024-01-21,12:00:00,27.06,80.71,300.21,2.98,10.73,6.67,98.6,1.720895
2024-01-21,15:00:00,33.97,93.15,307.12,4.39,15.8,9.82,106.2,1.85354
2024-01-21,18:00:00,21.31,70.36,294.46,2.65,9.54,5.93,97.5,1.701696
2024-01-21,21:00:00,24.72,76.5,297.87,6.08,21.89,13.6,130.3,2.274164
2024-01-22,00:00:00,27.68,81.82,300.83,3.33,11.99,7.45,105.8,1.846558
2024-01-22,03:00:00,29.43,84.97,302.58,3.96,14.26,8.86,105.3,1.837832
2024-01-22,06:00:00,26.37,79.47,299.52,3.09,11.12,6.91,57.8,1.0088
2024-01-22,09:00:00,25.61,78.1,298.76,3.3,11.88,7.38,124.3,2.169444
2024-01-22,12:00:00,28.15,82.67,301.3,4.7,16.92,10.51,123.2,2.150246
2024-01-22,15:00:00,29.61,85.3,302.76,5.1,18.36,11.41,104.7,1.82736
2024-01-22,18:00:00,31.09,87.96,304.24,6.7,24.12,14.99,95.0,1.658063
2024-01-22,21:00:00,25.2,77.36,298.35,6.3,22.68,14.09,92.3,1.610939
2024-01-23,00:00:00,21.9,71.42,295.05,2.11,7.6,4.72,99.9,1.743584
2024-01-23,03:00:00,21.58,70.84,294.73,1.55,5.58,3.47,79.3,1.384046
2024-01-23,06:00:00,26.29,79.32,299.44,4.62,16.63,10.33,89.7,1.56556
2024-01-23,09:00:00,30.43,86.77,303.58,2.06,7.42,4.61,50.4,0.879646
2024-01-23,12:00:00,24.7,76.46,297.85,3.02,10.87,6.76,125.9,2.19737
2024-01-23,15:00:00,25.13,77.23,298.28,4.07,14.65,9.1,90.2,1.574287
2024-01-23,18:00:00,29.53,85.15,302.68,3.86,13.9,8.63,87.3,1.523672
2024-01-23,21:00:00,25.13,77.23,298.28,5.56,20.02,12.44,146.3,2.553417
2024-01-24,00:00:00,26.21,79.18,299.36,3.63,13.07,8.12,81.4,1.420698
2024-01-24,03:00:00,25.67,78.21,298.82,4.2,15.12,9.4,58.8,1.026254
2024-01-24,06:00:00,29.2,84.56,302.35,4.89,17.6,10.94,142.9,2.494076
2024-01-24,09:00:00,28.32,82.98,301.47,3.83,13.79,8.57,118.1,2.061234
2024-01-24,12:00:00,31.88,89.38,305.03,1.3,4.68,2.91,143.2,2.499311
2024-01-24,15:00:00,26.71,80.08,299.86,4.77,17.17,10.67,114.1,1.991421
2024-01-24,18:00:00,27.38,81.28,300.53,6.46,23.26,14.45,100.0,1.745329
2024-01-24,21:00:00,24.62,76.32,297.77,2.2,7.92,4.92,106.0,1.850049
2024-01-25,00:00:00,23.42,74.16,296.57,5.47,19.69,12.24,100.9,1.761037
2024-01-25,03:00:00,32.08,89.74,305.23,1.7,6.12,3.8,139.5,2.434734
2024-01-25,06:00:00,27.29,81.12,300.44,1.95,7.02,4.36,96.2,1.679007
2024-01-25,09:00:00,30.15,86.27,303.3,1.6,5.76,3.58,118.6,2.06996
2024-01-25,12:00:00,32.19,89.94,305.34,2.38,8.57,5.32,90.5,1.579523
2024-01-25,15:00:00,30.47,86.85,303.62,4.81,17.32,10.76,76.8,1.340413
2024-01-25,18:00:00,27.01,80.62,300.16,3.95,14.22,8.84,90.9,1.586504
2024-01-25,21:00:00,27.37,81.27,300.52,4.1,14.76,9.17,96.9,1.691224
2024-01-26,00:00:00,23.95,75.11,297.1,4.18,15.05,9.35,132.1,2.30558
2024-01-26,03:00:00,23.77,74.79,296.92,3.65,13.14,8.16,79.4,1.385791
2024-01-26,06:00:00,30.49,86.88,303.64,4.56,16.42,10.2,49.5,0.863938
2024-01-26,09:00:00,29.28,84.7,302.43,3.22,11.59,7.2,46.6,0.813323
2024-01-26,12:00:00,28.18,82.72,301.33,5.49,19.76,12.28,121.3,2.117084
2024-01-26,15:00:00,35.67,96.21,308.82,3.85,13.86,8.61,129.3,2.256711
2024-01-26,18:00:00,21.93,71.47,295.08,4.71,16.96,10.54,92.4,1.612684
2024-01-26,21:00:00,26.73,80.11,299.88,3.03,10.91,6.78,94.4,1.647591
2024-01-27,00:00:00,21.74,71.13,294.89,6.0,21.6,13.42,115.8,2.021091
2024-01-27,03:00:00,28.81,83.86,301.96,3.78,13.61,8.46,76.5,1.335177
2024-01-27,06:00:00,30.68,87.22,303.83,3.52,12.67,7.87,68.9,1.202532
2024-01-27,09:00:00,30.36,86.65,303.51,4.59,16.52,10.27,105.5,1.841322
2024-01-27,12:00:00,29.52,85.14,302.67,4.47,16.09,10.0,116.6,2.035054
2024-01-27,15:00:00,25.37,77.67,298.52,3.01,10.84,6.73,132.3,2.309071
2024-01-27,18:00:00,26.25,79.25,299.4,3.52,12.67,7.87,84.0,1.466077
2024-01-27,21:00:00,29.48,85.06,302.63,5.37,19.33,12.01,86.4,1.507964
2024-01-28,00:00:00,26.17,79.11,299.32,2.58,9.29,5.77,82.0,1.43117
2024-01-28,03:00:00,28.36,83.05,301.51,2.46,8.86,5.5,134.0,2.338741
2024-01-28,06:00:00,28.0,82.4,301.15,2.67,9.61,5.97,96.2,1.679007
2024-01-28,09:00:00,32.72,90.9,305.87,2.68,9.65,5.99,127.6,2.22704
2024-01-28,12:00:00,27.68,81.82,300.83,3.58,12.89,8.01,81.6,1.424189
2024-01-28,15:00:00,28.34,83.01,301.49,4.06,14.62,9.08,122.9,2.14501
2024-01-28,18:00:00,23.01,73.42,296.16,4.72,16.99,10.56,97.4,1.699951
2024-01-28,21:00:00,26.44,79.59,299.59,3.37,12.13,7.54,81.7,1.425934
2024-01-29,00:00:00,15.66,60.19,288.81,4.22,15.19,9.44,70.8,1.235693
2024-01-29,03:00:00,24.78,76.6,297.93,3.53,12.71,7.9,141.2,2.464405
2024-01-29,06:00:00,28.44,83.19,301.59,0.85,3.06,1.9,110.4,1.926843
2024-01-29,09:00:00,27.18,80.92,300.33,6.06,21.82,13.56,87.1,1.520182
2024-01-29,12:00:00,25.37,77.67,298.52,4.56,16.42,10.2,102.7,1.792453
2024-01-29,15:00:00,35.03,95.05,308.18,3.74,13.46,8.37,125.1,2.183407
2024-01-29,18:00:00,24.26,75.67,297.41,1.63,5.87,3.65,108.2,1.888446
2024-01-29,21:00:00,25.09,77.16,298.24,3.51,12.64,7.85,89.6,1.563815
2024-01-30,00:00:00,25.32,77.58,298.47,2.92,10.51,6.53,78.3,1.366593
2024-01-30,03:00:00,28.45,83.21,301.6,2.17,7.81,4.85,91.5,1.596976
2024-01-30,06:00:00,20.68,69.22,293.83,1.73,6.23,3.87,100.0,1.745329
2024-01-30,09:00:00,28.66,83.59,301.81,6.46,23.26,14.45,138.7,2.420772
2024-01-30,12:00:00,28.29,82.92,301.44,3.81,13.72,8.52,99.7,1.740093
2024-01-30,15:00:00,28.38,83.08,301.53,5.34,19.22,11.95,147.2,2.569125
2024-01-30,18:00:00,28.74,83.73,301.89,3.11,11.2,6.96,124.1,2.165954
2024-01-30,21:00:00,28.97,84.15,302.12,1.71,6.16,3.83,73.1,1.275836
2024-01-31,00:00:00,28.57,83.43,301.72,3.96,14.26,8.86,91.2,1.59174
2024-01-31,03:00:00,21.95,71.51,295.1,1.84,6.62,4.12,55.1,0.961676
2024-01-31,06:00:00,31.26,88.27,304.41,3.28,11.81,7.34,69.0,1.204277
2024-01-31,09:00:00,34.39,93.9,307.54,3.47,12.49,7.76,86.9,1.516691
2024-01-31,12:00:00,35.15,95.27,308.3,6.28,22.61,14.05,63.1,1.101303
2024-01-31,15:00:00,28.13,82.63,301.28,3.96,14.26,8.86,91.9,1.603958
2024-01-31,18:00:00,27.99,82.38,301.14,4.2,15.12,9.4,72.4,1.263618
2024-01-31,21:00:00,26.92,80.46,300.07,0.95,3.42,2.13,93.7,1.635374
