data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-09-20,03:00:00,15.1,91.1,122.2
2025-09-20,06:00:00,22.1,78.3,170.7
2025-09-20,09:00:00,25.23,76.0,144.7
2025-09-20,12:00:00,17.88,78.5,196.4
2025-09-20,15:00:00,28.58,72.6,177.3
2025-09-20,18:00:00,22.77,80.6,137.3
2025-09-20,21:00:00,13.57,75.8,165.9
2025-09-21,00:00:00,19.36,88.8,183.6
2025-09-21,03:00:00,20.42,82.1,174.7
2025-09-21,06:00:00,17.26,80.7,183.7
2025-09-21,09:00:00,16.26,76.7,124.4
2025-09-21,12:00:00,24.96,74.1,203.5
2025-09-21,15:00:00,22.13,73.4,205.3
2025-09-21,18:00:00,20.03,78.8,219.3
2025-09-21,21:00:00,15.59,76.2,171.4
2025-09-22,00:00:00,24.8,80.2,153.6
2025-09-22,03:00:00,13.89,81.2,170.1
2025-09-22,06:00:00,16.85,79.2,159.6
2025-09-22,09:00:00,24.12,82.9,213.5
2025-09-22,12:00:00,23.8,69.5,137.2
2025-09-22,15:00:00,23.41,70.5,122.8
2025-09-22,18:00:00,16.1,67.3,155.3
2025-09-22,21:00:00,14.83,74.3,169.8
2025-09-23,00:00:00,17.97,84.6,167.6
2025-09-23,03:00:00,16.38,76.9,130.4
2025-09-23,06:00:00,19.57,69.4,141.9
2025-09-23,09:00:00,20.86,71.9,168.8
2025-09-23,12:00:00,27.48,76.7,157.0
2025-09-23,15:00:00,17.86,77.3,155.9
2025-09-23,18:00:00,23.1,69.2,166.9
2025-09-23,21:00:00,17.38,83.6,165.0
2025-09-24,00:00:00,16.53,88.9,147.3
2025-09-24,03:00:00,16.02,80.1,156.1
2025-09-24,06:00:00,26.82,75.6,180.2
2025-09-24,09:00:00,23.45,74.0,142.9
2025-09-24,12:00:00,21.24,68.9,153.4
2025-09-24,15:00:00,20.48,79.3,181.3
2025-09-24,18:00:00,18.45,79.7,157.6
2025-09-24,21:00:00,14.76,92.7,159.4
2025-09-25,00:00:00,20.76,81.4,242.5
2025-09-25,03:00:00,17.92,85.3,164.9
2025-09-25,06:00:00,23.9,81.1,219.5
2025-09-25,09:00:00,19.76,73.2,208.9
2025-09-25,12:00:00,24.16,68.1,130.8
2025-09-25,15:00:00,20.6,72.1,108.3
2025-09-25,18:00:00,20.12,70.8,169.9
2025-09-25,21:00:00,16.44,90.1,182.3
2025-09-26,00:00:00,22.69,82.2,194.5
2025-09-26,03:00:00,17.43,71.8,169.3
2025-09-26,06:00:00,21.7,73.2,188.3
2025-09-26,09:00:00,18.96,68.5,183.4
2025-09-26,12:00:00,20.23,75.7,174.3
2025-09-26,15:00:00,22.73,78.0,164.4
2025-09-26,18:00:00,16.7,84.9,157.5
2025-09-26,21:00:00,17.88,62.3,154.5
2025-09-27,00:00:00,11.79,85.8,160.3
2025-09-27,03:00:00,20.51,86.1,181.5
2025-09-27,06:00:00,15.88,72.0,131.5
2025-09-27,09:00:00,20.23,68.7,176.8
2025-09-27,12:00:00,16.25,65.9,164.2
2025-09-27,15:00:00,22.24,80.5,177.6
2025-09-27,18:00:00,17.44,69.3,196.5
2025-09-27,21:00:00,18.43,81.3,142.7
2025-09-28,00:00:00,14.71,86.5,162.7
2025-09-28,03:00:00,16.78,74.7,160.0
2025-09-28,06:00:00,20.31,78.9,191.1
2025-09-28,09:00:00,21.02,77.3,173.8
2025-09-28,12:00:00,17.17,78.9,161.0
2025-09-28,15:00:00,26.37,83.4,185.3
2025-09-28,18:00:00,21.19,68.8,188.0
2025-09-28,21:00:00,12.46,87.2,179.1
2025-09-29,00:00:00,20.37,86.0,185.0
2025-09-29,03:00:00,19.2,88.5,182.3
2025-09-29,06:00:00,13.43,84.4,166.0
2025-09-29,09:00:00,18.99,70.4,145.2
2025-09-29,12:00:00,18.22,67.2,129.9
2025-09-29,15:00:00,22.01,65.1,192.9
2025-09-29,18:00:00,21.42,67.0,219.3
2025-09-29,21:00:00,19.69,81.3,165.7
2025-09-30,00:00:00,22.87,88.0,165.2
2025-09-30,03:00:00,19.27,84.7,191.2
2025-09-30,06:00:00,21.41,75.3,158.0
2025-09-30,09:00:00,24.36,70.3,132.9
2025-09-30,12:00:00,19.73,68.2,178.0
2025-09-30,15:00:00,23.1,73.8,155.2
2025-09-30,18:00:00,18.87,81.7,152.4
2025-09-30,21:00:00,17.95,77.2,163.3
