data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-05-19,21:00:00,20.32,73.6,177.4
2026-05-20,00:00:00,22.42,86.5,124.5
2026-05-20,03:00:00,15.49,70.0,187.8
2026-05-20,06:00:00,16.26,76.9,209.1
2026-05-20,09:00:00,20.36,75.4,194.5
2026-05-20,12:00:00,17.3,71.9,172.1
2026-05-20,15:00:00,19.45,71.4,136.6
2026-05-20,18:00:00,21.6,74.3,192.3
2026-05-20,21:00:00,15.17,79.5,176.2
2026-05-21,00:00:00,11.62,77.2,188.6
2026-05-21,03:00:00,18.55,86.0,150.1
2026-05-21,06:00:00,19.19,81.1,202.4
2026-05-21,09:00:00,15.81,72.5,154.9
2026-05-21,12:00:00,21.14,69.1,190.2
2026-05-21,15:00:00,15.68,70.0,153.2
2026-05-21,18:00:00,20.57,82.4,221.2
2026-05-21,21:00:00,16.61,79.8,166.9
2026-05-22,00:00:00,18.44,89.8,189.4
2026-05-22,03:00:00,17.07,77.8,198.9
2026-05-22,06:00:00,19.09,78.9,212.3
2026-05-22,09:00:00,18.93,79.3,189.8
2026-05-22,12:00:00,22.46,77.6,216.5
2026-05-22,15:00:00,22.12,83.2,177.8
2026-05-22,18:00:00,16.09,87.5,184.9
2026-05-22,21:00:00,14.83,87.3,144.6
2026-05-23,00:00:00,11.62,85.9,213.1
2026-05-23,03:00:00,15.1,82.0,242.7
2026-05-23,06:00:00,20.34,80.2,220.7
2026-05-23,09:00:00,21.61,68.9,155.4
2026-05-23,12:00:00,17.61,71.9,200.0
2026-05-23,15:00:00,20.29,67.2,203.0
2026-05-23,18:00:00,15.89,80.9,191.2
2026-05-23,21:00:00,16.9,97.1,163.6
2026-05-24,00:00:00,17.28,77.4,189.1
2026-05-24,03:00:00,16.13,77.8,171.9
2026-05-24,06:00:00,15.44,81.8,140.9
2026-05-24,09:00:00,20.88,73.1,177.2
2026-05-24,12:00:00,21.59,68.8,195.9
2026-05-24,15:00:00,22.32,63.5,151.2
2026-05-24,18:00:00,15.0,89.9,182.6
2026-05-24,21:00:00,14.94,84.2,160.8
2026-05-25,00:00:00,17.29,73.1,170.7
2026-05-25,03:00:00,13.9,94.4,155.8
2026-05-25,06:00:00,14.31,83.0,205.8
2026-05-25,09:00:00,20.72,85.2,226.6
2026-05-25,12:00:00,22.59,66.8,204.6
2026-05-25,15:00:00,18.7,72.3,159.4
2026-05-25,18:00:00,16.73,78.1,159.2
2026-05-25,21:00:00,19.02,77.8,194.0
2026-05-26,00:00:00,13.38,89.4,189.8
2026-05-26,03:00:00,19.49,83.5,234.7
2026-05-26,06:00:00,20.37,71.5,230.0
2026-05-26,09:00:00,20.77,71.3,187.5
2026-05-26,12:00:00,20.42,76.3,193.8
2026-05-26,15:00:00,20.52,70.8,190.0
2026-05-26,18:00:00,17.81,77.1,192.6
2026-05-26,21:00:00,16.76,83.6,171.7
2026-05-27,00:00:00,15.89,86.6,202.4
2026-05-27,03:00:00,13.57,80.6,168.4
2026-05-27,06:00:00,16.69,75.4,172.5
2026-05-27,09:00:00,19.56,79.3,202.7
2026-05-27,12:00:00,24.61,76.7,188.5
2026-05-27,15:00:00,16.26,68.3,184.1
2026-05-27,18:00:00,25.23,74.1,186.7
2026-05-27,21:00:00,16.3,83.5,189.7
2026-05-28,00:00:00,15.88,80.8,185.6
2026-05-28,03:00:00,14.93,77.6,190.6
2026-05-28,06:00:00,18.55,77.8,217.4
2026-05-28,09:00:00,20.62,74.0,185.4
2026-05-28,12:00:00,24.61,71.0,172.5
2026-05-28,15:00:00,19.98,79.7,188.6
2026-05-28,18:00:00,12.23,73.5,204.9
2026-05-28,21:00:00,15.83,73.6,161.4
2026-05-29,00:00:00,17.18,74.8,165.7
2026-05-29,03:00:00,18.96,83.7,144.7
2026-05-29,06:00:00,14.38,82.0,233.7
2026-05-29,09:00:00,21.05,72.8,186.6
2026-05-29,12:00:00,21.04,77.2,219.7
2026-05-29,15:00:00,14.06,72.8,205.7
2026-05-29,18:00:00,18.73,83.3,197.1
2026-05-29,21:00:00,17.35,80.8,204.0
2026-05-30,00:00:00,12.13,84.7,161.9
2026-05-30,03:00:00,17.29,77.0,176.8
2026-05-30,06:00:00,13.54,82.2,141.5
2026-05-30,09:00:00,21.99,78.5,141.2
2026-05-30,12:00:00,21.79,79.0,226.6
2026-05-30,15:00:00,19.04,81.0,215.1
2026-05-30,18:00:00,16.06,69.5,139.9
2026-05-30,21:00:00,15.77,70.1,140.9
2026-05-31,00:00:00,19.51,75.9,184.1
2026-05-31,03:00:00,15.26,90.3,197.4
2026-05-31,06:00:00,18.13,73.7,160.9
2026-05-31,09:00:00,19.68,74.1,181.2
2026-05-31,12:00:00,22.54,76.4,168.5
2026-05-31,15:00:00,24.89,75.4,198.2
2026-05-31,18:00:00,13.91,67.9,130.5
2026-05-31,21:00:00,15.57,75.6,183.5
