data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-05-16,06:00:00,22.98,86.2,207.6
2025-05-16,09:00:00,19.93,72.6,238.9
2025-05-16,12:00:00,23.73,69.8,185.3
2025-05-16,15:00:00,18.83,66.9,218.0
2025-05-16,18:00:00,18.99,78.9,218.7
2025-05-16,21:00:00,17.7,77.2,179.3
2025-05-17,00:00:00,16.27,86.4,191.4
2025-05-17,03:00:00,14.48,83.0,168.4
2025-05-17,06:00:00,13.38,79.2,180.7
2025-05-17,09:00:00,21.71,70.7,242.1
2025-05-17,12:00:00,24.04,77.0,183.3
2025-05-17,15:00:00,18.58,63.4,158.0
2025-05-17,18:00:00,23.01,60.8,183.3
2025-05-17,21:00:00,15.45,70.2,165.3
2025-05-18,00:00:00,13.92,88.5,187.7
2025-05-18,03:00:00,20.25,76.9,189.9
2025-05-18,06:00:00,20.03,76.5,196.3
2025-05-18,09:00:00,20.63,77.4,172.5
2025-05-18,12:00:00,24.73,71.3,190.7
2025-05-18,15:00:00,23.54,65.4,162.4
2025-05-18,18:00:00,16.92,88.1,137.4
2025-05-18,21:00:00,19.15,85.9,204.6
2025-05-19,00:00:00,19.02,79.8,195.7
2025-05-19,03:00:00,20.11,78.2,185.8
2025-05-19,06:00:00,19.74,76.7,155.4
2025-05-19,09:00:00,19.52,75.6,152.2
2025-05-19,12:00:00,21.89,73.6,210.6
2025-05-19,15:00:00,22.26,78.2,152.5
2025-05-19,18:00:00,20.11,84.4,143.3
2025-05-19,21:00:00,14.06,76.2,196.9
2025-05-20,00:00:00,18.09,97.1,200.5
2025-05-20,03:00:00,15.22,90.0,164.1
2025-05-20,06:00:00,19.43,73.3,136.7
2025-05-20,09:00:00,21.17,74.9,172.6
2025-05-20,12:00:00,20.37,75.0,158.3
2025-05-20,15:00:00,21.39,75.4,182.2
2025-05-20,18:00:00,22.02,81.1,150.7
2025-05-20,21:00:00,19.96,88.2,171.7
2025-05-21,00:00:00,14.2,80.5,124.2
2025-05-21,03:00:00,18.17,88.4,161.8
2025-05-21,06:00:00,18.6,92.3,138.0
2025-05-21,09:00:00,23.35,71.1,132.6
2025-05-21,12:00:00,24.09,75.0,197.4
2025-05-21,15:00:00,18.19,69.1,158.2
2025-05-21,18:00:00,23.35,89.2,186.7
2025-05-21,21:00:00,19.15,81.9,187.2
2025-05-22,00:00:00,15.76,71.9,195.8
2025-05-22,03:00:00,21.76,76.1,185.3
2025-05-22,06:00:00,17.46,78.4,196.4
2025-05-22,09:00:00,19.76,74.5,125.4
2025-05-22,12:00:00,21.92,73.0,193.4
2025-05-22,15:00:00,18.21,73.0,173.6
2025-05-22,18:00:00,17.17,84.3,151.3
2025-05-22,21:00:00,18.39,86.6,168.8
2025-05-23,00:00:00,14.29,80.5,189.6
2025-05-23,03:00:00,15.51,83.6,145.4
2025-05-23,06:00:00,12.49,67.4,148.2
2025-05-23,09:00:00,20.94,59.6,149.1
2025-05-23,12:00:00,20.28,72.3,183.1
2025-05-23,15:00:00,21.67,76.4,199.8
2025-05-23,18:00:00,20.86,73.6,134.2
2025-05-23,21:00:00,15.92,83.9,132.3
2025-05-24,00:00:00,16.02,85.0,182.8
2025-05-24,03:00:00,15.01,76.9,169.7
2025-05-24,06:00:00,18.9,77.2,194.7
2025-05-24,09:00:00,18.96,65.6,159.4
2025-05-24,12:00:00,25.81,64.4,182.0
2025-05-24,15:00:00,20.45,71.9,184.1
2025-05-24,18:00:00,22.86,77.1,161.6
2025-05-24,21:00:00,18.34,82.3,198.9
2025-05-25,00:00:00,12.97,82.6,197.7
2025-05-25,03:00:00,17.53,96.6,172.2
2025-05-25,06:00:00,21.41,82.2,165.3
2025-05-25,09:00:00,19.69,71.9,220.0
2025-05-25,12:00:00,23.61,72.9,200.2
2025-05-25,15:00:00,18.87,83.0,206.5
2025-05-25,18:00:00,18.48,70.6,158.0
2025-05-25,21:00:00,12.72,82.2,219.5
2025-05-26,00:00:00,16.82,90.5,223.8
2025-05-26,03:00:00,16.53,82.7,174.8
2025-05-26,06:00:00,18.64,82.1,137.9
2025-05-26,09:00:00,19.96,70.1,188.9
2025-05-26,12:00:00,23.5,78.5,143.7
2025-05-26,15:00:00,24.58,71.6,189.4
2025-05-26,18:00:00,15.08,74.5,144.9
2025-05-26,21:00:00,17.89,90.4,152.1
2025-05-27,00:00:00,19.71,76.3,180.0
2025-05-27,03:00:00,15.87,81.7,190.1
2025-05-27,06:00:00,22.95,71.7,174.9
2025-05-27,09:00:00,24.07,74.6,195.5
2025-05-27,12:00:00,19.98,68.6,148.9
2025-05-27,15:00:00,20.97,74.9,145.5
2025-05-27,18:00:00,17.9,75.7,178.9
2025-05-27,21:00:00,14.66,77.2,239.8
2025-05-28,00:00:00,22.15,92.3,141.4
2025-05-28,03:00:00,15.84,73.2,168.5
2025-05-28,06:00:00,17.1,78.3,150.6
2025-05-28,09:00:00,15.83,71.7,160.3
2025-05-28,12:00:00,25.44,71.6,190.7
2025-05-28,15:00:00,25.44,75.8,183.1
2025-05-28,18:00:00,18.22,82.7,170.5
2025-05-28,21:00:00,17.84,89.3,180.8
2025-05-29,00:00:00,16.05,89.2,201.5
2025-05-29,03:00:00,13.73,84.2,181.9
2025-05-29,06:00:00,19.23,78.6,142.8
2025-05-29,09:00:00,13.8,72.3,154.2
2025-05-29,12:00:00,19.9,77.1,135.4
2025-05-29,15:00:00,21.33,70.3,210.3
2025-05-29,18:00:00,22.0,71.8,201.9
2025-05-29,21:00:00,19.54,91.0,189.3
2025-05-30,00:00:00,14.8,78.3,171.6
2025-05-30,03:00:00,15.14,83.6,168.0
2025-05-30,06:00:00,17.63,61.2,137.3
2025-05-30,09:00:00,18.07,71.3,176.0
2025-05-30,12:00:00,23.89,73.4,215.9
2025-05-30,15:00:00,19.13,72.6,176.9
2025-05-30,18:00:00,18.76,86.3,169.0
2025-05-30,21:00:00,18.88,69.6,170.5
2025-05-31,00:00:00,21.82,77.7,156.2
2025-05-31,03:00:00,16.03,80.5,170.7
2025-05-31,06:00:00,17.77,63.8,160.7
2025-05-31,09:00:00,17.8,71.4,175.0
2025-05-31,12:00:00,25.18,69.4,188.0
2025-05-31,15:00:00,19.57,83.7,147.7
2025-05-31,18:00:00,14.81,72.4,205.7
2025-05-31,21:00:00,16.09,81.9,191.4
