data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-04-13,00:00:00,20.65,73.9,157.6
2026-04-13,03:00:00,19.65,71.4,153.6
2026-04-13,06:00:00,23.87,66.3,158.5
2026-04-13,09:00:00,22.8,74.7,140.6
2026-04-13,12:00:00,29.87,63.7,150.1
2026-04-13,15:00:00,19.47,67.1,146.0
2026-04-13,18:00:00,19.93,73.2,155.7
2026-04-13,21:00:00,21.73,93.9,174.1
2026-04-14,00:00:00,14.08,82.3,177.5
2026-04-14,03:00:00,19.27,83.0,173.2
2026-04-14,06:00:00,24.13,79.0,160.7
2026-04-14,09:00:00,28.61,78.3,128.3
2026-04-14,12:00:00,27.22,74.9,167.1
2026-04-14,15:00:00,23.51,63.1,176.6
2026-04-14,18:00:00,28.87,60.6,135.0
2026-04-14,21:00:00,17.79,73.4,140.4
2026-04-15,00:00:00,16.29,84.5,202.5
2026-04-15,03:00:00,19.3,81.4,176.7
2026-04-15,06:00:00,19.04,76.6,165.2
2026-04-15,09:00:00,23.38,68.9,153.7
2026-04-15,12:00:00,22.52,68.0,150.2
2026-04-15,15:00:00,22.22,72.9,159.8
2026-04-15,18:00:00,21.64,75.8,168.0
2026-04-15,21:00:00,19.15,76.1,139.1
2026-04-16,00:00:00,14.38,68.6,125.9
2026-04-16,03:00:00,21.33,76.2,197.1
2026-04-16,06:00:00,23.87,67.4,190.2
2026-04-16,09:00:00,26.41,62.7,184.1
2026-04-16,12:00:00,24.3,66.7,150.2
2026-04-16,15:00:00,27.71,77.0,142.9
2026-04-16,18:00:00,22.52,64.7,197.2
2026-04-16,21:00:00,24.34,66.9,199.1
2026-04-17,00:00:00,21.6,79.7,163.1
2026-04-17,03:00:00,20.47,84.7,159.6
2026-04-17,06:00:00,22.26,71.8,214.2
2026-04-17,09:00:00,21.81,75.8,191.1
2026-04-17,12:00:00,24.36,65.4,175.1
2026-04-17,15:00:00,20.5,72.8,208.5
2026-04-17,18:00:00,21.95,79.1,186.0
2026-04-17,21:00:00,19.67,64.8,164.0
2026-04-18,00:00:00,19.57,82.3,201.1
2026-04-18,03:00:00,24.11,72.9,164.5
2026-04-18,06:00:00,24.2,78.5,171.0
2026-04-18,09:00:00,27.9,72.7,140.2
2026-04-18,12:00:00,23.81,68.4,191.5
2026-04-18,15:00:00,23.69,78.5,196.7
2026-04-18,18:00:00,21.78,66.5,176.1
2026-04-18,21:00:00,18.1,75.2,150.3
2026-04-19,00:00:00,20.3,84.0,173.4
2026-04-19,03:00:00,20.62,85.8,200.2
2026-04-19,06:00:00,22.27,66.0,166.8
2026-04-19,09:00:00,30.62,82.0,161.9
2026-04-19,12:00:00,24.6,56.8,204.9
2026-04-19,15:00:00,25.8,69.7,135.2
2026-04-19,18:00:00,21.98,76.5,192.9
2026-04-19,21:00:00,21.4,80.3,175.7
2026-04-20,00:00:00,20.38,76.5,176.7
2026-04-20,03:00:00,21.26,78.0,199.6
2026-04-20,06:00:00,24.54,67.3,180.4
2026-04-20,09:00:00,23.43,68.5,149.6
2026-04-20,12:00:00,26.06,80.4,189.5
2026-04-20,15:00:00,25.64,71.1,143.6
2026-04-20,18:00:00,23.97,70.3,144.9
2026-04-20,21:00:00,19.8,75.8,168.0
2026-04-21,00:00:00,21.52,75.1,182.9
2026-04-21,03:00:00,21.96,82.2,189.2
2026-04-21,06:00:00,20.7,74.6,129.9
2026-04-21,09:00:00,26.45,72.3,180.5
2026-04-21,12:00:00,25.44,70.2,164.9
2026-04-21,15:00:00,26.35,73.9,165.8
2026-04-21,18:00:00,22.36,72.6,167.0
2026-04-21,21:00:00,15.88,75.3,135.9
2026-04-22,00:00:00,20.49,71.6,160.7
2026-04-22,03:00:00,19.1,75.9,157.2
2026-04-22,06:00:00,20.48,83.1,149.1
2026-04-22,09:00:00,17.74,70.0,160.6
2026-04-22,12:00:00,20.51,63.3,163.2
2026-04-22,15:00:00,18.72,75.0,185.4
2026-04-22,18:00:00,17.89,72.1,187.8
2026-04-22,21:00:00,25.53,85.9,160.8
2026-04-23,00:00:00,23.36,80.5,146.2
2026-04-23,03:00:00,19.7,76.9,151.8
2026-04-23,06:00:00,20.96,78.4,185.9
2026-04-23,09:00:00,25.75,65.9,138.4
2026-04-23,12:00:00,29.94,65.9,174.5
2026-04-23,15:00:00,24.78,72.3,181.6
2026-04-23,18:00:00,19.78,77.3,154.7
2026-04-23,21:00:00,19.46,93.9,162.4
2026-04-24,00:00:00,18.36,82.1,151.8
2026-04-24,03:00:00,20.64,68.9,170.2
2026-04-24,06:00:00,22.67,76.3,159.9
2026-04-24,09:00:00,22.66,80.6,148.6
2026-04-24,12:00:00,26.86,67.7,144.1
2026-04-24,15:00:00,23.93,79.7,170.1
2026-04-24,18:00:00,27.3,72.9,128.3
2026-04-24,21:00:00,23.38,82.6,188.3
2026-04-25,00:00:00,17.59,84.9,149.2
2026-04-25,03:00:00,23.19,81.0,200.6
2026-04-25,06:00:00,21.45,71.0,138.4
2026-04-25,09:00:00,28.52,63.6,159.7
2026-04-25,12:00:00,26.15,56.6,157.5
2026-04-25,15:00:00,22.69,63.3,159.6
2026-04-25,18:00:00,24.35,71.7,153.7
2026-04-25,21:00:00,21.08,68.3,176.6
2026-04-26,00:00:00,20.55,85.6,175.1
2026-04-26,03:00:00,20.4,86.2,179.9
2026-04-26,06:00:00,23.61,82.6,131.3
2026-04-26,09:00:00,27.22,75.3,135.4
2026-04-26,12:00:00,23.68,63.7,141.8
2026-04-26,15:00:00,25.15,69.3,140.0
2026-04-26,18:00:00,24.02,69.0,148.0
2026-04-26,21:00:00,19.17,70.8,161.9
2026-04-27,00:00:00,19.0,80.9,171.4
2026-04-27,03:00:00,21.89,80.8,142.4
2026-04-27,06:00:00,20.39,79.5,111.3
2026-04-27,09:00:00,22.27,70.3,164.3
2026-04-27,12:00:00,27.73,74.6,154.3
2026-04-27,15:00:00,22.72,68.7,144.9
2026-04-27,18:00:00,23.53,77.1,158.6
2026-04-27,21:00:00,21.43,79.4,188.7
2026-04-28,00:00:00,17.82,77.8,171.1
2026-04-28,03:00:00,20.4,79.9,156.4
2026-04-28,06:00:00,23.01,87.1,168.7
2026-04-28,09:00:00,23.16,71.9,164.3
2026-04-28,12:00:00,24.45,61.0,122.4
2026-04-28,15:00:00,24.65,69.7,157.4
2026-04-28,18:00:00,19.66,74.2,128.2
2026-04-28,21:00:00,19.61,77.5,125.0
2026-04-29,00:00:00,14.56,87.7,152.3
2026-04-29,03:00:00,20.11,78.4,184.0
2026-04-29,06:00:00,19.45,78.7,158.4
2026-04-29,09:00:00,17.46,71.4,151.9
2026-04-29,12:00:00,32.03,64.7,213.9
2026-04-29,15:00:00,27.18,72.2,167.3
2026-04-29,18:00:00,23.76,68.0,160.3
2026-04-29,21:00:00,21.24,77.8,184.2
2026-04-30,00:00:00,20.73,85.2,184.4
2026-04-30,03:00:00,25.89,91.5,199.8
2026-04-30,06:00:00,21.17,66.6,170.3
2026-04-30,09:00:00,22.74,62.6,194.9
2026-04-30,12:00:00,25.04,73.2,166.6
2026-04-30,15:00:00,23.15,85.5,170.9
2026-04-30,18:00:00,23.74,78.3,196.4
2026-04-30,21:00:00,23.73,81.4,171.0
