data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2024-04-21,12:00:00,21.76,72.3,195.3
2024-04-21,15:00:00,20.84,70.5,215.2
2024-04-21,18:00:00,26.02,71.6,180.0
2024-04-21,21:00:00,22.69,76.2,164.2
2024-04-22,00:00:00,19.3,84.3,174.9
2024-04-22,03:00:00,17.92,77.1,135.2
2024-04-22,06:00:00,18.99,71.9,168.8
2024-04-22,09:00:00,27.63,63.4,183.5
2024-04-22,12:00:00,20.49,72.6,155.3
2024-04-22,15:00:00,24.55,67.6,157.3
2024-04-22,18:00:00,20.04,75.4,175.3
2024-04-22,21:00:00,22.77,77.3,182.7
2024-04-23,00:00:00,17.87,70.1,123.4
2024-04-23,03:00:00,17.31,73.9,188.6
2024-04-23,06:00:00,26.82,83.2,163.0
2024-04-23,09:00:00,24.83,74.8,195.6
2024-04-23,12:00:00,28.38,73.5,189.5
2024-04-23,15:00:00,23.1,61.4,186.7
2024-04-23,18:00:00,19.74,73.8,167.8
2024-04-23,21:00:00,21.48,68.2,192.7
2024-04-24,00:00:00,19.29,84.0,134.0
2024-04-24,03:00:00,22.85,73.5,195.1
2024-04-24,06:00:00,24.87,82.7,156.4
2024-04-24,09:00:00,24.68,74.8,142.8
2024-04-24,12:00:00,22.91,64.9,145.7
2024-04-24,15:00:00,21.91,70.1,148.3
2024-04-24,18:00:00,23.63,73.1,157.7
2024-04-24,21:00:00,21.81,84.9,184.2
2024-04-25,00:00:00,20.63,85.9,176.9
2024-04-25,03:00:00,18.0,90.0,142.3
2024-04-25,06:00:00,22.85,73.9,206.1
2024-04-25,09:00:00,21.96,71.7,149.1
2024-04-25,12:00:00,24.94,72.0,147.0
2024-04-25,15:00:00,24.8,75.1,192.2
2024-04-25,18:00:00,23.57,70.9,150.7
2024-04-25,21:00:00,19.91,79.4,154.5
2024-04-26,00:00:00,22.01,67.0,165.5
2024-04-26,03:00:00,23.27,79.9,170.1
2024-04-26,06:00:00,19.04,78.8,143.1
2024-04-26,09:00:00,24.96,75.6,220.6
2024-04-26,12:00:00,26.8,73.5,166.5
2024-04-26,15:00:00,26.39,72.2,206.5
2024-04-26,18:00:00,21.04,84.6,168.0
2024-04-26,21:00:00,15.17,76.4,179.5
2024-04-27,00:00:00,21.46,76.8,172.4
2024-04-27,03:00:00,23.08,71.7,158.0
2024-04-27,06:00:00,19.07,71.2,181.0
2024-04-27,09:00:00,20.96,77.1,100.9
2024-04-27,12:00:00,22.72,67.2,137.0
2024-04-27,15:00:00,26.75,76.8,215.8
2024-04-27,18:00:00,22.38,78.1,167.1
2024-04-27,21:00:00,18.56,76.5,153.2
2024-04-28,00:00:00,19.69,91.6,162.9
2024-04-28,03:00:00,17.68,80.1,153.8
2024-04-28,06:00:00,25.82,66.2,190.7
2024-04-28,09:00:00,24.26,74.7,186.2
2024-04-28,12:00:00,26.9,72.9,155.1
2024-04-28,15:00:00,29.06,70.9,225.5
2024-04-28,18:00:00,14.68,81.1,161.2
2024-04-28,21:00:00,22.9,75.5,125.1
2024-04-29,00:00:00,19.5,88.3,130.0
2024-04-29,03:00:00,19.99,76.7,105.6
2024-04-29,06:00:00,22.86,76.7,160.9
2024-04-29,09:00:00,20.71,76.2,146.7
2024-04-29,12:00:00,23.36,70.2,194.2
2024-04-29,15:00:00,25.26,78.2,192.3
2024-04-29,18:00:00,27.25,74.7,157.0
2024-04-29,21:00:00,23.51,86.1,196.5
2024-04-30,00:00:00,20.15,83.6,171.6
2024-04-30,03:00:00,17.08,88.5,163.5
2024-04-30,06:00:00,23.15,76.9,201.0
2024-04-30,09:00:00,23.15,67.5,141.7
2024-04-30,12:00:00,24.92,66.2,172.8
2024-04-30,15:00:00,27.38,78.0,195.5
2024-04-30,18:00:00,17.27,69.1,205.5
2024-04-30,21:00:00,19.39,79.7,148.9
