data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-01-28,00:00:00,19.36,83.8,130.7
2026-01-28,03:00:00,22.64,88.0,95.2
2026-01-28,06:00:00,28.25,70.8,112.8
2026-01-28,09:00:00,35.44,76.7,109.3
2026-01-28,12:00:00,23.94,68.9,75.4
2026-01-28,15:00:00,32.14,80.9,82.8
2026-01-28,18:00:00,26.0,81.7,71.9
2026-01-28,21:00:00,24.67,93.2,106.5
2026-01-29,00:00:00,25.76,90.8,101.4
2026-01-29,03:00:00,26.09,82.5,55.2
2026-01-29,06:00:00,23.69,88.5,97.2
2026-01-29,09:00:00,34.13,79.4,149.7
2026-01-29,12:00:00,26.79,73.4,60.2
2026-01-29,15:00:00,21.84,78.4,119.0
2026-01-29,18:00:00,25.65,86.3,65.0
2026-01-29,21:00:00,25.22,83.7,130.2
2026-01-30,00:00:00,22.95,86.6,114.8
2026-01-30,03:00:00,33.25,89.0,123.8
2026-01-30,06:00:00,23.52,88.4,58.1
2026-01-30,09:00:00,26.29,70.6,130.5
2026-01-30,12:00:00,29.91,68.4,132.4
2026-01-30,15:00:00,29.68,79.1,43.4
2026-01-30,18:00:00,27.2,71.4,137.5
2026-01-30,21:00:00,24.75,85.4,107.0
2026-01-31,00:00:00,26.76,86.4,107.4
2026-01-31,03:00:00,23.45,75.8,105.4
2026-01-31,06:00:00,23.29,78.5,85.8
2026-01-31,09:00:00,22.59,70.7,71.2
2026-01-31,12:00:00,28.39,69.3,123.0
2026-01-31,15:00:00,26.37,78.4,74.0
2026-01-31,18:00:00,24.99,89.5,106.5
2026-01-31,21:00:00,19.85,93.4,76.3
